season,pfr_name,draft_pick,primary_ppg,position,prospect_model_score,training_rows_before_draft
2017,Aaron Jones,182,15.193749999999998,RB,3.7215775925161116,274
2017,Elijah McGuire,188,5.128125000000001,RB,2.3345760922641667,274
2017,Alex Armah,192,0.7718749999999999,RB,2.888722421958607,274
2017,De'Angelo Henderson,203,0.403125,RB,2.573012668865798,274
2017,Sam Rogers,206,0.0,RB,1.1566084051461196,274
2017,Brandon Wilson,207,0.1875,RB,0.6919685674989262,274
2017,Devante Mays,238,0.034375,RB,-0.07827010118109157,274
2017,Marquez Williams,240,0.0,RB,0.5993012977212298,274
2017,Khalfani Muhammad,241,0.0,RB,1.6598063807173453,274
2017,Elijah Hood,242,0.0,RB,1.3975338390573835,274
2017,Chris Carson,249,13.562499999999998,RB,1.8800014706980552,274
2017,Matthew Dayes,252,0.25625000000000003,RB,2.2716170269211,274
2018,Saquon Barkley,2,19.684375,RB,14.63031656827745,304
2018,Rashaad Penny,27,4.553125,RB,12.37880419319302,304
2018,Sony Michel,31,9.115625000000001,RB,8.851863775956964,304
2018,Nick Chubb,35,14.465625,RB,8.487616475537678,304
2018,Ronald Jones II,38,11.01875,RB,8.631700154056729,304
2018,Kerryon Johnson,43,7.0125,RB,8.338544829821059,304
2018,Derrius Guice,59,1.7937500000000002,RB,9.283894250655564,304
2018,Royce Freeman,71,7.609374999999999,RB,8.221470567215592,304
2018,Nyheim Hines,104,11.065624999999999,RB,4.5002072210567805,304
2018,Mark Walton,112,1.7031250000000002,RB,5.191880170281099,304
2018,Ito Smith,126,4.843750000000001,RB,4.866302810287665,304
2018,Kalen Ballage,131,4.553125,RB,4.581213460243274,304
2018,Chase Edmonds,134,7.8375,RB,4.797050958634525,304
2018,Jordan Wilkins,169,3.79375,RB,1.9807936539593798,304
2018,John Kelly,176,0.40625000000000006,RB,2.7005872532694934,304
2018,Boston Scott,201,6.078125,RB,1.743779570403032,304
2018,Trenton Cannon,204,1.76875,RB,2.511168986852743,304
2018,Bo Scarbrough,236,1.4468750000000001,RB,2.829935587557939,304
2018,Nick Bawden,237,0.178125,RB,-0.3213259246178959,304
2018,Justin Jackson,251,3.95,RB,1.5490981890867912,304
2019,Josh Jacobs,24,13.875183823529415,RB,10.710507668064864,324
2019,Miles Sanders,53,12.159375,RB,8.519976309786552,324
2019,Darrell Henderson,70,8.877757352941178,RB,9.266629006343365,324
2019,David Montgomery,73,14.010294117647057,RB,8.072012111965794,324
2019,Devin Singletary,74,10.439522058823531,RB,7.258778765425686,324
2019,Damien Harris,87,9.032536764705883,RB,7.080898654982089,324
2019,Alexander Mattison,102,6.418566176470589,RB,6.8759236512390505,324
2019,Bryce Love,112,0.0,RB,3.837375541607217,324
2019,Justice Hill,113,1.953125,RB,5.4944077544000995,324
2019,Benny Snell Jr.,122,4.1499999999999995,RB,5.736236362140995,324
2019,Tony Pollard,128,8.55735294117647,RB,5.754544624563679,324
2019,Ryquell Armstead,140,1.9705882352941178,RB,3.740047942579305,324
2019,Qadree Ollison,152,1.5387867647058824,RB,2.5664031762396604,324
2019,Jordan Scarlett,154,0.028125,RB,3.456508669853216,324
2019,Trayveon Williams,182,0.8693014705882354,RB,3.1066510423918645,324
2019,Ty Johnson,186,3.3957720588235296,RB,2.663078275499878,324
2019,Dexter Williams,194,0.059375000000000004,RB,2.521867993982126,324
2019,Travis Homer,204,2.8426470588235295,RB,3.5886266558420443,324
2019,Rodney Anderson,211,0.0,RB,1.4943766641610758,324
2019,Darwin Thompson,214,2.0406250000000004,RB,2.208260314562623,324
2019,Mike Weber,218,0.0,RB,2.792214905935625,324
2019,Cullen Gillaspia,220,0.05,RB,2.0919668320564777,324
2019,Kerrith Whyte Jr.,222,0.440625,RB,1.7233821956594473,324
2019,Chandler Cox,233,0.09062500000000001,RB,1.0737436331372856,324
2019,Myles Gaskin,234,10.237132352941176,RB,1.8370421390446343,324
2020,Clyde Edwards-Helaire,32,8.958823529411765,RB,9.864596250472566,349
2020,D'Andre Swift,35,12.075367647058822,RB,10.294380130144738,349
2020,Jonathan Taylor,41,18.873529411764707,RB,10.697720897976433,349
2020,Cam Akers,52,7.337132352941177,RB,9.335432989713858,349
2020,J.K. Dobbins,55,7.6538602941176475,RB,8.620097082036878,349
2020,AJ Dillon,62,10.388235294117647,RB,8.777264275309498,349
2020,Antonio Gibson,66,13.056985294117649,RB,8.008758346177409,349
2020,Ke'Shawn Vaughn,76,1.8045955882352942,RB,8.22565422118079,349
2020,Zack Moss,86,6.269117647058824,RB,7.531484120494651,349
2020,Darrynton Evans,93,0.8178308823529412,RB,7.342868413822418,349
2020,Joshua Kelley,112,4.4433823529411764,RB,5.827570087818824,349
2020,La'Mical Perine,120,1.731801470588235,RB,4.330719305052361,349
2020,Anthony McFarland Jr.,124,0.8887867647058824,RB,5.528960950838416,349
2020,DeeJay Dallas,144,3.5457720588235295,RB,3.7535784319774153,349
2020,Jason Huntley,172,0.240625,RB,3.890098355193084,349
2020,Eno Benjamin,222,3.458823529411765,RB,1.6247953503391843,349
2020,Raymond Calais,245,0.0,RB,1.4868982623746607,349
2020,Malcolm Perry,246,0.771875,RB,3.5661716527372653,349
2021,Najee Harris,24,15.47529411764706,RB,10.653913096701487,367
2021,Travis Etienne,25,14.338235294117649,RB,12.527845896873579,367
2021,Javonte Williams,35,11.297058823529412,RB,10.045983908463725,367
2021,Trey Sermon,88,1.4294117647058824,RB,8.116502099831914,367
2021,Michael Carter,107,8.247058823529413,RB,5.10990419901808,367
2021,Kene Nwangwu,119,1.0147058823529411,RB,3.8565171566722234,367
2021,Rhamondre Stevenson,120,11.611764705882354,RB,4.233139583147931,367
2021,Chuba Hubbard,126,9.41470588235294,RB,3.9784230660277187,367
2021,Kenneth Gainwell,150,6.4935294117647056,RB,4.0890995924263915,367
2021,Ben Mason,184,0.0,RB,-1.4120536001981376,367
2021,Elijah Mitchell,194,6.25,RB,2.889281425043116,367
2021,Gary Brightwell,196,1.1941176470588233,RB,1.21924527468586,367
2021,Larry Rountree III,198,0.6147058823529412,RB,2.815986851142422,367
2021,Chris Evans,202,1.8411764705882352,RB,2.544132889891503,367
2021,Demetric Felton,211,1.5558823529411767,RB,1.5778617277425628,367
2021,Khalil Herbert,217,6.773529411764706,RB,2.827274816153821,367
2021,Jake Funk,233,0.10882352941176471,RB,1.929609394057049,367
2021,Gerrid Doaks,244,0.0,RB,1.4673811917996096,367
2021,Kylin Hill,256,0.13529411764705884,RB,0.5986233304660655,367
2021,Jermar Jefferson,257,0.7558823529411764,RB,1.587578295356558,367
2022,Breece Hall,36,15.629411764705884,RB,10.712754150607429,387
2022,Kenneth Walker,41,11.820588235294117,RB,9.892203522568158,387
2022,James Cook,63,14.688235294117648,RB,8.587204809061195,387
2022,Rachaad White,91,13.75,RB,9.106175631241918,387
2022,Tyrion Davis-Price,93,0.3529411764705882,RB,7.373763613638733,387
2022,Brian Robinson,98,10.526470588235293,RB,7.149526323989057,387
2022,Dameon Pierce,107,7.326470588235294,RB,4.826683793326708,387
2022,Zamir White,122,3.035294117647059,RB,5.4131315501863675,387
2022,Isaiah Spiller,123,0.8058823529411765,RB,4.9632962214518095,387
2022,Pierre Strong,127,2.2941176470588234,RB,5.204718190296043,387
2022,Hassan Haskins,131,1.7294117647058824,RB,3.619352149154369,387
2022,Tyler Allgeier,151,8.73529411764706,RB,4.598804539583558,387
2022,Snoop Conner,154,0.3,RB,3.969707850481349,387
2022,Jerome Ford,156,10.152941176470588,RB,3.943013980383895,387
2022,Kyren Williams,164,15.50294117647059,RB,4.061998693443465,387
2022,Ty Chandler,169,3.8058823529411763,RB,3.755254961792928,387
2022,Kevin Harris,183,0.9558823529411765,RB,2.4459365764038745,387
2022,Tyler Badie,196,0.5529411764705883,RB,3.1799887177321997,387
2022,Keaontay Ingram,201,0.9441176470588233,RB,2.8237102903660367,387
2022,Trestan Ebner,203,0.18235294117647058,RB,2.1001910174043132,387
2022,Brittain Brown,250,0.0,RB,-0.8848348975545766,387
2022,Isaih Pacheco,251,10.261764705882353,RB,2.232427721250592,387
2022,Zander Horvath,260,0.0,RB,-1.4765322484899377,387
2023,Bijan Robinson,8,20.955882352941174,RB,14.165526669413051,410
2023,Jahmyr Gibbs,12,21.46470588235294,RB,12.711286555368599,410
2023,Zach Charbonnet,52,10.83235294117647,RB,8.886170077439033,410
2023,Kendre Miller,71,2.2529411764705882,RB,6.782207011235595,410
2023,Tyjae Spears,81,7.86470588235294,RB,7.448076824459596,410
2023,Devon Achane,84,18.314705882352943,RB,8.201516274430496,410
2023,Tank Bigsby,88,5.376470588235294,RB,7.659102548314932,410
2007,Calvin Johnson,2,14.990625000000001,WR,9.273544349489764,61
2007,Ted Ginn,9,8.515625,WR,7.509706675170036,61
2007,Dwayne Bowe,23,13.428125000000001,WR,7.7363838605441835,61
2007,Robert Meachem,27,7.634375,WR,7.835107359693843,61
2007,Craig Davis,30,1.7906250000000001,WR,6.651043548044192,61
2007,Anthony Gonzalez,32,8.125,WR,6.777530170068006,61
2007,Sidney Rice,44,11.23625,WR,6.405140858843532,61
2007,Dwayne Jarrett,45,2.015625,WR,5.373692695578229,61
2007,Steve Smith,51,12.23125,WR,4.909812593537416,61
2007,Jacoby Jones,73,4.459375,WR,4.416866415816328,61
2007,Yamon Figurs,74,0.86875,WR,2.3362389477040804,61
2007,Laurent Robinson,75,3.7624999999999993,WR,3.942050765306127,61
2007,Jason Hill,76,3.29375,WR,2.845306811224492,61
2007,James Jones,78,7.143750000000001,WR,2.963992457482995,61
2007,Mike Sims-Walker,79,7.1125,WR,4.130464961734697,61
2007,Paul Williams,80,0.053125,WR,2.1176319727891157,61
2007,Johnnie Lee Higgins,99,4.73125,WR,2.8048033163265305,61
2007,Ryne Robinson,118,0.234375,WR,3.5615557610544233,61
2007,Chris Davis,128,0.43124999999999997,WR,1.2997896471088446,61
2007,Steve Breaston,142,10.771875000000001,WR,1.7924689838435377,61
2007,Aundrae Allison,146,1.39375,WR,2.187266687925171,61
2007,David Clowney,157,1.3375000000000001,WR,0.7787202806122445,61
2007,Roy Hall,169,0.059375,WR,2.4397484800170064,61
2007,Legedu Naanee,172,2.4418750000000005,WR,1.915136160714285,61
2007,Joel Filani,188,0.0,WR,2.526100637755104,61
2007,Courtney Taylor,197,0.8624999999999999,WR,0.7282509672619044,61
2007,Jordan Kent,210,0.046875,WR,3.461620291241498,61
2007,Dallas Baker,227,0.05,WR,2.7304614370748292,61
2007,John Broussard,229,0.70625,WR,1.8792199723639442,61
2007,Chandler Williams,233,0.0,WR,0.7300135204081634,61
2007,Syndric Steptoe,234,1.1,WR,0.8768430059523813,61
2007,Chansi Stuckey,235,5.012499999999999,WR,1.4883272959183669,61
2007,Derek Stanley,249,0.6375000000000001,WR,1.1760314200680264,61
2007,Jonathan Holland,254,0.0,WR,2.0938475977891158,61
2008,Donnie Avery,33,9.037500000000001,WR,8.102046738945567,95
2008,Devin Thomas,34,3.5500000000000007,WR,7.074534965986391,95
2008,Jordy Nelson,36,6.0874999999999995,WR,9.260577959183664,95
2008,James Hardy,41,0.9874999999999998,WR,10.387676198979586,95
2008,Eddie Royal,42,11.678125000000001,WR,3.756385280612244,95
2008,Jerome Simpson,46,1.971875,WR,6.266576092687077,95
2008,DeSean Jackson,49,14.7625,WR,7.121062240646257,95
2008,Malcolm Kelly,51,2.015625,WR,8.573596675170062,95
2008,Limas Sweed,53,0.434375,WR,5.497481254251701,95
2008,Dexter Jackson,58,0.0,WR,5.390123307823135,95
2008,Earl Bennett,70,8.334375,WR,6.206547967687075,95
2008,Early Doucet,81,3.3125,WR,2.6237045790816325,95
2008,Harry Douglas,84,4.275,WR,3.985685114795914,95
2008,Mario Manningham,95,11.68125,WR,3.8601531547619023,95
2008,Andre Caldwell,97,5.4281250000000005,WR,2.8599823554421766,95
2008,Will Franklin,105,0.478125,WR,2.976894198554422,95
2008,Marcus Smith,106,0.0,WR,2.9199662117346934,95
2008,Arman Shields,125,0.0,WR,2.7445315263605443,95
2008,Lavelle Hawkins,126,0.99375,WR,4.152043652210885,95
2008,Keenan Burton,128,2.728125,WR,3.4322028188775526,95
2008,Kenny Moore,136,0.37187499999999996,WR,1.8987777742346943,95
2008,Matt Slater,153,0.01875,WR,2.4872720578231275,95
2008,Marcus Henry,171,0.0,WR,3.1531295748299284,95
2008,Josh Morgan,174,7.946875,WR,1.3175526147959187,95
2008,Kevin Robinson,182,0.0,WR,1.3683505654761896,95
2008,Paul Hubbard,191,0.05625,WR,1.8050741113945576,95
2008,Jaymar Johnson,193,0.059375,WR,1.597332920918367,95
2008,Pierre Garcon,205,10.396875000000001,WR,1.2682358503401359,95
2008,Justin Harper,215,0.0,WR,1.9398615284863954,95
2008,Brett Swain,217,0.41250000000000003,WR,1.8636582142857132,95
2008,Steve Johnson,224,8.753124999999999,WR,3.348135994897957,95
2008,Chaz Schilens,226,3.9656249999999997,WR,2.551285982142857,95
2008,Adrian Arrington,237,0.465625,WR,2.280888903061226,95
2008,Mario Urrutia,246,0.0,WR,3.416369264455784,95
2008,Marcus Monk,248,0.0,WR,2.9751307185374154,95
2009,Darrius Heyward-Bey,7,7.965625,WR,6.836400471938773,130
2009,Michael Crabtree,10,10.971875,WR,9.784168299319726,130
2009,Jeremy Maclin,19,12.65625,WR,10.214524982993197,130
2009,Percy Harvin,22,15.021875000000001,WR,7.755936696428563,130
2009,Hakeem Nicks,29,15.231250000000001,WR,10.308579158163266,130
2009,Kenny Britt,30,9.425,WR,8.176844523809523,130
2009,Brian Robiskie,36,2.9875,WR,5.2943650977891155,130
2009,Mohamed Massaquoi,50,6.601875,WR,5.006907553146259,130
2009,Derrick Williams,82,0.55,WR,4.54279018282313,130
2009,Brandon Tate,83,3.35625,WR,3.4140855909863923,130
2009,Mike Wallace,84,15.393749999999999,WR,4.831555146683671,130
2009,Ramses Barden,85,0.9312499999999999,WR,4.811852045068028,130
2009,Patrick Turner,87,0.8812500000000001,WR,4.992470888605438,130
2009,Deon Butler,91,4.112500000000001,WR,5.457716377551019,130
2009,Juaquin Iglesias,99,0.0,WR,5.110780414540811,130
2009,Mike Thomas,107,9.2875,WR,2.9412268409863955,130
2009,Brian Hartline,108,6.865625,WR,1.306781332199546,130
2009,Louis Murphy,124,7.168749999999999,WR,1.532545233843537,130
2009,Austin Collie,127,10.5125,WR,3.159996696428572,130
2009,Johnny Knox,140,9.653125,WR,0.8658465525793648,130
2009,Kenny McKinley,141,0.0,WR,1.9189631930272113,130
2009,Jarett Dillard,144,2.5250000000000004,WR,3.406962572278912,130
2009,Brooks Foster,160,0.0,WR,1.9250404166666661,130
2009,Quinten Lawrence,175,0.190625,WR,1.0188455683106576,130
2009,Brandon Gibson,194,6.765625,WR,1.443909230442176,130
2009,Dominique Edison,206,0.0,WR,2.344511114654193,130
2009,Demetrius Byrd,224,0.0,WR,0.7236585161564624,130
2009,Manuel Johnson,229,0.05,WR,1.0293482142857149,130
2009,Julian Edelman,232,3.2,WR,0.6029042346938772,130
2009,Sammie Stroughter,233,3.890625,WR,1.380036969954648,130
2009,Marko Mitchell,243,0.22500000000000003,WR,2.231167437641725,130
2009,Derek Kinder,251,0.0,WR,0.7892792134353738,130
2009,Freddie Brown,252,0.0,WR,1.431250714285714,130
2009,Tiquan Underwood,253,0.7843749999999999,WR,1.060208014455782,130
2010,Demaryius Thomas,22,12.65625,WR,10.196826454081636,164
2010,Dez Bryant,24,15.840625,WR,11.969761135204065,164
2010,Dexter McCluster,36,7.70625,WR,4.458722471655328,164
2010,Arrelious Benn,39,5.356250000000001,WR,4.955687476615645,164
2010,Golden Tate,60,7.978749999999999,WR,6.360430204081633,164
2010,Damian Williams,77,6.14375,WR,6.219664175170066,164
2010,Brandon LaFell,78,7.953125,WR,5.978497576530613,164
2010,Emmanuel Sanders,82,5.89375,WR,6.493165909863943,164
2010,Jordan Shipley,84,5.73125,WR,5.472549832766442,164
2010,Eric Decker,87,13.334375,WR,6.612893256802722,164
2010,Andre Roberts,88,9.284374999999999,WR,2.7930784110234996,164
2010,Armanti Edwards,89,0.5637500000000001,WR,2.658604286873841,164
2010,Taylor Price,90,0.40625,WR,3.4881931505102064,164
2010,Mardy Gilyard,99,0.49374999999999997,WR,1.9621469604849506,164
2010,Mike Williams,101,13.785,WR,4.793883371598637,164
2010,Marcus Easley,107,0.0,WR,5.959713528911564,164
2010,Jacoby Ford,108,5.921874999999999,WR,3.0582208588435384,164
2010,David Reed,156,0.596875,WR,3.1007678628117907,164
2010,Riley Cooper,159,3.7281249999999995,WR,2.7763763732993207,164
2010,Kerry Meier,165,0.0,WR,2.7525698341836735,164
2010,Carlton Mitchell,177,0.21875,WR,1.942727653061224,164
2010,Dezmon Briscoe,191,4.09375,WR,2.6847242368197275,164
2010,Antonio Brown,195,11.71875,WR,2.5772160983560095,164
2010,Trindon Holliday,197,0.490625,WR,1.5936426530612247,164
2010,David Gettis,198,3.3125,WR,2.612627659438775,164
2010,Joe Webb,199,2.7318749999999996,WR,1.2363627891156461,164
2010,Kyle Williams,206,3.39375,WR,1.9036556526360544,164
2010,Terrence Austin,219,0.98125,WR,1.415184508219955,164
2010,Marc Mariani,222,0.80625,WR,1.314116005269532,164
2010,Dorin Dickerson,227,0.559375,WR,1.7942250871598653,164
2010,Tim Toone,255,0.0,WR,1.3176061590393728,164
2011,A.J. Green,4,18.95,WR,12.549884770408173,195
2011,Julio Jones,6,14.478125,WR,10.535928201530622,195
2011,Jonathan Baldwin,26,3.465625,WR,9.67432737670068,195
2011,Titus Young,44,7.750000000000001,WR,5.6689142761801685,195
2011,Torrey Smith,58,12.1,WR,6.050343711734693,195
2011,Greg Little,59,9.01875,WR,4.7838169727891175,195
2011,Randall Cobb,64,10.896874999999998,WR,6.57653272959184,195
2011,Austin Pettis,78,5.6875,WR,3.755356052295919,195
2011,Leonard Hankerson,79,6.134375,WR,5.920110894982995,195
2011,Vincent Brown,82,4.940625,WR,8.888560858843537,195
2011,Jerrel Jernigan,83,2.8562499999999997,WR,7.917465369897961,195
2011,Kris Durham,107,3.859375,WR,3.4547284651360575,195
2011,Clyde Gates,111,1.99375,WR,1.5438423022959191,195
2011,Greg Salas,112,2.390625,WR,7.395342801870747,195
2011,Cecil Shorts,114,11.068750000000001,WR,1.7316444472789123,195
2011,Tandon Doss,123,2.525,WR,3.7375027338435394,195
2011,Kealoha Pilares,132,0.621875,WR,4.296184347363944,195
2011,Denarius Moore,148,9.753124999999999,WR,3.309440340136056,195
2011,Jeremy Kerley,153,8.486875,WR,1.6743143601190469,195
2011,Niles Paul,155,1.19375,WR,2.0687184034863932,195
2011,Ryan Whalen,167,0.59375,WR,0.9599227083333334,195
2011,Dwayne Harris,176,2.7750000000000004,WR,3.609144113520408,195
2011,Aldrick Robinson,178,3.7562499999999996,WR,3.3560773703231317,195
2011,Ronald Johnson,182,0.0,WR,2.342673446003401,195
2011,Scotty McKnight,227,0.0,WR,2.713823216411566,195
2011,Stephen Burton,236,0.9125,WR,4.4143623852040825,195
2011,David Ausberry,241,0.60625,WR,1.136680025510203,195
2011,DeMarco Sampson,249,0.20625,WR,2.0038815603741496,195
2012,Justin Blackmon,5,8.162500000000001,WR,13.741077380952387,223
2012,Michael Floyd,13,11.3875,WR,13.414915352891159,223
2012,Kendall Wright,20,11.931250000000002,WR,13.574447657312923,223
2012,A.J. Jenkins,30,1.240625,WR,11.02805127551021,223
2012,Brian Quick,33,4.396875,WR,4.545748754251703,223
2012,Stephen Hill,43,3.95,WR,7.2104130824829955,223
2012,Alshon Jeffery,45,17.0375,WR,6.59100051445578,223
2012,Ryan Broyles,54,2.546875,WR,7.48496384141157,223
2012,Rueben Randle,63,10.028125000000001,WR,6.4227870110544245,223
2012,DeVier Posey,68,1.590625,WR,5.4420960119047646,223
2012,T.J. Graham,69,4.38125,WR,4.381228607568025,223
2012,Mohamed Sanu,83,8.88625,WR,8.076305850340132,223
2012,T.Y. Hilton,92,14.98125,WR,6.556635488945578,223
2012,Chris Givens,96,6.9593750000000005,WR,5.565000494614515,223
2012,Travis Benjamin,100,4.340624999999999,WR,3.9975092134353734,223
2012,Joe Adams,104,0.09375,WR,3.8616052976190494,223
2012,Devon Wylie,107,0.35312499999999997,WR,2.940921447704084,223
2012,Jarius Wright,118,6.4781249999999995,WR,4.264665886479594,223
2012,Keshawn Martin,121,2.9718750000000003,WR,3.8712357482993203,223
2012,Nick Toon,122,1.678125,WR,3.8602204216269795,223
2012,Greg Childs,134,0.0,WR,3.4343006335034,223
2012,Danny Coale,152,0.0,WR,3.336950525085034,223
2012,Marvin Jones,166,7.421875,WR,2.3192803422619015,223
2012,Juron Criner,168,1.415625,WR,3.791000469812926,223
2012,B.J. Cunningham,183,0.0,WR,2.9300081037414953,223
2012,Marvin McNutt,194,0.0,WR,3.0702110565476186,223
2012,Tommy Streeter,198,0.0,WR,3.489716150085032,223
2012,LaVon Brazill,206,2.3656249999999996,WR,2.067403647959183,223
2012,Rishard Matthews,227,4.2375,WR,3.3153386798469366,223
2012,Toney Clemons,231,0.22187500000000002,WR,1.1962387670068033,223
2012,Jeremy Ebert,235,0.15,WR,1.6506999255952366,223
2012,Junior Hemingway,238,1.884375,WR,1.4335531717687082,223
2012,Jordan White,244,0.071875,WR,3.3382078103741497,223
2013,Tavon Austin,8,10.3625,WR,11.028515131802731,256
2013,DeAndre Hopkins,27,17.565625,WR,12.686231938775522,256
2013,Cordarrelle Patterson,29,8.024999999999999,WR,8.630190590986388,256
2013,Justin Hunter,34,5.4125,WR,6.203497448979595,256
2013,Robert Woods,41,8.9125,WR,7.34036399659864,256
2013,Aaron Dobson,59,4.375,WR,5.626489383503403,256
2013,Terrance Williams,74,9.4375,WR,6.4600324787415,256
2013,Keenan Allen,76,12.465625,WR,8.837847066326534,256
2013,Marquise Goodwin,78,2.1437500000000003,WR,3.1346394897959176,256
2013,Markus Wheaton,79,8.81875,WR,6.899957142857138,256
2013,Stedman Bailey,92,4.240625,WR,7.739440276360537,256
2013,Ace Sanders,101,3.816875,WR,3.1580067857142855,256
2013,Josh Boyce,102,0.659375,WR,4.718676641156464,256
2013,Chris Harper,123,0.0,WR,3.9896680300453466,256
2013,Quinton Patton,128,2.653125,WR,6.649860850340137,256
2013,Denard Robinson,135,5.675000000000001,WR,2.2961850425170054,256
2013,Kenny Stills,144,9.40625,WR,4.537743112244898,256
2013,Tavarres King,161,0.103125,WR,2.7887843920068023,256
2013,Corey Fuller,171,1.5875000000000001,WR,1.4372708439625845,256
2013,Justin Brown,186,0.60625,WR,2.252480297619047,256
2013,Alan Bonner,195,0.0,WR,2.3707477267573687,256
2013,Cobi Hamilton,197,0.0,WR,2.695247852891156,256
2013,Brice Butler,209,3.2750000000000004,WR,0.7359685501700679,256
2013,Charles Johnson,216,3.534375,WR,1.4727528231292493,256
2013,Kevin Dorsey,224,0.04375,WR,1.1542386607142856,256
2013,Marquess Wilson,236,3.66875,WR,3.3954376977040828,256
2013,Aaron Mellette,238,0.0,WR,2.6535122767857144,256
2014,Sammy Watkins,4,13.024999999999999,WR,12.57098082057823,283
2014,Mike Evans,7,17.1625,WR,14.988583711734687,283
2014,Odell Beckham,12,19.259375,WR,8.730909761904758,283
2014,Brandin Cooks,20,15.621875,WR,10.670735085034012,283
2014,Kelvin Benjamin,28,13.215625,WR,9.935840046768723,283
2014,Marqise Lee,39,8.328125,WR,10.120866530612243,283
2014,Jordan Matthews,42,13.528125,WR,9.156508120748306,283
2014,Paul Richardson,45,3.6999999999999997,WR,8.184971318027213,283
2014,Davante Adams,53,11.03125,WR,7.76875332482993,283
2014,Cody Latimer,56,1.05,WR,6.194565034013606,283
2014,Allen Robinson,61,15.728125,WR,8.346469931972786,283
2014,Jarvis Landry,63,15.895625,WR,7.754113612528343,283
2014,Josh Huff,86,3.65625,WR,4.691286812641722,283
2014,Donte Moncrief,90,8.621875,WR,7.061986581632647,283
2014,John Brown,91,11.078125,WR,3.6684938140976087,283
2014,Dri Archer,97,0.415625,WR,4.36324514030612,283
2014,Jalen Saunders,104,0.053125,WR,3.3955787500000003,283
2014,Bruce Ellington,106,1.9375,WR,3.9017795393990915,283
2014,Shaquelle Evans,115,0.0,WR,3.8222505257936517,283
2014,Martavis Bryant,118,9.384374999999999,WR,3.8710909715136053,283
2014,Kevin Norwood,123,0.6000000000000001,WR,3.99154021400227,283
2014,Ryan Grant,142,2.45,WR,4.548622060657595,283
2014,Devin Street,146,0.81875,WR,3.124547937925169,283
2014,Jared Abbrederis,176,0.684375,WR,1.3128341220238087,283
2014,Robert Herron,185,0.5562499999999999,WR,2.4330214675453514,283
2014,T.J. Jones,189,1.35,WR,2.204912049319728,283
2014,Matt Hazel,190,0.0,WR,1.1001576580215415,283
2014,Walt Powell,196,0.8812500000000001,WR,0.9167253684807245,283
2014,Quincy Enunwa,209,6.949999999999999,WR,2.6201115901360574,283
2014,Michael Campanaro,218,1.23125,WR,3.518335461309524,283
2014,Jeff Janis,236,1.4374999999999998,WR,2.4902807950680246,283
2014,James Wright,239,1.253125,WR,1.3223537797619043,283
2014,Tevin Reese,240,0.0,WR,1.2295925233843539,283
2015,Amari Cooper,4,13.90625,WR,12.059846947278908,316
2015,Kevin White,7,1.2875,WR,11.62473872448979,316
2015,DeVante Parker,14,8.887500000000001,WR,9.874223711734698,316
2015,Nelson Agholor,20,8.606250000000001,WR,11.186434119897964,316
2015,Breshad Perriman,26,3.7125000000000004,WR,9.101705395408159,316
2015,Phillip Dorsett,29,4.59375,WR,9.623633265306118,316
2015,Devin Smith,37,0.921875,WR,6.912992151360542,316
2015,Dorial Green-Beckham,40,6.253124999999999,WR,5.185650973639461,316
2015,Tyler Lockett,69,9.115625,WR,8.935483473639449,316
2015,Jaelen Strong,70,2.35,WR,8.113812104591839,316
2015,Chris Conley,76,4.371875,WR,3.278665573979593,316
2015,Sammie Coates,87,2.840625,WR,6.923469985119031,316
2015,Ty Montgomery,94,7.253124999999999,WR,5.894325454931976,316
2015,Jamison Crowder,105,11.368749999999999,WR,5.100890744047619,316
2015,Justin Hardy,107,3.91875,WR,3.8270241879251716,316
2015,Vince Mayle,123,0.19375,WR,5.264079230442179,316
2015,DeAndre Smelter,132,0.103125,WR,4.312304562074825,316
2015,Rashad Greene,139,1.703125,WR,2.6154135544217687,316
2015,Stefon Diggs,146,12.234375,WR,3.548257376700678,316
2015,Tony Lippett,156,0.0,WR,3.5421070564058956,316
2015,JJ Nelson,159,7.26875,WR,2.4623077239229043,316
2015,Kenny Bell,162,0.0,WR,2.8000264902210885,316
2015,Keith Mumphery,175,1.36875,WR,1.369255284863945,316
2015,Kaelin Clay,184,0.9125,WR,1.3007355725623575,316
2015,Geremy Davis,186,0.128125,WR,2.7138960012755096,316
2015,Evan Spencer,187,0.0,WR,1.2595668622448981,316
2015,Darren Waller,204,1.0718750000000001,WR,2.1865041113945574,316
2015,Neal Sterling,220,1.1625,WR,2.6320592028061234,316
2015,Andre Debose,221,0.0,WR,1.2676169416099785,316
2015,Da'Ron Brown,233,0.0,WR,2.9894938562925173,316
2015,Dezmin Lewis,234,0.0,WR,2.2923522066326543,316
2015,Mario Alford,238,0.078125,WR,3.053745113378686,316
2015,Tre McBride,245,1.0,WR,1.7627000850340138,316
2016,Corey Coleman,15,4.9625,WR,12.879383422619053,349
2016,Will Fuller,21,7.543750000000001,WR,5.929676027494329,349
2016,Josh Doctson,22,7.15625,WR,11.790103120748299,349
2016,Laquon Treadwell,23,3.475,WR,11.736085778061218,349
2016,Sterling Shepard,40,11.465625000000001,WR,7.668121267006798,349
2016,Michael Thomas,47,17.9375,WR,5.550539057539676,349
2016,Tyler Boyd,55,10.7875,WR,11.21601822278911,349
2016,Braxton Miller,85,2.2562499999999996,WR,3.6320132312925164,349
