position,rank,pfr_name,prospect_model_percentile,outcome_percentile,prospect_percentile_reference_n,draft_team,draft_round,draft_pick,pred_best2of3_ppg,pred_peak3_ppg,pred_rookie_ppg,pred_avg3_ppg,pred_total3_ppr,pred80_low,pred80_high,pred90_low,pred90_high,hit_probability,college_match,fuzzy_match,scout_boost,percentile_bucket,historical_bucket_n,historical_hit_rate,historical_hit_rate_ci_low,historical_hit_rate_ci_high,historical_star_rate,historical_star_rate_ci_low,historical_star_rate_ci_high,historical_bucket_mean_primary_ppg,feature_coverage,mean_5nn_distance,neighbor_density_percentile,model_confidence_score,model_confidence,out_of_distribution_flag,nearest5_historical_hit_rate,nearest5_historical_star_rate,nearest5_historical_primary_ppg_mean,closest_historical_comps,closest_comp_1,closest_comp_2,closest_comp_3,similarity_feature_count,historical_reference_n
TE,16,Joe Royer,30.603448275862068,49.25925925925926,232,CLE,5,170,1.8771893180701764,2.588047389444124,1.1856107198712813,1.5111457786758655,75.83756197025197,0.0,4.754873280059751,0.0,6.437172742499506,0.040831033,1.0,0.0,-1.0763893554954649,20-40,46,0.0652173913043478,0.0224274544663435,0.1750300910378135,0.0434782608695652,0.0120051935888308,0.1453252291905342,2.17834878516624,0.9581993569131833,0.9959297000983298,17.037037037037038,40.67190663332142,Medium,0,0.0,0.0,3.030661764705882,Grant Calcaterra (2022); Jeremy Ruckert (2022); Nick O'Leary (2015); O.J. Howard (2017); Ben Koyack (2015),Grant Calcaterra (2022),Jeremy Ruckert (2022),Nick O'Leary (2015),311,270
TE,17,Riley Nowakowski,27.58620689655172,46.2962962962963,232,PIT,5,169,1.707723329979137,2.359914103059639,1.2218360113328544,1.3675550837232986,65.65101511599511,0.0,4.585407291968711,0.0,6.267706754408467,0.030005852,1.0,0.0,-0.5078091347927085,20-40,46,0.0652173913043478,0.0224274544663435,0.1750300910378135,0.0434782608695652,0.0120051935888308,0.1453252291905342,2.17834878516624,0.9903536977491961,0.8202714933055344,51.11111111111111,65.48838871025366,Medium,0,0.0,0.0,1.0336764705882353,Brad Smelley (2012); Stephen Sullivan (2020); Michael Williams (2013); Andrew Quarless (2010); Drew Sample (2019),Brad Smelley (2012),Stephen Sullivan (2020),Michael Williams (2013),311,270
TE,18,Max Bredeson,21.551724137931032,42.96296296296296,232,MIN,5,159,1.4130097379933917,1.7927526913807486,0.9092639505015284,1.1140502580393563,53.41253459524599,0.0,4.290693699982966,0.0,5.972993162422721,0.023827892,1.0,0.0,0.4438973772434922,20-40,46,0.0652173913043478,0.0224274544663435,0.1750300910378135,0.0434782608695652,0.0120051935888308,0.1453252291905342,2.17834878516624,0.954983922829582,0.7785022640986963,64.81481481481481,74.01988805525782,High,0,0.0,0.0,1.4017279411764707,Charlie Woerner (2020); Nick Vannett (2016); Brad Smelley (2012); Michael Williams (2013); Drew Sample (2019),Charlie Woerner (2020),Nick Vannett (2016),Brad Smelley (2012),311,270
TE,19,Carsen Ryan,10.344827586206897,31.48148148148148,232,CLE,7,248,0.6644573505958324,0.9987367621617405,0.2554063589596681,0.4366836692457119,20.98059924583353,0.0,3.542141312585407,0.0,5.224440775025162,0.026075944,1.0,0.0,-0.1910885974273419,0-20,46,0.0,0.0,0.0770761773297807,0.0,0.0,0.0770761773297807,0.6153053069053709,0.954983922829582,0.7774271319157704,65.18518518518519,74.27914731451709,High,0,0.0,0.0,0.634375,Ben Koyack (2015); Matt Sherry (2008); John Nalbone (2009); James O'Shaughnessy (2015); Aliz̩ Mack (2019),Ben Koyack (2015),Matt Sherry (2008),John Nalbone (2009),311,270
TE,20,Dallen Bentley,7.758620689655173,28.51851851851852,232,DEN,7,256,0.5346043039272815,0.7889794371431552,0.2536134024017533,0.382494717833666,19.25759215800073,0.0,3.412288265916856,0.0,5.094587728356611,0.03828563,1.0,0.0,-1.0257894489953543,0-20,46,0.0,0.0,0.0770761773297807,0.0,0.0,0.0770761773297807,0.6153053069053709,0.9967845659163987,0.857123614978959,40.74074074074074,58.42205549601047,Medium,0,0.0,0.0,0.3968750000000001,Matt Sherry (2008); Aliz̩ Mack (2019); Eric Saubert (2017); John Nalbone (2009); James O'Shaughnessy (2015),Matt Sherry (2008),Aliz̩ Mack (2019),Eric Saubert (2017),311,270
TE,21,Jaren Kanak,5.603448275862069,26.29629629629629,232,TEN,7,225,0.4774166286365944,0.5567632036176944,0.4513499078745717,0.3984170676475738,19.73205045652761,0.0,3.355100590626169,0.0,5.037400053065924,0.11505647,1.0,0.0,-0.8729500222114339,0-20,46,0.0,0.0,0.0770761773297807,0.0,0.0,0.0770761773297807,0.6153053069053709,0.6913183279742765,0.8149429416091823,52.96296296296297,57.813623913302365,Low,1,0.0,0.0,1.9715441176470587,Ryan Taylor (2011); A.J. Derby (2015); Chigoziem Okonkwo (2022); Aliz̩ Mack (2019); Rory 'Busta' Anderson (2015),Ryan Taylor (2011),A.J. Derby (2015),Chigoziem Okonkwo (2022),311,270
TE,22,Jack Endries,1.293103448275862,23.33333333333333,232,CIN,7,221,0.3449504716239641,0.4666146717987898,0.2463024651527277,0.2887394079065101,14.469641863216149,0.0,3.222634433613538,0.0,4.9049338960532936,0.07243216,1.0,0.0,-0.7004920614455132,0-20,46,0.0,0.0,0.0770761773297807,0.0,0.0,0.0770761773297807,0.6153053069053709,0.9903536977491961,0.6513837558251754,83.7037037037037,88.30320352506847,High,0,0.0,0.0,1.4221691176470588,Aliz̩ Mack (2019); Rory 'Busta' Anderson (2015); Eric Saubert (2017); Matt Sherry (2008); Chigoziem Okonkwo (2022),Aliz̩ Mack (2019),Rory 'Busta' Anderson (2015),Eric Saubert (2017),311,270
WR,1,Carnell Tate,94.0952380952381,83.95904436860067,525,TEN,1,4,10.396023701730696,11.659741475590238,7.77318871598639,8.661421952428185,419.92369931972775,4.884479586084439,15.907567817376954,3.5701456660164137,17.22190173744498,0.56791365,1.0,0.0,2.4313149037892225,90-95,26,0.4615384615384615,0.287555826952349,0.6454236379556988,0.3076923076923077,0.1650112093979267,0.4998861151423124,9.713567590497735,1.0,0.6744676703491963,43.515358361774744,60.46075085324232,Medium,0,0.6,0.4,11.684985294117647,Odell Beckham (2014); Will Fuller (2016); Percy Harvin (2009); Marquise Brown (2019); Kadarius Toney (2021),Odell Beckham (2014),Will Fuller (2016),Percy Harvin (2009),131,586
WR,2,Makai Lemon,93.33333333333331,83.78839590443687,525,PHI,1,20,10.264735414915965,11.670019860444173,6.664001407062825,8.386158410587635,426.67331619047593,4.753191299269708,15.77627953056222,3.438857379201682,17.090613450630247,0.579592,1.0,0.0,0.9161786334048196,90-95,26,0.4615384615384615,0.287555826952349,0.6454236379556988,0.3076923076923077,0.1650112093979267,0.4998861151423124,9.713567590497735,1.0,0.6109865707505806,61.43344709897611,73.00341296928327,High,0,0.6,0.0,8.22580882352941,Nelson Agholor (2015); Cody Latimer (2014); Brandon Aiyuk (2020); Michael Pittman Jr. (2020); John Ross (2017),Nelson Agholor (2015),Cody Latimer (2014),Brandon Aiyuk (2020),131,586
WR,3,KC Concepcion,91.8095238095238,82.93515358361775,525,CLE,1,24,9.917473993347349,11.430519609843932,7.826244266956775,8.733791637071297,441.743832244898,4.405929877701092,15.429018108993606,3.091595957633066,16.743352029061633,0.6734994,1.0,0.0,1.064641962652487,90-95,26,0.4615384615384615,0.287555826952349,0.6454236379556988,0.3076923076923077,0.1650112093979267,0.4998861151423124,9.713567590497735,0.9847328244274809,0.6499261731375114,50.0,64.54198473282443,Medium,0,0.2,0.2,8.455036764705882,Jalen Reagor (2020); Christian Kirk (2018); Donte Moncrief (2014); Calvin Ridley (2018); N'Keal Harry (2019),Jalen Reagor (2020),Christian Kirk (2018),Donte Moncrief (2014),131,586
WR,4,Denzel Boston,86.28571428571429,78.32764505119454,525,CLE,2,39,8.742896696928765,10.301855230592238,7.981258727991189,7.129661064474502,345.5974325170068,3.231352581282509,14.254440812575025,1.9170186612144828,15.568774732643048,0.40082595,1.0,0.0,0.7029098576219042,80-90,52,0.2692307692307692,0.1676881003582587,0.4025247875246099,0.173076923076923,0.0938236875646778,0.2973112369360527,8.472018523755658,1.0,0.6735201608767978,43.85665529010239,60.69965870307167,Medium,0,0.4,0.0,6.824889705882353,Michael Pittman Jr. (2020); Cody Latimer (2014); Chase Claypool (2020); Christian Watson (2022); Jeremy Ebert (2012),Michael Pittman Jr. (2020),Cody Latimer (2014),Chase Claypool (2020),131,586
WR,5,De'Zhaun Stribling,78.85714285714286,73.37883959044369,525,SFO,2,33,7.555284829556821,8.9290643935074,7.320275704781904,6.081385092749754,316.76684673469373,2.043740713910564,13.066828945203078,0.7294067938425384,14.381162865271104,0.14852121,1.0,0.0,1.8199351454025403,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,0.9694656488549618,0.5664360214589522,73.03754266211604,80.21024932913008,High,0,0.4,0.2,7.91033088235294,Andre Caldwell (2008); Michael Wilson (2023); Chris Conley (2015); Eddie Royal (2008); Christian Watson (2022),Andre Caldwell (2008),Michael Wilson (2023),Chris Conley (2015),131,586
WR,6,Jordyn Tyson,77.71428571428571,72.52559726962457,525,NOR,1,8,7.351202510004006,7.7911459793917635,6.23157775910364,6.528365691096578,326.4475159183671,1.8396583943577487,12.862746625650264,0.5253244742897234,14.177080545718288,0.29179865,1.0,0.0,2.1556648854031937,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.7487341120827673,27.13310580204778,48.99317406143344,Medium,0,0.6,0.2,10.387279411764705,Chris Olave (2022); Jerry Jeudy (2020); Will Fuller (2016); Zay Flowers (2023); Jahan Dotson (2022),Chris Olave (2022),Jerry Jeudy (2020),Will Fuller (2016),131,586
WR,7,Omar Cooper Jr.,69.14285714285714,68.43003412969283,525,NYJ,1,30,5.960267758103249,6.432647057823131,4.814296094187675,4.318746805935977,217.7585349659862,0.4487236424569918,11.471811873749504,0.0,12.786145793817532,0.069868594,1.0,0.0,0.3417855919870716,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.7400716882310139,28.498293515358363,49.94880546075085,Medium,0,0.0,0.0,2.210757352941177,Keshawn Martin (2012); Quintez Cephus (2020); Joe Adams (2012); Joe Reed (2020); Kadarius Toney (2021),Keshawn Martin (2012),Quintez Cephus (2020),Joe Adams (2012),131,586
WR,8,Germie Bernard,66.85714285714286,67.06484641638225,525,PIT,2,47,5.660352908288315,7.506793175186742,5.590932319927976,4.864879139744605,248.85660061224485,0.1488087926420584,11.171897023934571,0.0,12.486230944002598,0.07231198,1.0,0.0,0.44392548001679,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.6472308654997994,50.68259385665529,65.47781569965869,Medium,0,0.0,0.0,2.199375,Keshawn Martin (2012); Joe Adams (2012); Early Doucet (2008); Joe Reed (2020); Travis Benjamin (2012),Keshawn Martin (2012),Joe Adams (2012),Early Doucet (2008),131,586
WR,9,Elijah Sarratt,64.95238095238095,66.72354948805462,525,BAL,4,115,5.434221705682271,6.385772392957189,3.611845318627448,4.4148615984998765,225.367517687075,0.0,10.945765821328528,0.0,12.260099741396552,0.14666602,1.0,0.0,-1.6321828396915623,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.9520308678370328,8.19112627986348,35.73378839590443,Low,1,0.2,0.2,4.78875,Josh Boyce (2013); Marquess Wilson (2013); Jalen Saunders (2014); Alshon Jeffery (2012); Tandon Doss (2011),Josh Boyce (2013),Marquess Wilson (2013),Jalen Saunders (2014),131,586
WR,10,Malachi Fields,64.95238095238095,66.38225255972696,525,NYG,3,74,5.4003923165516206,6.909673560507537,3.719831230992397,4.603855807197844,224.6238099319728,0.0,10.911936432197876,0.0,12.226270352265905,0.060176514,1.0,0.0,0.1342940741976583,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.6925969897845261,40.27303754266212,58.19112627986348,Medium,0,0.4,0.4,7.271580882352941,Michael Wilson (2023); Christian Watson (2022); Cooper Kupp (2017); Chad Williams (2017); Keenan Burton (2008),Michael Wilson (2023),Christian Watson (2022),Cooper Kupp (2017),131,586
WR,11,Antonio Williams,62.47619047619048,65.35836177474403,525,WAS,3,71,5.087450011129453,6.274023906479258,3.941547579031612,3.5887131643566943,200.6537298639457,0.0,10.598994126775713,0.0,11.913328046843736,0.092394084,1.0,0.0,0.4831385364879299,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.5654703214835777,73.72013651877133,81.60409556313994,High,0,0.0,0.0,5.231573529411763,Nathaniel Dell (2023); Josh Palmer (2021); Van Jefferson (2020); Armanti Edwards (2010); D'Wayne Eskridge (2021),Nathaniel Dell (2023),Josh Palmer (2021),Van Jefferson (2020),131,586
WR,12,Caleb Douglas,62.095238095238095,64.67576791808874,525,MIA,3,75,4.990803552546018,5.97755713235294,3.7011365551220505,3.914245279372696,185.38122707482972,0.0,10.502347668192275,0.0,11.816681588260302,0.06028268,1.0,0.0,-0.0462108524026243,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.46435111132705914,87.20136518771331,91.04095563139931,High,0,0.2,0.2,6.120330882352941,Christian Watson (2022); Cooper Kupp (2017); Chris Conley (2015); Tyquan Thornton (2022); Chad Williams (2017),Christian Watson (2022),Cooper Kupp (2017),Chris Conley (2015),131,586
WR,13,Ted Hurst,61.523809523809526,64.16382252559727,525,TAM,3,84,4.924652876150458,6.237727900243432,3.524682941426569,4.012779325064609,201.6118870748299,0.0,10.436196991796717,0.0,11.75053091186474,0.22577477,1.0,0.0,0.7126772734525373,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,0.9847328244274809,1.0516739537628486,4.436860068259386,32.647786780606,Low,1,0.2,0.2,5.270125,Justin Hunter (2013); Derek Hagan (2006); T.Y. Hilton (2012); Mario Urrutia (2008); Cedrick Wilson (2018),Justin Hunter (2013),Derek Hagan (2006),T.Y. Hilton (2012),131,586
WR,14,Chris Bell,59.80952380952381,63.13993174061433,525,MIA,3,94,4.660868620406493,6.0522407540516205,2.7161388510404167,3.642898405043424,187.98858380952385,0.0,10.172412736052747,0.0,11.486746656120776,0.0931194,1.0,0.0,-0.5265480721744158,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,1.0,0.5872585647725848,67.4061433447099,77.18430034129693,High,0,0.2,0.0,5.897279411764705,Cody Latimer (2014); Michael Pittman Jr. (2020); Devin Duvernay (2020); Gabriel Davis (2020); Jordan Payton (2016),Cody Latimer (2014),Michael Pittman Jr. (2020),Devin Duvernay (2020),131,586
WR,15,Brenen Thompson,56.38095238095238,60.40955631399317,525,LAC,4,105,4.1361262229892,4.884127599539816,3.664851178471388,3.1920364978457343,148.71407510204088,0.0,9.647670338635455,0.0,10.962004258703482,0.030411761,1.0,0.0,-0.2158707821414269,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,1.0,0.8425448936327828,16.89419795221843,41.8259385665529,Medium,0,0.0,0.0,3.189963235294118,Martavis Bryant (2014); Jalen Camp (2021); Quintez Cephus (2020); Keshawn Martin (2012); Devin Lucien (2016),Martavis Bryant (2014),Jalen Camp (2021),Quintez Cephus (2020),131,586
WR,16,Chris Brazzell II,56.19047619047619,60.23890784982935,525,CAR,3,83,4.119425413400209,5.489115824746568,2.862797503023939,3.526439603855763,160.44733455782313,0.0,9.630969529046466,0.0,10.94530344911449,0.18735808,1.0,0.0,0.0278125984344068,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,0.9847328244274809,0.5946723328914423,65.35836177474403,75.29283797514523,High,0,0.4,0.2,5.680625,Chad Williams (2017); Laurent Robinson (2007); Mike Sims-Walker (2007); Jerome Simpson (2008); Cooper Kupp (2017),Chad Williams (2017),Laurent Robinson (2007),Mike Sims-Walker (2007),131,586
WR,17,Ja'Kobi Lane,55.42857142857143,59.21501706484642,525,BAL,3,80,3.99235551770708,5.624541135954381,2.4443912339935987,3.52453856735919,179.61946938775506,0.0,9.503899633353337,0.0,10.818233553421363,0.062368352,1.0,0.0,-0.0172370930348382,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,1.0,0.8363480176838767,17.235494880546078,42.06484641638225,Medium,0,0.2,0.0,5.404338235294118,Early Doucet (2008); Dwayne Bowe (2007); Quintez Cephus (2020); Austin Pettis (2011); Cody Latimer (2014),Early Doucet (2008),Dwayne Bowe (2007),Quintez Cephus (2020),131,586
WR,18,Zachariah Branch,52.19047619047619,57.67918088737202,525,ATL,3,79,3.783675322378949,4.958572595788317,3.0464900070028,2.882454899489796,153.97059360544216,0.0,9.295219438025208,0.0,10.609553358093232,0.08371776,1.0,0.0,-0.475709279790637,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,1.0,0.496967036700521,85.32423208191126,89.72696245733788,High,0,0.2,0.0,6.531176470588235,Anthony Schwartz (2021); Curtis Samuel (2017); Amari Rodgers (2021); Randall Cobb (2011); Nathaniel Dell (2023),Anthony Schwartz (2021),Curtis Samuel (2017),Amari Rodgers (2021),131,586
WR,19,Reggie Virgil,50.85714285714285,55.46075085324232,525,ARI,5,143,3.6164644365246073,4.660502699579833,2.278282651810725,2.604563144225037,140.1784993197279,0.0,9.128008552170863,0.0,10.44234247223889,0.025214892,1.0,0.0,-0.1653648159069014,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,0.9847328244274809,0.8330094800793267,17.4061433447099,41.72628507412135,Medium,0,0.0,0.0,3.5401470588235298,Marvin Jones (2012); Parris Campbell (2019); Kenny Bell (2015); Donovan Peoples-Jones (2020); Ronald Johnson (2011),Marvin Jones (2012),Parris Campbell (2019),Kenny Bell (2015),131,586
WR,20,Kendrick Law,42.85714285714285,51.70648464163823,525,DET,5,168,3.1763659176170465,3.673498373349341,2.1554453706482604,2.2811589362098585,103.9770228571428,0.0,8.687910033263304,0.0,10.002243953331329,0.017434176,1.0,0.0,-0.1726893166040595,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,0.9847328244274809,0.530340244448118,80.88737201365188,86.16314514238074,High,0,0.0,0.0,2.350875,Cornell Powell (2021); Ray-Ray McCloud (2018); Ace Sanders (2013); Brice Butler (2013); David Gettis (2010),Cornell Powell (2021),Ray-Ray McCloud (2018),Ace Sanders (2013),131,586
WR,21,Bryce Lance,40.76190476190476,51.19453924914675,525,NOR,4,136,3.0266134433773506,3.769381558252086,1.2889545766564208,2.5110261989493066,113.8382461904762,0.0,8.538157559023608,0.0,9.852491479091633,0.028879663,0.0,0.0,0.0640678415233724,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,0.0916030534351145,0.16074315998721023,93.85665529010238,68.4477503061251,Low,1,0.0,0.0,3.0100000000000002,Cecil Shorts (2011); Daurice Fountain (2018); Arman Shields (2008); Justin Watson (2018); Clyde Gates (2011),Cecil Shorts (2011),Daurice Fountain (2018),Arman Shields (2008),131,586
WR,22,Emmanuel Henderson Jr.,40.38095238095238,50.85324232081911,525,SEA,6,199,2.978181425320128,4.28804487995198,0.7437789184006941,2.2247371438024186,107.71493510204078,0.0,8.489725540966385,0.0,9.804059461034411,0.02259286,1.0,0.0,-0.7190690614345652,40-60,105,0.0952380952380952,0.0525557429831568,0.1664928560819065,0.0380952380952381,0.0149122180477815,0.0938844185323495,3.4736726190476186,0.9847328244274809,0.8181775993939098,18.43003412969283,42.44300862360941,Medium,0,0.0,0.0,2.1683088235294115,Javon Wims (2018); Miles Boykin (2019); Anthony Schwartz (2021); Tommy Streeter (2012); Isaiah McKenzie (2017),Javon Wims (2018),Miles Boykin (2019),Anthony Schwartz (2021),131,586
WR,23,Kevin Coleman Jr.,39.80952380952381,50.68259385665529,525,MIA,5,177,2.955727631677674,3.5651409463785524,2.421771998716154,2.329124722831309,114.5204333106576,0.0,8.467271747323931,0.0,9.781605667391958,0.049215835,1.0,0.0,-0.6732539082216791,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,1.0,0.5699833777783553,71.84300341296928,80.2901023890785,High,0,0.0,0.0,1.186875,Chansi Stuckey (2007); Jordan Payton (2016); Alan Bonner (2013); Isaiah Coulter (2020); Walt Powell (2014),Chansi Stuckey (2007),Jordan Payton (2016),Alan Bonner (2013),131,586
WR,24,Kaden Wetjen,38.095238095238095,50.51194539249146,525,PIT,4,121,2.863327910164068,3.571478587935175,1.546522266906763,1.882973521156081,92.12906068027216,0.0,8.374872025810324,0.0,9.68920594587835,0.019906415,1.0,0.0,-0.7092706813543943,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,1.0,1.0390616639144605,5.290102389078498,33.70307167235495,Low,1,0.0,0.0,0.9225,Juwann Winfree (2019); Racey McMath (2021); Skyler Green (2006); Brice Butler (2013); Tyrie Cleveland (2020),Juwann Winfree (2019),Racey McMath (2021),Skyler Green (2006),131,586
WR,25,Skyler Bell,35.80952380952381,49.829351535836174,525,BUF,4,125,2.7760190681272534,3.7762825745298114,1.970723542416966,2.356127079356911,130.994548707483,0.0,8.28756318377351,0.0,9.601897103841535,0.018285329,1.0,0.0,-0.7622288549497824,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,1.0,0.7782282596590384,23.037542662116042,46.12627986348123,Medium,0,0.2,0.0,4.482058823529412,Rashad Greene (2015); Jared Abbrederis (2014); Devin Duvernay (2020); Jordan Shipley (2010); Nelson Agholor (2015),Rashad Greene (2015),Jared Abbrederis (2014),Devin Duvernay (2020),131,586
WR,26,Zavion Thomas,31.428571428571427,47.44027303754266,525,CHI,3,89,2.509102265906362,3.2939921983793523,3.1519645098039195,2.1148541756056844,99.94654340136064,0.0,8.02064638155262,0.0,9.334980301620645,0.09007556,1.0,0.0,0.0602638314048622,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,1.0,0.5391360967664875,79.5221843003413,85.66552901023891,High,0,0.2,0.2,5.892022058823529,Van Jefferson (2020); Marquise Goodwin (2013); Derrick Williams (2009); Hunter Renfrow (2019); Dexter McCluster (2010),Van Jefferson (2020),Marquise Goodwin (2013),Derrick Williams (2009),131,586
WR,27,Cyrus Allen,26.857142857142858,44.88054607508533,525,KAN,5,176,2.215292807706416,2.6400122302254228,1.7840726895758297,1.7119561587760947,79.71678224489797,0.0,7.726836923352673,0.0,9.041170843420698,0.026656855,1.0,0.0,-0.4407430133115673,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,0.9847328244274809,0.7239313239237629,32.42320819112628,52.23823046661282,Medium,0,0.0,0.0,0.913125,Josh Huff (2014); Josh Boyce (2013); Tavarres King (2013); Jalen Saunders (2014); Joe Adams (2012),Josh Huff (2014),Josh Boyce (2013),Tavarres King (2013),131,586
WR,28,Colbie Young,25.71428571428571,44.36860068259386,525,CIN,4,140,2.1208277613545428,2.628672862144857,1.9958312222388976,1.9357705395076368,89.26428725623578,0.0,7.6323718770008,0.0,8.946705797068825,0.042990137,1.0,0.0,0.8763541990263155,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,0.9694656488549618,0.61416845030643,60.068259385665534,71.13175103561471,High,0,0.4,0.4,4.835220588235293,Hunter Renfrow (2019); Michael Wilson (2023); Michael Woods (2022); Terry Godwin (2019); Keith Mumphery (2015),Hunter Renfrow (2019),Michael Wilson (2023),Michael Woods (2022),131,586
WR,29,Barion Brown,24.38095238095238,44.02730375426621,525,NOR,6,190,2.060712861519608,2.64977295101374,0.7119087907663064,1.2868937240672922,71.8342224489796,0.0,7.572256977165864,0.0,8.88659089723389,0.04491124,1.0,0.0,-0.5498668034679923,20-40,105,0.0380952380952381,0.0149122180477815,0.0938844185323495,0.0095238095238095,0.0016831259050527,0.0519875294326122,2.096984943977591,1.0,0.5984082074494701,64.84641638225256,75.39249146757679,High,0,0.2,0.2,5.728970588235294,Hunter Renfrow (2019); Michael Woods (2022); Jacoby Ford (2010); Derrick Williams (2009); Darius Slayton (2019),Hunter Renfrow (2019),Michael Woods (2022),Jacoby Ford (2010),131,586
WR,30,Josh Cameron,14.857142857142858,39.419795221843,525,JAX,6,191,1.494856783338335,1.8067134768907565,0.753631047085501,1.051823049623478,54.81533687074828,0.0,7.006400898984592,0.0,8.320734819052618,0.030785572,1.0,0.0,-0.5644455116615248,0-20,105,0.0,0.0,0.0352953282568429,0.0,0.0,0.0352953282568429,1.97693837535014,1.0,0.6156345158351282,59.89761092150171,71.92832764505118,High,0,0.0,0.0,1.7449999999999999,Keenan Burton (2008); Olabisi Johnson (2019); Jeff Janis (2014); Tre McBride (2015); Aaron Mellette (2013),Keenan Burton (2008),Olabisi Johnson (2019),Jeff Janis (2014),131,586
WR,31,Lewis Bond,13.904761904761903,39.24914675767919,525,HOU,6,204,1.449890933248299,1.976193225540216,0.6507561815751941,1.0650674506485134,53.82268310451452,0.0,6.961435048894556,0.0,8.27576896896258,0.031808227,1.0,0.0,0.6540563257510579,0-20,105,0.0,0.0,0.0352953282568429,0.0,0.0,0.0352953282568429,1.97693837535014,0.9847328244274809,0.6814178753322603,41.979522184300336,58.92765026183466,Medium,0,0.0,0.0,2.998933823529412,Jordan Payton (2016); Ryan Switzer (2017); Ty Montgomery (2015); Keenan Burton (2008); Shi Smith (2021),Jordan Payton (2016),Ryan Switzer (2017),Ty Montgomery (2015),131,586
WR,32,CJ Williams,11.047619047619047,37.37201365187713,525,JAX,6,203,1.3443847534013604,1.9164569567827137,0.4507056884612818,0.9298939730579312,47.06934027210888,0.0,6.8559288690476174,0.0,8.170262789115643,0.017984373,1.0,0.0,0.0785390544903936,0-20,105,0.0,0.0,0.0352953282568429,0.0,0.0,0.0352953282568429,1.97693837535014,0.9847328244274809,0.6633335983512543,47.269624573378834,62.63072193418961,Medium,0,0.0,0.0,3.011875,Ricardo Louis (2016); Shaquelle Evans (2014); Malcolm Mitchell (2016); Jacoby Ford (2010); Keshawn Martin (2012),Ricardo Louis (2016),Shaquelle Evans (2014),Malcolm Mitchell (2016),131,586
