college_season,source_date,teamrankings_team,team_key,sos,sos_rank,plays_pg,plays_pg_rank,opp_plays_pg,opp_plays_pg_rank,sos_z,sos_pct,plays_pg_z,plays_pg_pct,opp_plays_pg_z,opp_plays_pg_pct,total_game_plays_pg,team_pace_factor_vs_median,game_pace_factor_vs_median
2004,2005-01-05,Arkansas,arkansas,3.0,27,69.1,90,66.8,14,0.9009905391550682,0.7948717948717948,-0.7320656061642425,0.23504273504273504,-1.2943780708271388,0.12393162393162394,135.89999999999998,1.0390738060781477,1.0610743193524652
2004,2005-01-05,Purdue,purdue,2.7,28,78.2,9,72.4,61,0.8393918482233522,0.7692307692307693,1.4354267489054757,0.9316239316239316,0.04201731525218778,0.5170940170940171,150.60000000000002,0.918158567774936,0.9575033200531207
2004,2005-01-05,Florida,florida,2.6,29,70.0,79,73.3,70,0.8188589512461137,0.7606837606837606,-0.5176982303881154,0.32905982905982906,0.2567951451577915,0.594017094017094,143.3,1.0257142857142856,1.0062805303558966
2004,2005-01-05,BYU,byu,2.4,30,76.7,19,75.7,98,0.7777931572916364,0.7521367521367521,1.0781477892785996,0.8461538461538461,0.8295360249060748,0.8376068376068376,152.4,0.9361147327249022,0.9461942257217847
2004,2005-01-05,Northwestern,northwestern,2.2,31,76.8,18,78.8,111,0.7367273633371594,0.7307692307692307,1.1019663865870566,0.8547008547008547,1.569326327914271,0.9487179487179487,155.6,0.9348958333333334,0.9267352185089974
2004,2005-01-05,Colorado,colorado,2.2,32,68.2,98,78.5,109,0.7367273633371594,0.7307692307692307,-0.9464329819403663,0.1752136752136752,1.4977337179457364,0.9316239316239316,146.7,1.0527859237536656,0.9829584185412407
2004,2005-01-05,Clemson,clemson,2.2,33,69.2,88,78.7,110,0.7367273633371594,0.7307692307692307,-0.7082470088557821,0.2564102564102564,1.5454621245914273,0.9401709401709402,147.9,1.0375722543352601,0.9749830966869505
2004,2005-01-05,Arizona,arizona,2.2,34,65.4,111,74.0,74,0.7367273633371594,0.7307692307692307,-1.6133537065772015,0.05982905982905983,0.42384456841770773,0.6324786324786325,139.4,1.0978593272171253,1.0344332855093255
2004,2005-01-05,NC State,ncstate,2.1,35,73.3,45,67.2,16,0.7161944663599208,0.7094017094017094,0.2683154807910118,0.6153846153846154,-1.198921257535757,0.13675213675213677,140.5,0.9795361527967258,1.0263345195729536
2004,2005-01-05,Kansas,kansas,2.0,36,74.5,37,71.5,48,0.6956615693826821,0.7008547008547008,0.5541386484925136,0.688034188034188,-0.17276051465341932,0.41025641025641024,146.0,0.963758389261745,0.9876712328767122
2004,2005-01-05,Oregon,oregon,1.9,37,78.0,11,70.9,41,0.6751286724054435,0.6923076923076923,1.3877895542885583,0.9145299145299145,-0.31594573459048847,0.3504273504273504,148.9,0.9205128205128205,0.9684351914036264
2004,2005-01-05,Boise St,boisest,1.8,38,81.4,1,69.3,26,0.654595775428205,0.6837606837606838,2.197621862776146,1.0,-0.6977729877560118,0.2264957264957265,150.7,0.882063882063882,0.9568679495686795
2004,2005-01-05,Maryland,maryland,1.6,39,71.5,61,71.7,51,0.6135299814737277,0.6623931623931624,-0.16041927076123907,0.48717948717948717,-0.12503210800772846,0.4358974358974359,143.2,1.0041958041958041,1.0069832402234637
2004,2005-01-05,Washington,washington,1.6,40,76.2,24,72.0,54,0.6135299814737277,0.6623931623931624,0.9590548027363074,0.8034188034188035,-0.05343949803919391,0.4700854700854701,148.2,0.942257217847769,0.9730094466936572
2004,2005-01-05,Wisconsin,wisconsin,1.6,41,70.4,75,63.8,4,0.6135299814737277,0.6623931623931624,-0.42242384115428033,0.36324786324786323,-2.0103041705124913,0.038461538461538464,134.2,1.0198863636363635,1.07451564828614
2004,2005-01-05,Washington St,washingtonst,1.6,42,75.0,35,79.2,113,0.6135299814737277,0.6623931623931624,0.6732316350348057,0.7094017094017094,1.6647831412056526,0.9658119658119658,154.2,0.9573333333333333,0.9351491569390402
2004,2005-01-05,Penn St,pennst,1.4,43,64.7,112,66.8,14,0.5724641875192505,0.6410256410256411,-1.780083887736411,0.05128205128205128,-1.2943780708271388,0.12393162393162394,131.5,1.1097372488408037,1.0965779467680608
2004,2005-01-05,Kansas St,kansasst,0.9,44,73.2,48,65.0,10,0.4697997026330575,0.6324786324786325,0.24449688348255474,0.5982905982905983,-1.7239337306383498,0.08974358974358974,138.2,0.9808743169398906,1.0434153400868307
2004,2005-01-05,Iowa St,iowast,0.8,45,75.9,26,72.9,66,0.449266805655819,0.6239316239316239,0.8875990108109327,0.7863247863247863,0.1613383318664132,0.5641025641025641,148.8,0.9459815546772068,0.9690860215053761
2004,2005-01-05,South Carolina,southcarolina,0.6,46,69.3,85,65.0,10,0.40820101170134176,0.6153846153846154,-0.684428411547325,0.2777777777777778,-1.7239337306383498,0.08974358974358974,134.3,1.0360750360750361,1.0737155621742367
2004,2005-01-05,New Mexico,newmexico,0.3,47,66.8,105,74.6,79,0.34660232076962594,0.6068376068376068,-1.2798933442587854,0.1111111111111111,0.5670297883547769,0.6794871794871795,141.39999999999998,1.0748502994011977,1.0198019801980198
2004,2005-01-05,Michigan St,michiganst,0.1,48,75.6,28,71.3,44,0.30553652681514876,0.594017094017094,0.8161432188855549,0.7692307692307693,-0.22048892129911016,0.3888888888888889,146.89999999999998,0.9497354497354498,0.9816201497617427
2004,2005-01-05,Minnesota,minnesota,0.1,49,71.3,64,73.3,69,0.30553652681514876,0.594017094017094,-0.20805646537815659,0.4658119658119658,0.2567951451577915,0.594017094017094,144.6,1.0070126227208975,0.9972337482710927
2004,2005-01-05,Alabama,alabama,0.0,50,64.1,115,63.1,2,0.2850036298379101,0.5769230769230769,-1.9229954715871636,0.02564102564102564,-2.177353593772406,0.017094017094017096,127.19999999999999,1.1201248049921997,1.1336477987421383
2004,2005-01-05,Duke,duke,0.0,51,67.1,104,72.4,60,0.2850036298379101,0.5769230769230769,-1.208437552333411,0.11965811965811966,0.04201731525218778,0.5170940170940171,139.5,1.0700447093889718,1.0336917562724013
2004,2005-01-05,Mississippi,mississippi,-0.1,52,73.7,43,71.2,43,0.2644707328606715,0.5641025641025641,0.3635898700248469,0.6410256410256411,-0.24435312462195388,0.36324786324786323,144.9,0.9742198100407055,0.9951690821256037
2004,2005-01-05,Indiana,indiana,-0.2,53,71.8,59,75.2,90,0.24393783588343293,0.5512820512820513,-0.08896347883586447,0.5042735042735043,0.7102150082918494,0.7735042735042735,147.0,1.0,0.9809523809523809
2004,2005-01-05,Syracuse,syracuse,-0.2,54,67.8,102,75.0,87,0.24393783588343293,0.5512820512820513,-1.0417073711742013,0.13675213675213677,0.6624866016461586,0.7435897435897436,142.8,1.0589970501474926,1.0098039215686272
2004,2005-01-05,Fresno St,fresnost,-0.3,55,68.4,96,72.3,59,0.2234049389061943,0.5341880341880342,-0.8987957873234488,0.18803418803418803,0.018153111929340663,0.5042735042735043,140.7,1.0497076023391811,1.0248756218905473
2004,2005-01-05,Wake Forest,wakeforest,-0.3,56,73.3,45,74.7,82,0.2234049389061943,0.5341880341880342,0.2683154807910118,0.6153846153846154,0.590893991677624,0.6965811965811965,148.0,0.9795361527967258,0.9743243243243243
2004,2005-01-05,Kentucky,kentucky,-0.8,57,66.5,106,72.0,54,0.12074045402000132,0.5213675213675214,-1.35134913618416,0.10256410256410256,-0.05343949803919391,0.4700854700854701,138.5,1.0796992481203007,1.0411552346570396
2004,2005-01-05,Louisiana Tech,louisianatech,-1.0,58,68.8,92,75.3,92,0.07967466006552414,0.5128205128205128,-0.8035213980896171,0.2222222222222222,0.7340792116146931,0.7863247863247863,144.1,1.0436046511627908,1.0006939625260236
2004,2005-01-05,Utah,utah,-1.5,59,74.0,42,70.7,39,-0.02298982482066887,0.5042735042735043,0.43504566195022143,0.6495726495726496,-0.3636741412361793,0.33760683760683763,144.7,0.9702702702702702,0.9965445749827229
2004,2005-01-05,Colorado St,coloradost,-1.6,60,68.5,94,75.4,93,-0.04352272179790749,0.49145299145299143,-0.8749771900149916,0.20085470085470086,0.7579434149375402,0.7948717948717948,143.9,1.0481751824817518,1.0020847810979845
2004,2005-01-05,Nebraska,nebraska,-1.6,61,68.2,97,77.9,106,-0.04352272179790749,0.49145299145299143,-0.9464329819403663,0.1752136752136752,1.3545484980086673,0.9102564102564102,146.10000000000002,1.0527859237536656,0.9869952087611222
2004,2005-01-05,Cincinnati,cincinnati,-1.7,62,76.1,25,63.4,3,-0.06405561877514605,0.47863247863247865,0.9352362054278469,0.7948717948717948,-2.1057609838038713,0.02564102564102564,139.5,0.9434954007884363,1.0336917562724013
2004,2005-01-05,San Diego St,sandiegost,-1.8,63,75.7,27,77.6,105,-0.08458851575238467,0.4700854700854701,0.8399618161940152,0.7777777777777778,1.2829558880401293,0.8974358974358975,153.3,0.9484808454425363,0.9406392694063925
2004,2005-01-05,Missouri,missouri,-1.9,64,77.5,12,66.4,13,-0.10512141272962325,0.46153846153846156,1.268696567746266,0.905982905982906,-1.389834884118517,0.1111111111111111,143.9,0.9264516129032258,1.0020847810979845
2004,2005-01-05,Illinois,illinois,-2.1,65,70.9,70,75.1,89,-0.14618720668410048,0.452991452991453,-0.3033308546119882,0.41452991452991456,0.6863508049690022,0.7564102564102564,146.0,1.0126939351198871,0.9876712328767122
2004,2005-01-05,UTEP,utep,-2.2,66,70.9,69,79.1,112,-0.1667201036613391,0.44017094017094016,-0.3033308546119882,0.41452991452991456,1.6409189378828055,0.9572649572649573,150.0,1.0126939351198871,0.9613333333333333
2004,2005-01-05,Wyoming,wyoming,-2.2,67,75.5,30,74.6,80,-0.1667201036613391,0.44017094017094016,0.7923246215770977,0.7564102564102564,0.5670297883547769,0.6794871794871795,150.1,0.9509933774834437,0.9606928714190539
2004,2005-01-05,West Virginia,westvirginia,-2.4,68,72.3,54,75.5,94,-0.20778589761581626,0.42735042735042733,0.03012950770642762,0.5470085470085471,0.7818076182603839,0.811965811965812,147.8,0.9930843706777317,0.9756427604871446
2004,2005-01-05,Houston,houston,-2.5,69,78.5,8,68.5,19,-0.22831879459305487,0.41452991452991456,1.5068825408308504,0.9401709401709402,-0.8886866143387718,0.1623931623931624,147.0,0.9146496815286624,0.9809523809523809
2004,2005-01-05,Baylor,baylor,-2.5,70,71.4,62,72.8,65,-0.22831879459305487,0.41452991452991456,-0.18423786806969614,0.47863247863247865,0.13747412854356608,0.5555555555555556,144.2,1.0056022408963585,1.0
2004,2005-01-05,UNLV,unlv,-2.6,71,71.9,56,75.5,94,-0.2488516915702935,0.4017094017094017,-0.06514488152740402,0.5256410256410257,0.7818076182603839,0.811965811965812,147.4,0.9986091794158553,0.9782903663500677
2004,2005-01-05,Bowling Green,bowlinggreen,-2.7,72,75.2,32,78.3,108,-0.2693845885475321,0.39316239316239315,0.7208688296517232,0.7264957264957265,1.4500053113000455,0.9230769230769231,153.5,0.9547872340425532,0.9394136807817589
2004,2005-01-05,Marshall,marshall,-2.8,73,71.8,58,71.6,49,-0.28991748552477065,0.3803418803418803,-0.08896347883586447,0.5042735042735043,-0.1488963113305756,0.4188034188034188,143.39999999999998,1.0,1.00557880055788
2004,2005-01-05,Southern Miss,southernmiss,-2.8,74,69.9,81,72.5,62,-0.28991748552477065,0.3803418803418803,-0.5415168276965724,0.3162393162393162,0.06588151857503151,0.5299145299145299,142.4,1.027181688125894,1.0126404494382022
2004,2005-01-05,Boston College,bostoncollege,-3.0,75,74.4,39,72.6,64,-0.3309832794792479,0.36324786324786323,0.5303200511840565,0.6709401709401709,0.08974572189787523,0.5427350427350427,147.0,0.9650537634408601,0.9809523809523809
2004,2005-01-05,Pittsburgh,pittsburgh,-3.0,76,74.4,39,77.2,104,-0.3309832794792479,0.36324786324786323,0.5303200511840565,0.6709401709401709,1.187499074748751,0.8888888888888888,151.60000000000002,0.9650537634408601,0.9511873350923481
2004,2005-01-05,Vanderbilt,vanderbilt,-3.1,77,69.7,82,69.1,24,-0.3515161764564865,0.3504273504273504,-0.5891540223134899,0.3034188034188034,-0.7455013944017026,0.19230769230769232,138.8,1.0301291248206599,1.0389048991354466
2004,2005-01-05,Air Force,airforce,-3.2,78,78.1,10,68.1,18,-0.3720490734337251,0.3418803418803419,1.4116081515970154,0.9230769230769231,-0.9841434276301535,0.15384615384615385,146.2,0.9193341869398207,0.9863201094391245
2004,2005-01-05,Mississippi St,mississippist,-3.6,79,63.8,116,70.7,40,-0.4541806613426795,0.3247863247863248,-1.9944512635125382,0.017094017094017096,-0.3636741412361793,0.33760683760683763,134.5,1.1253918495297806,1.0721189591078066
2004,2005-01-05,Temple,temple,-3.6,80,75.5,29,68.7,20,-0.4541806613426795,0.3247863247863248,0.7923246215770977,0.7564102564102564,-0.8409582076930809,0.17094017094017094,144.2,0.9509933774834437,1.0
2004,2005-01-05,Memphis,memphis,-3.6,81,77.1,15,75.1,88,-0.4541806613426795,0.3247863247863248,1.173422178512431,0.8803418803418803,0.6863508049690022,0.7564102564102564,152.2,0.9312581063553826,0.9474375821287779
2004,2005-01-05,TCU,tcu,-3.7,82,79.1,6,77.9,107,-0.47471355831991807,0.3076923076923077,1.6497941246815995,0.9572649572649573,1.3545484980086673,0.9102564102564102,157.0,0.9077117572692794,0.9184713375796177
2004,2005-01-05,Army,army,-4.2,83,68.1,99,79.9,115,-0.5773780432061111,0.29914529914529914,-0.9702515792488267,0.1623931623931624,1.8318325644655689,0.9829059829059829,148.0,1.054331864904552,0.9743243243243243
2004,2005-01-05,Toledo,toledo,-4.4,84,76.5,21,74.7,81,-0.6184438371605884,0.28205128205128205,1.030510594661682,0.8247863247863247,0.590893991677624,0.6965811965811965,151.2,0.938562091503268,0.9537037037037037
2004,2005-01-05,Rutgers,rutgers,-4.4,85,77.1,14,76.1,100,-0.6184438371605884,0.28205128205128205,1.173422178512431,0.8803418803418803,0.9249928381974531,0.8504273504273504,153.2,0.9312581063553826,0.9412532637075718
2004,2005-01-05,E Carolina,ecarolina,-4.4,86,71.2,65,73.8,72,-0.6184438371605884,0.28205128205128205,-0.23187506268661365,0.44017094017094016,0.3761161617720169,0.6153846153846154,145.0,1.0084269662921348,0.9944827586206896
2004,2005-01-05,UAB,uab,-4.5,87,68.5,94,76.7,103,-0.6389767341378269,0.2606837606837607,-0.8749771900149916,0.20085470085470086,1.0681780581345257,0.8803418803418803,145.2,1.0481751824817518,0.9931129476584022
2004,2005-01-05,SMU,smu,-4.5,88,71.2,65,75.5,94,-0.6389767341378269,0.2606837606837607,-0.23187506268661365,0.44017094017094016,0.7818076182603839,0.811965811965812,146.7,1.0084269662921348,0.9829584185412407
2004,2005-01-05,S Florida,sflorida,-5.2,89,70.3,77,73.1,67,-0.7827070129784971,0.24786324786324787,-0.4462424384627408,0.3504273504273504,0.20906673851210064,0.5726495726495726,143.39999999999998,1.0213371266002844,1.00557880055788
2004,2005-01-05,Rice,rice,-5.3,90,76.5,20,64.5,7,-0.8032399099557356,0.23931623931623933,1.030510594661682,0.8247863247863247,-1.843254747252575,0.05982905982905983,141.0,0.938562091503268,1.0226950354609927
2004,2005-01-05,Troy,troy,-5.5,91,64.4,114,74.8,84,-0.8443057039102128,0.2264957264957265,-1.8515396796617856,0.038461538461538464,0.6147581950004677,0.7136752136752137,139.2,1.1149068322981366,1.035919540229885
2004,2005-01-05,Miami OH,miamioh,-5.5,92,71.2,67,72.1,57,-0.8443057039102128,0.2264957264957265,-0.23187506268661365,0.44017094017094016,-0.02957529471635018,0.48717948717948717,143.3,1.0084269662921348,1.0062805303558966
2004,2005-01-05,UConn,uconn,-5.6,93,75.3,31,69.1,23,-0.8648386008874513,0.21367521367521367,0.7446874269601802,0.7435897435897436,-0.7455013944017026,0.19230769230769232,144.39999999999998,0.953519256308101,0.9986149584487536
2004,2005-01-05,Tulsa,tulsa,-5.7,94,72.8,51,74.5,77,-0.8853714978646902,0.20512820512820512,0.14922249424871972,0.5769230769230769,0.5431655850319331,0.6623931623931624,147.3,0.9862637362637363,0.9789545145960623
2004,2005-01-05,UCF,ucf,-6.0,95,70.5,73,69.6,30,-0.9469701887964057,0.19658119658119658,-0.39860524384582324,0.3803418803418803,-0.6261803777874773,0.2564102564102564,140.1,1.0184397163120567,1.0292648108493931
2004,2005-01-05,Akron,akron,-6.4,96,69.6,84,73.9,73,-1.0291017767053603,0.18803418803418803,-0.6129726196219504,0.2905982905982906,0.399980365094864,0.6239316239316239,143.5,1.0316091954022988,1.0048780487804878
2004,2005-01-05,Utah St,utahst,-6.6,97,69.3,85,70.3,34,-1.0701675706598373,0.1752136752136752,-0.684428411547325,0.2777777777777778,-0.459130954527561,0.2905982905982906,139.6,1.0360750360750361,1.0329512893982808
2004,2005-01-05,Hawai'i,hawaii,-6.6,98,70.0,79,80.9,116,-1.0701675706598373,0.1752136752136752,-0.5176982303881154,0.32905982905982906,2.07047459769402,0.9914529914529915,150.9,1.0257142857142856,0.9555997349237905
2004,2005-01-05,Tulane,tulane,-6.7,99,66.2,107,74.9,85,-1.0907004676370762,0.1623931623931624,-1.4228049281095347,0.09401709401709402,0.6386223983233148,0.7307692307692307,141.10000000000002,1.0845921450151057,1.021970233876683
2004,2005-01-05,Ohio,ohio,-6.9,100,72.6,52,71.3,45,-1.1317662615915531,0.14957264957264957,0.10158529963180221,0.5641025641025641,-0.22048892129911016,0.3888888888888889,143.89999999999998,0.9889807162534435,1.0020847810979847
2004,2005-01-05,San Jose St,sanjosest,-6.9,101,67.9,101,74.8,83,-1.1317662615915531,0.14957264957264957,-1.017888773865741,0.1452991452991453,0.6147581950004677,0.7136752136752137,142.7,1.0574374079528717,1.010511562718991
2004,2005-01-05,N Illinois,nillinois,-7.3,102,73.3,47,75.6,97,-1.2138978495005077,0.13675213675213677,0.2683154807910118,0.6153846153846154,0.8056718215832277,0.8290598290598291,148.89999999999998,0.9795361527967258,0.9684351914036267
2004,2005-01-05,New Mexico St,newmexicost,-7.6,103,68.7,93,71.8,53,-1.2754965404322234,0.1282051282051282,-0.8273399953980741,0.21367521367521367,-0.10116790468488475,0.452991452991453,140.5,1.0451237263464337,1.0263345195729536
2004,2005-01-05,Arkansas St,arkansasst,-7.9,104,69.1,90,71.7,51,-1.3370952313639393,0.11965811965811966,-0.7320656061642425,0.23504273504273504,-0.12503210800772846,0.4358974358974359,140.8,1.0390738060781477,1.024147727272727
2004,2005-01-05,Ball St,ballst,-8.5,105,73.4,44,72.2,58,-1.4602926132273708,0.1111111111111111,0.2921340780994723,0.6324786324786325,-0.005711091393503062,0.49572649572649574,145.60000000000002,0.9782016348773841,0.9903846153846152
2004,2005-01-05,Navy,navy,-8.6,106,69.2,87,69.7,31,-1.4808255102046093,0.10256410256410256,-0.7082470088557821,0.2564102564102564,-0.6023161744646301,0.26495726495726496,138.9,1.0375722543352601,1.0381569474442043
2004,2005-01-05,Kent St,kentst,-8.7,107,76.5,22,70.5,36,-1.5013584071818478,0.09401709401709402,1.030510594661682,0.8247863247863247,-0.41140254788187014,0.31196581196581197,147.0,0.938562091503268,0.9809523809523809
2004,2005-01-05,Buffalo,buffalo,-8.8,108,65.5,110,75.2,90,-1.5218913041590867,0.08547008547008547,-1.5895351092687442,0.06837606837606838,0.7102150082918494,0.7735042735042735,140.7,1.0961832061068701,1.0248756218905473
2004,2005-01-05,Nevada,nevada,-8.9,109,79.9,5,72.0,54,-1.5424242011363252,0.07692307692307693,1.8403429031492695,0.9658119658119658,-0.05343949803919391,0.4700854700854701,151.9,0.8986232790988735,0.9493087557603686
2004,2005-01-05,Idaho,idaho,-9.6,110,74.5,38,71.3,47,-1.6861544799769952,0.06837606837606838,0.5541386484925136,0.688034188034188,-0.22048892129911016,0.3888888888888889,145.8,0.963758389261745,0.989026063100137
2004,2005-01-05,W Michigan,wmichigan,-10.0,111,74.9,36,71.3,45,-1.7682860678859498,0.05982905982905983,0.6494130377263486,0.7008547008547008,-0.22048892129911016,0.3888888888888889,146.2,0.9586114819759678,0.9863201094391245
2004,2005-01-05,C Michigan,cmichigan,-10.4,112,77.4,13,76.6,102,-1.8504176557949041,0.05128205128205128,1.244877970437809,0.8974358974358975,1.0443138548116786,0.8675213675213675,154.0,0.9276485788113694,0.9363636363636363
2004,2005-01-05,N Texas,ntexas,-10.6,113,63.5,117,74.5,77,-1.8914834497493813,0.042735042735042736,-2.0659070554379126,0.008547008547008548,0.5431655850319331,0.6623931623931624,138.0,1.1307086614173227,1.044927536231884
2004,2005-01-05,Middle Tenn,middletenn,-10.7,114,71.8,60,72.6,63,-1.9120163467266198,0.03418803418803419,-0.08896347883586447,0.5042735042735043,0.08974572189787523,0.5427350427350427,144.39999999999998,1.0,0.9986149584487536
2004,2005-01-05,UL Monroe,ulmonroe,-11.2,115,71.3,63,70.4,35,-2.0146808316128126,0.02564102564102564,-0.20805646537815659,0.4658119658119658,-0.43526675120471386,0.29914529914529914,141.7,1.0070126227208975,1.0176429075511644
2004,2005-01-05,Louisiana,lalafayette,-12.3,116,77.0,17,70.2,33,-2.2405426983624377,0.017094017094017096,1.149603581203974,0.8632478632478633,-0.4829951578504047,0.28205128205128205,147.2,0.9324675324675324,0.9796195652173914
