season,pfr_name,draft_pick,primary_ppg,position,prospect_model_score,hit3,star3,best_rank3,target_valid
2014,Matt Hazel,190,0.0,WR,1.1001576580215415,0,0,199.0,1
2014,Walt Powell,196,0.8812500000000001,WR,0.9167253684807244,0,0,135.0,1
2014,Quincy Enunwa,209,6.949999999999999,WR,2.620111590136057,0,0,44.0,1
2014,Michael Campanaro,218,1.23125,WR,3.518335461309524,0,0,133.0,1
2014,Jeff Janis,236,1.4374999999999998,WR,2.490280795068025,0,0,127.0,1
2014,James Wright,239,1.253125,WR,1.3223537797619045,0,0,142.0,1
2014,Tevin Reese,240,0.0,WR,1.229592523384354,0,0,,1
2015,Amari Cooper,4,13.90625,WR,12.059846947278908,1,0,15.0,1
2015,Kevin White,7,1.2875,WR,11.62473872448979,0,0,121.0,1
2015,DeVante Parker,14,8.887500000000001,WR,9.874223711734698,0,0,49.0,1
2015,Nelson Agholor,20,8.606250000000001,WR,11.186434119897964,1,0,23.0,1
2015,Breshad Perriman,26,3.7125,WR,9.10170539540816,0,0,76.0,1
2015,Phillip Dorsett,29,4.59375,WR,9.623633265306118,0,0,78.0,1
2015,Devin Smith,37,0.921875,WR,6.912992151360542,0,0,142.0,1
2015,Dorial Green-Beckham,40,6.253124999999999,WR,5.185650973639461,0,0,58.0,1
2015,Tyler Lockett,69,9.115625,WR,8.935483473639449,0,0,40.0,1
2015,Jaelen Strong,70,2.35,WR,8.113812104591839,0,0,111.0,1
2015,Chris Conley,76,4.371875,WR,3.278665573979593,0,0,80.0,1
2015,Sammie Coates,87,2.840625,WR,6.923469985119031,0,0,92.0,1
2015,Ty Montgomery,94,7.253124999999999,WR,5.894325454931976,0,0,55.0,1
2015,Jamison Crowder,105,11.36875,WR,5.100890744047619,0,0,26.0,1
2015,Justin Hardy,107,3.91875,WR,3.827024187925172,0,0,97.0,1
2015,Vince Mayle,123,0.19375,WR,5.264079230442179,0,0,,1
2015,DeAndre Smelter,132,0.103125,WR,4.312304562074825,0,0,184.0,1
2015,Rashad Greene,139,1.703125,WR,2.6154135544217687,0,0,113.0,1
2015,Stefon Diggs,146,12.234375,WR,3.548257376700678,1,0,19.0,1
2015,Tony Lippett,156,0.0,WR,3.542107056405896,0,0,,1
2015,JJ Nelson,159,7.26875,WR,2.4623077239229043,0,0,57.0,1
2015,Kenny Bell,162,0.0,WR,2.8000264902210885,0,0,,1
2015,Keith Mumphery,175,1.36875,WR,1.369255284863945,0,0,141.0,1
2015,Kaelin Clay,184,0.9125,WR,1.3007355725623575,0,0,135.0,1
2015,Geremy Davis,186,0.128125,WR,2.7138960012755096,0,0,183.0,1
2015,Evan Spencer,187,0.0,WR,1.259566862244898,0,0,199.0,1
2015,Darren Waller,204,1.071875,WR,2.1865041113945574,0,0,,1
2015,Neal Sterling,220,1.1625,WR,2.632059202806124,0,0,,1
2015,Andre Debose,221,0.0,WR,1.2676169416099785,0,0,,1
2015,Da'Ron Brown,233,0.0,WR,2.9894938562925173,0,0,,1
2015,Dezmin Lewis,234,0.0,WR,2.2923522066326543,0,0,198.0,1
2015,Mario Alford,238,0.078125,WR,3.053745113378686,0,0,188.0,1
2015,Tre McBride,245,1.0,WR,1.7627000850340138,0,0,136.0,1
2016,Corey Coleman,15,4.9625,WR,12.879383422619052,0,0,82.0,1
2016,Will Fuller,21,7.543750000000001,WR,5.929676027494329,0,0,61.0,1
2016,Josh Doctson,22,7.15625,WR,11.7901031207483,0,0,57.0,1
2016,Laquon Treadwell,23,3.475,WR,11.736085778061218,0,0,94.0,1
2016,Sterling Shepard,40,11.465625,WR,7.668121267006798,0,0,30.0,1
2016,Michael Thomas,47,17.9375,WR,5.550539057539676,1,1,6.0,1
2016,Tyler Boyd,55,10.7875,WR,11.21601822278911,1,0,17.0,1
2016,Braxton Miller,85,2.25625,WR,3.632013231292517,0,0,118.0,1
2016,Leonte Carroo,86,1.021875,WR,7.655033588435369,0,0,157.0,1
2016,Chris Moore,107,3.31875,WR,2.709913516156464,0,0,98.0,1
2016,Malcolm Mitchell,112,3.0031250000000003,WR,2.6540040851757367,0,0,81.0,1
2016,Ricardo Louis,114,3.1625,WR,3.4901668601190483,0,0,94.0,1
2016,Pharoh Cooper,117,1.5187500000000005,WR,4.075995846088434,0,0,134.0,1
2016,Demarcus Robinson,126,3.65625,WR,3.3357629676870766,0,0,90.0,1
2016,Tajae Sharpe,140,5.515625,WR,5.96751670493197,0,0,72.0,1
2016,Jordan Payton,154,0.040625,WR,1.6851788647959187,0,0,196.0,1
2016,Trevor Davis,163,0.7718750000000001,WR,1.4467491652494324,0,0,161.0,1
2016,Tyreek Hill,165,18.1,WR,3.0227326296768697,1,1,1.0,1
2016,Rashard Higgins,172,5.8375,WR,4.739437903911563,0,0,61.0,1
2016,Moritz Boehringer,180,0.0,WR,1.919486604630488,0,0,,1
2016,Jakeem Grant,186,3.7125,WR,1.751558422425789,0,0,93.0,1
2016,Kolby Listenbee,192,0.0,WR,1.2095842524092966,0,0,,1
2016,Cody Core,199,2.3125,WR,1.149415381235828,0,0,125.0,1
2016,Mike Thomas,206,0.65625,WR,3.035821675170068,0,0,155.0,1
2016,Aaron Burbridge,213,0.49375,WR,1.972769149659864,0,0,153.0,1
2016,Devin Lucien,225,0.0,WR,1.2493416907596366,0,0,,1
2016,Demarcus Ayers,229,0.5031249999999999,WR,2.017680578231292,0,0,152.0,1
2016,Daniel Braverman,230,0.0,WR,2.079760286989797,0,0,198.0,1
2016,Devin Fuller,238,0.0,WR,0.7400099319727894,0,0,,1
2016,Charone Peake,241,1.3156250000000005,WR,0.9146151275510208,0,0,123.0,1
2016,Kenny Lawler,243,0.0,WR,1.2727780463435376,0,0,,1
2017,Corey Davis,5,9.334375,WR,10.78439401785715,0,0,28.0,1
2017,Mike Williams,7,10.671875,WR,8.352311130952375,0,0,33.0,1
2017,John Ross,9,5.621874999999999,WR,8.570378584183677,0,0,75.0,1
2017,Zay Jones,37,7.368749999999999,WR,10.073560463435369,0,0,35.0,1
2017,Curtis Samuel,40,9.703125,WR,7.9506930782313,0,0,36.0,1
2017,JuJu Smith-Schuster,62,15.45625,WR,7.993713014455786,1,1,8.0,1
2017,Cooper Kupp,69,13.98125,WR,5.268939770224817,1,1,4.0,1
2017,Taywan Taylor,72,4.28125,WR,6.800360401785712,0,0,81.0,1
2017,ArDarius Stewart,79,0.528125,WR,5.110344229604717,0,0,147.0,1
2017,Carlos Henderson,82,0.0,WR,5.786057884778915,0,0,,1
2017,Chris Godwin,84,14.415625000000002,WR,6.451550984214197,1,1,2.0,1
2017,Kenny Golladay,96,14.221875,WR,9.123411836734704,1,1,9.0,1
2017,Chad Williams,98,1.575,WR,5.370401079748624,0,0,126.0,1
2017,Amara Darboh,106,0.471875,WR,5.903658210613788,0,0,153.0,1
2017,Dede Westbrook,110,10.56875,WR,5.954935493197283,0,0,32.0,1
2017,Josh Reynolds,117,5.059375,WR,4.939213367346938,0,0,74.0,1
2017,Mack Hollins,118,2.096875,WR,2.80144292942177,0,0,114.0,1
2017,Josh Malone,128,0.646875,WR,3.814257961309524,0,0,140.0,1
2017,Ryan Switzer,133,2.6875,WR,3.355733511904761,0,0,97.0,1
2017,Jehu Chesson,139,0.159375,WR,2.373968146258505,0,0,182.0,1
2017,Chad Hansen,141,0.575,WR,3.850149383503399,0,0,141.0,1
2017,Shelton Gibson,166,0.278125,WR,3.8950665362811807,0,0,179.0,1
2017,Rodney Adams,170,0.0,WR,2.4697374312641704,0,0,,1
2017,Isaiah McKenzie,172,3.68125,WR,3.62041778132086,0,0,96.0,1
2017,DeAngelo Yancey,175,0.0,WR,2.4921426424319733,0,0,,1
2017,Trent Taylor,177,4.796875,WR,3.5507038350340108,0,0,68.0,1
2017,Robert Davis,209,0.115625,WR,3.601710973639454,0,0,199.0,1
2017,Stacy Coley,219,0.0,WR,1.053920238095238,0,0,200.0,1
2017,David Moore,226,5.01875,WR,1.3854119033446717,0,0,72.0,1
2017,Isaiah Ford,237,1.5156249999999998,WR,4.169799400510201,0,0,110.0,1
2017,Noah Brown,239,0.553125,WR,1.188756505102041,0,0,168.0,1
2017,Malachi Dupre,247,0.0,WR,1.2345933269557827,0,0,,1
2018,D.J. Moore,24,13.8125,WR,7.86292549107143,1,0,16.0,1
2018,Calvin Ridley,26,15.259375000000002,WR,9.11345960034014,1,1,5.0,1
2018,Courtland Sutton,40,11.21,WR,8.057957878401364,1,0,19.0,1
2018,Dante Pettis,44,4.31375,WR,6.780864436649664,0,0,71.0,1
2018,Christian Kirk,47,9.83125,WR,8.629092198129255,0,0,38.0,1
2018,Anthony Miller,51,7.74125,WR,9.4679062202381,0,0,56.0,1
2018,James Washington,60,7.271875,WR,8.091710029761908,0,0,54.0,1
2018,DJ Chark,61,11.85625,WR,7.321935863095237,1,0,17.0,1
2018,Michael Gallup,81,12.0625,WR,11.296662023809525,1,0,24.0,1
2018,Tre'Quan Smith,91,6.36875,WR,5.818200725494746,0,0,72.0,1
2018,Keke Coutee,103,4.740625,WR,3.651822389455784,0,0,87.0,1
2018,Antonio Callaway,105,4.6625000000000005,WR,3.1926905994897963,0,0,56.0,1
2018,DaeSean Hamilton,113,4.0625,WR,4.721140718537416,0,0,95.0,1
2018,Jaleel Scott,132,0.13125,WR,2.2656327295918377,0,0,204.0,1
2018,J'Mon Moore,133,0.109375,WR,2.8422493218537404,0,0,188.0,1
2018,Justin Watson,144,1.853125,WR,3.249395464852612,0,0,118.0,1
2018,Daurice Fountain,159,0.134375,WR,2.314826145124717,0,0,196.0,1
2018,Jordan Lasley,162,0.0,WR,2.885830654761904,0,0,,1
2018,Marquez Valdes-Scantling,174,7.759374999999999,WR,1.512985703656463,0,0,55.0,1
2018,Damion Ratley,175,2.04375,WR,1.458593492772109,0,0,126.0,1
2018,Deon Cain,185,0.66875,WR,1.3083966092687074,0,0,144.0,1
2018,Ray-Ray McCloud,187,1.35,WR,1.7639784438775503,0,0,134.0,1
2018,Dylan Cantrell,191,0.0,WR,1.4734629974489797,0,0,,1
2018,Russell Gage,194,8.808125,WR,0.9633034034863944,0,0,37.0,1
2018,Tremon Smith,196,0.0,WR,1.288571036899607,0,0,,1
2018,Equanimeous St.Brown,207,2.490625,WR,1.395176273384353,0,0,114.0,1
2018,Cedrick Wilson,208,1.913125,WR,2.1670595025510213,0,0,117.0,1
2018,Braxton Berrios,210,3.5875,WR,1.863485221088436,0,0,81.0,1
2018,Javon Wims,224,1.8625,WR,1.1574850014172342,0,0,119.0,1
2018,Marcell Ateman,228,1.5937500000000002,WR,1.1573196853741488,0,0,135.0,1
2018,Richie James,240,3.2,WR,3.352103839285715,0,0,100.0,1
2018,Auden Tate,253,4.078125,WR,1.2764616156462578,0,0,68.0,1
2018,Austin Proehl,255,0.0,WR,1.212635884353742,0,0,,1
2018,Trey Quinn,256,2.321875,WR,1.6698323426870765,0,0,106.0,1
2019,Marquise Brown,25,12.43345588235294,WR,5.983813645124712,1,0,21.0,1
2019,N'Keal Harry,32,3.5406250000000004,WR,11.17189295493197,0,0,,1
2019,Deebo Samuel,36,15.878786764705882,WR,7.452970582482994,1,1,3.0,1
2019,A.J. Brown,51,14.51875,WR,8.720441220238094,1,1,12.0,1
2019,Mecole Hardman,56,8.209742647058825,WR,5.851763171768705,0,0,48.0,1
2019,JJ Arcega-Whiteside,57,1.4812500000000002,WR,6.992794115646257,0,0,134.0,1
2019,Parris Campbell,59,2.137683823529412,WR,8.169496517857148,0,0,124.0,1
2019,Andy Isabella,62,2.81875,WR,9.668190459183668,0,0,112.0,1
2019,D.K. Metcalf,64,15.66341911764706,WR,6.107598779761904,1,1,7.0,1
2019,Diontae Johnson,66,15.064338235294116,WR,6.682700622874148,1,1,8.0,1
2019,Jalen Hurd,67,0.0,WR,5.466124861111107,0,0,,1
2019,Terry McLaurin,76,13.273161764705884,WR,4.243142202380954,1,0,20.0,1
2019,Miles Boykin,93,3.7624999999999993,WR,3.8354121917517,0,0,99.0,1
2019,Hakeem Butler,103,0.0,WR,2.86175059665533,0,0,215.0,1
2019,Gary Jennings Jr.,120,0.0,WR,3.5681748469387764,0,0,,1
2019,Riley Ridley,126,0.65,WR,2.143891496598639,0,0,159.0,1
2019,Hunter Renfrow,149,11.792463235294116,WR,1.90144175170068,1,1,10.0,1
2019,Darius Slayton,171,9.71875,WR,2.916434387755102,0,0,37.0,1
2019,KeeSean Johnson,174,2.4468749999999995,WR,3.2126418027210875,0,0,116.0,1
2019,Travis Fulgham,184,3.621875,WR,1.3270332589285725,0,0,66.0,1
2019,Juwann Winfree,187,0.3470588235294117,WR,1.1707922682823133,0,0,173.0,1
2019,Marcus Green,203,0.0,WR,1.712846940901361,0,0,,1
2019,Kelvin Harmon,206,2.0918750000000004,WR,2.0381101381802726,0,0,92.0,1
2019,Scott Miller,208,4.471875000000001,WR,2.0397498129251703,0,0,73.0,1
2019,John Ursua,236,0.065625,WR,2.72956230442177,0,0,207.0,1
2019,Terry Godwin,237,0.203125,WR,0.8360163966836743,0,0,193.0,1
2019,Dillon Mitchell,239,0.0,WR,2.045256279761906,0,0,,1
2019,Olabisi Johnson,247,3.559375,WR,1.3339063964904148,0,0,86.0,1
2020,Henry Ruggs III,12,5.113419117647059,WR,9.144405501200488,0,0,86.0,1
2020,Jerry Jeudy,15,10.930882352941175,WR,10.098088753251302,1,0,22.0,1
2020,CeeDee Lamb,17,15.717647058823529,WR,10.947024875075032,1,1,5.0,1
2020,Jalen Reagor,21,5.022058823529411,WR,10.39508092311925,0,0,90.0,1
2020,Justin Jefferson,22,20.56058823529412,WR,13.380072947929168,1,1,1.0,1
2020,Brandon Aiyuk,25,12.465625,WR,8.122553230792326,1,0,15.0,1
2020,Tee Higgins,33,12.941176470588236,WR,8.706981458833535,1,0,19.0,1
2020,Michael Pittman Jr.,34,13.385294117647058,WR,6.963048478391352,1,0,17.0,1
2020,Laviska Shenault Jr.,42,8.644669117647059,WR,8.71268912202381,0,0,46.0,1
2020,KJ Hamler,46,3.574448529411765,WR,8.419684651610645,0,0,86.0,1
2020,Chase Claypool,49,11.615625,WR,6.973817760729291,1,0,23.0,1
2020,Van Jefferson,57,7.267647058823528,WR,6.899807548519409,0,0,36.0,1
2020,Denzel Mims,59,2.7674632352941178,WR,8.02300322128852,0,0,105.0,1
2020,Lynn Bowden Jr.,80,1.674375,WR,7.436707784197012,0,0,113.0,1
2020,Bryan Edwards,81,4.343198529411764,WR,7.165596407563026,0,0,66.0,1
2020,Devin Duvernay,92,5.685294117647058,WR,5.856789740146061,0,0,59.0,1
2020,Gabriel Davis,128,9.32518382352941,WR,1.8823264885954376,0,0,35.0,1
2020,Antonio Gandy-Golden,142,0.109375,WR,4.935753749749905,0,0,199.0,1
2020,Joe Reed,151,0.278125,WR,2.842141640906362,0,0,183.0,1
2020,Tyler Johnson,161,3.3957720588235296,WR,3.2947349974989995,0,0,101.0,1
2020,Collin Johnson,165,2.4823529411764707,WR,2.181644429771908,0,0,107.0,1
2020,Quintez Cephus,166,3.543566176470588,WR,1.8057576250500191,0,0,101.0,1
2020,John Hightower,168,0.9,WR,2.7220482556355874,0,0,145.0,1
2020,Isaiah Coulter,171,0.0,WR,1.3500723189275712,0,0,226.0,1
2020,Darnell Mooney,173,11.214889705882351,WR,2.890564831682674,1,0,23.0,1
2020,K.J. Osborn,176,9.238235294117649,WR,3.469563252050821,0,0,40.0,1
2020,Donovan Peoples-Jones,187,8.141176470588235,WR,1.639657931172469,0,0,39.0,1
2020,Quez Watkins,200,5.897058823529411,WR,2.36197429363412,0,0,61.0,1
2020,James Proche,201,1.423529411764706,WR,2.905350969387756,0,0,132.0,1
2020,Isaiah Hodgins,207,2.947058823529412,WR,2.7487134351240496,0,0,74.0,1
2020,Dezmon Patmon,212,0.4264705882352941,WR,1.5075214794667864,0,0,178.0,1
2020,Freddie Swain,214,3.822242647058823,WR,1.8647533515906367,0,0,83.0,1
2020,Jauan Jennings,217,4.847058823529412,WR,1.6005585585067352,0,0,90.0,1
2020,K.J. Hill,220,0.6233455882352942,WR,0.7926377150860348,0,0,167.0,1
2020,Tyrie Cleveland,252,0.5255514705882354,WR,1.1770890813825523,0,0,171.0,1
2021,Ja'Marr Chase,5,16.685882352941178,WR,11.51404838010204,1,1,5.0,1
2021,Jaylen Waddle,6,14.911764705882351,WR,10.071935559973994,1,1,8.0,1
2021,DeVonta Smith,10,14.241176470588236,WR,9.711026629401765,1,1,9.0,1
2021,Kadarius Toney,20,4.166470588235294,WR,9.325570912364949,0,0,89.0,1
2021,Rashod Bateman,27,5.294117647058823,WR,11.083509661864753,0,0,70.0,1
2021,Elijah Moore,34,7.949999999999999,WR,10.046180120048016,0,0,50.0,1
2021,Rondale Moore,49,6.355882352941176,WR,9.149542019807924,0,0,63.0,1
2021,D'Wayne Eskridge,56,1.238235294117647,WR,5.725844200805327,0,0,145.0,1
2021,Tutu Atwell,57,5.164705882352941,WR,9.0600847127601,0,0,62.0,1
2021,Terrace Marshall Jr.,59,3.4088235294117646,WR,8.005276582132845,0,0,88.0,1
2021,Josh Palmer,77,8.117647058823529,WR,5.535915859260366,0,0,36.0,1
2021,Dyami Brown,82,1.9929411764705884,WR,6.283305467603711,0,0,133.0,1
2021,Amari Rodgers,85,1.5500000000000005,WR,3.455834669617845,0,0,122.0,1
2021,Nico Collins,89,10.51470588235294,WR,3.5235561876417245,1,1,12.0,1
2021,Anthony Schwartz,91,1.5352941176470587,WR,4.082436908263308,0,0,137.0,1
2021,Dez Fitzpatrick,109,0.4676470588235294,WR,3.375460169567824,0,0,163.0,1
2021,Amon-Ra St. Brown,112,17.602941176470587,WR,5.352563763755506,1,1,3.0,1
2021,Jaelon Darden,129,0.4764705882352942,WR,5.345719302721091,0,0,174.0,1
2021,Tylan Wallace,131,0.4529411764705882,WR,5.510229963485394,0,0,178.0,1
2021,Jacob Harris,141,0.0470588235294117,WR,3.1551270388155257,0,0,211.0,1
2021,Ihmir Smith-Marsette,157,1.7970588235294118,WR,4.136828027460985,0,0,138.0,1
2021,Simi Fehoko,179,0.3911764705882353,WR,2.260144208808524,0,0,181.0,1
2021,Cornell Powell,181,0.0,WR,2.8430583683473416,0,0,,1
2021,Frank Darby,187,0.1441176470588235,WR,1.7228482445895024,0,0,206.0,1
2021,Marquez Stevenson,203,0.0,WR,1.867222709708884,0,0,226.0,1
2021,Shi Smith,204,2.285294117647059,WR,1.6138943008453377,0,0,103.0,1
2021,Racey McMath,205,0.2117647058823529,WR,1.2383855782312925,0,0,180.0,1
2021,Jalen Camp,209,0.0499999999999999,WR,1.831780695278111,0,0,208.0,1
2021,Seth Williams,219,0.1294117647058823,WR,2.8989205249599843,0,0,202.0,1
2021,Dazz Newsome,221,0.1264705882352941,WR,1.8180239587084832,0,0,204.0,1
2021,Mike Strachan,229,0.4235294117647058,WR,2.068887956800145,0,0,173.0,1
2021,Tre Nixon,242,0.0,WR,1.2230172208883556,0,0,,1
2021,Ben Skowronek,249,3.194117647058824,WR,0.7495814713802191,0,0,86.0,1
2021,Kawaan Baker,255,0.0,WR,1.3945118978841535,0,0,226.0,1
2021,Dax Milne,258,0.9147058823529411,WR,2.252829161539614,0,0,155.0,1
2022,Drake London,8,13.511764705882356,WR,10.359437708833536,1,1,5.0,1
2022,Garrett Wilson,10,13.75294117647059,WR,11.118766133453386,1,1,10.0,1
2022,Chris Olave,11,12.632352941176473,WR,10.694960824829929,1,0,16.0,1
2022,Jameson Williams,12,8.602941176470589,WR,10.934230732793106,1,0,22.0,1
2022,Jahan Dotson,16,7.511764705882353,WR,9.802243619447786,0,0,51.0,1
2022,Treylon Burks,18,3.764705882352941,WR,12.371295022634047,0,0,81.0,1
2022,Christian Watson,34,7.923529411764706,WR,4.355079638480386,0,0,41.0,1
2022,Wan'Dale Robinson,43,9.291176470588235,WR,8.731584620098038,0,0,36.0,1
2022,John Metchie,44,2.5764705882352943,WR,8.834536714685875,0,0,110.0,1
2022,Tyquan Thornton,50,2.75,WR,8.11834575767807,0,0,98.0,1
2022,George Pickens,52,11.038235294117648,WR,6.290461941276506,0,0,29.0,1
2022,Alec Pierce,53,8.05,WR,6.238455403411365,0,0,43.0,1
2022,Skyy Moore,54,3.0323529411764705,WR,9.261234021358536,0,0,107.0,1
2022,Velus Jones,71,1.4441176470588235,WR,4.383117211759707,0,0,126.0,1
2022,Jalen Tolbert,88,6.258823529411766,WR,8.850298998057552,0,0,45.0,1
2022,David Bell,99,2.7676470588235293,WR,8.856432478741493,0,0,113.0,1
2022,Danny Gray,105,0.0852941176470588,WR,3.577904368747498,0,0,203.0,1
2022,Erik Ezukanma,125,0.1029411764705882,WR,2.6120497556522606,0,0,197.0,1
2022,Romeo Doubs,132,9.01470588235294,WR,3.5227662605042047,0,0,36.0,1
2022,Calvin Austin,138,5.102941176470588,WR,2.080173148759505,0,0,68.0,1
2022,Khalil Shakir,148,8.694117647058823,WR,3.469119815801321,0,0,37.0,1
2022,Montrell Washington,162,0.0,WR,0.9545384376667332,0,0,,1
2022,Kyle Philips,163,1.4382352941176473,WR,2.216588221163465,0,0,136.0,1
2022,Jalen Nailor,191,4.055882352941176,WR,1.468425029011606,0,0,77.0,1
2022,Michael Woods,202,0.6617647058823529,WR,1.3678042123099243,0,0,164.0,1
2022,Bo Melton,229,2.011764705882353,WR,1.364000400035014,0,0,116.0,1
2022,Dareke Young,233,0.0,WR,1.638257570262952,0,0,,1
2022,Samori Toure,258,0.0,WR,1.5398499803671464,0,0,,1
2023,Jaxon Smith-Njigba,20,18.02647058823529,WR,9.058353419617845,1,1,2.0,1
2023,Quentin Johnston,21,10.173529411764708,WR,8.896019459783911,0,0,35.0,1
2023,Zay Flowers,22,13.31764705882353,WR,9.839565963635454,1,1,7.0,1
2023,Jordan Addison,23,12.758823529411766,WR,12.117726965286108,1,0,21.0,1
2023,Jonathan Mingo,39,3.441176470588236,WR,7.827985053271312,0,0,81.0,1
2023,Jayden Reed,50,12.182352941176472,WR,6.877318463135248,0,0,25.0,1
2023,Rashee Rice,55,10.66470588235294,WR,7.913562529511806,0,0,27.0,1
2023,Marvin Mims Jr.,63,6.602941176470589,WR,7.792127237269915,0,0,57.0,1
2023,Nathaniel Dell,69,8.970588235294116,WR,7.391597511129447,0,0,39.0,1
2023,Jalin Hyatt,73,2.191176470588235,WR,4.0752542624549815,0,0,100.0,1
2023,Cedric Tillman,74,4.129411764705882,WR,5.309841765664598,0,0,91.0,1
2023,Josh Downs,79,10.01764705882353,WR,9.000027548019204,0,0,35.0,1
2023,Michael Wilson,94,10.15,WR,3.2334131855242094,1,1,10.0,1
2023,Tre Tucker,100,8.558823529411764,WR,2.013212523259304,0,0,38.0,1
2014,Eric Ebron,10,8.590625,TE,9.032372939396913,0,0,14.0,1
2014,Austin Seferian-Jenkins,38,4.121875,TE,8.131098168607188,0,0,33.0,1
2014,Jace Amaro,49,2.91875,TE,7.788800100772243,0,0,25.0,1
2014,Troy Niklas,52,0.815625,TE,6.674216152379371,0,0,76.0,1
2014,C.J. Fiedorowicz,65,5.362500000000001,TE,5.434924430291932,0,0,18.0,1
2014,Richard Rodgers,98,7.1625,TE,4.273617252757161,1,0,12.0,1
2014,Crockett Gillmore,99,3.946875,TE,3.714689831646529,0,0,27.0,1
2014,Arthur Lynch,155,0.0,TE,1.7345594829178754,0,0,,1
2014,Ted Bolser,217,0.0,TE,0.709806247710623,0,0,,1
2014,Rob Blanchflower,230,0.0,TE,0.8157844102375803,0,0,,1
2015,Devin Funchess,41,9.415625,TE,7.27303796849976,0,0,,1
2015,Maxx Williams,55,2.90625,TE,5.900412267355662,0,0,40.0,1
2015,Clive Walford,68,5.18125,TE,5.874160475942709,0,0,32.0,1
2015,Tyler Kroft,85,4.821875,TE,4.228468405879834,0,0,15.0,1
2015,Jeff Heuerman,92,1.821875,TE,3.704489091444272,0,0,56.0,1
2015,Blake Bell,117,1.440625,TE,3.732348319220462,0,0,58.0,1
2015,MyCole Pruitt,143,0.69375,TE,2.9526217361953533,0,0,77.0,1
2015,C.J. Uzomah,157,2.4875,TE,1.245787641683714,0,0,41.0,1
2015,Jesse James,160,5.90625,TE,2.0077962395937408,0,0,22.0,1
2015,Nick Boyle,171,2.675,TE,2.7144987234095272,0,0,45.0,1
2015,James O'Shaughnessy,173,1.5500000000000005,TE,2.535566250976207,0,0,57.0,1
2015,Nick O'Leary,194,2.70625,TE,1.812784045032347,0,0,33.0,1
2015,Malcolm Johnson,195,0.409375,TE,1.557633295429769,0,0,,1
2015,Randall Telfer,198,0.28125,TE,1.213277472636491,0,0,97.0,1
2015,A.J. Derby,202,2.66875,TE,0.9619044990029813,0,0,41.0,1
2015,Kennard Backman,213,0.0,TE,1.0571002106573988,0,0,,1
2015,Ben Koyack,229,1.6218749999999995,TE,0.4158744901427941,0,0,48.0,1
2015,Geoff Swaim,246,0.54375,TE,0.3627536762988991,0,0,82.0,1
2015,Rory 'Busta' Anderson,254,0.0,TE,0.5286712431616003,0,0,,1
2015,Gerald Christian,256,0.075,TE,0.7449373904716315,0,0,107.0,1
2016,Hunter Henry,35,8.021875,TE,7.458536571850772,0,0,14.0,1
2016,Austin Hooper,81,8.83125,TE,4.664165789775698,1,1,6.0,1
2016,Nick Vannett,94,3.2593750000000004,TE,3.486611400603365,0,0,30.0,1
2016,Tyler Higbee,110,3.928125,TE,3.159218358684968,0,0,32.0,1
2016,Seth Devalve,138,3.475,TE,1.9947252216186588,0,0,31.0,1
2016,Temarrick Hemingway,177,0.0,TE,3.4460966506509365,0,0,115.0,1
2016,Jerell Adams,184,1.6062499999999995,TE,2.1421327568760606,0,0,57.0,1
2016,David Morgan,188,1.065625,TE,1.8489116667360403,0,0,69.0,1
2016,Rico Gathers,217,0.234375,TE,0.7075864068074786,0,0,102.0,1
2016,Thomas Duarte,231,0.0,TE,0.8032912887212003,0,0,,1
2016,Beau Sandland,252,0.0,TE,0.5660128961316464,0,0,,1
2017,O.J. Howard,19,6.9281250000000005,TE,8.622158019440882,0,0,14.0,1
2017,Evan Engram,23,9.371875,TE,8.57978870396469,1,1,5.0,1
2017,David Njoku,29,7.456249999999999,TE,8.461724969326308,1,0,9.0,1
2017,Gerald Everett,44,5.512499999999999,TE,6.298385386706551,0,0,22.0,1
2017,Adam Shaheen,45,1.909375,TE,6.36029602198397,0,0,50.0,1
2017,Jonnu Smith,100,5.265625,TE,4.688558303189866,0,0,20.0,1
2017,Michael Roberts,127,1.425,TE,2.705890626402367,0,0,57.0,1
2017,Jake Butt,145,0.515625,TE,2.610009559007462,0,0,80.0,1
2017,George Kittle,146,15.0375,TE,2.366691184995562,1,1,2.0,1
2017,Jordan Leggett,150,0.98125,TE,2.459168525343705,0,0,65.0,1
2017,Jeremy Sprinkle,154,2.225,TE,1.856537592793528,0,0,43.0,1
2017,Eric Saubert,174,0.434375,TE,2.190754136924001,0,0,96.0,1
2017,Bucky Hodges,201,0.0,TE,2.5348185929943083,0,0,,1
2017,Mason Schreck,251,0.0,TE,0.4225314453205525,0,0,121.0,1
2018,Hayden Hurst,25,7.0625,TE,8.086908241946551,1,0,11.0,1
2018,Mike Gesicki,42,9.228125,TE,7.3354143608078415,1,0,7.0,1
2018,Dallas Goedert,49,8.159375,TE,4.525547012095047,1,0,10.0,1
2018,Mark Andrews,86,11.790625,TE,5.206727578592045,1,1,5.0,1
2018,Jordan Akins,98,5.421875,TE,4.510663912228647,0,0,26.0,1
2018,Ian Thomas,101,3.80625,TE,4.962926502039627,0,0,24.0,1
2018,Christopher Herndon IV,107,5.840624999999999,TE,3.115001134901805,0,0,16.0,1
2018,Will Dissly,120,4.21875,TE,2.585517093268835,0,0,38.0,1
2018,Durham Smythe,123,2.2593750000000004,TE,2.3711177531991825,0,0,46.0,1
