season,pfr_name,draft_pick,primary_ppg,prospect_model_score,hit3,star3
2016,Mike Thomas,206,0.65625,3.035821675170068,0,0
2016,Aaron Burbridge,213,0.49375,1.972769149659864,0,0
2016,Devin Lucien,225,0.0,1.2493416907596366,0,0
2016,Demarcus Ayers,229,0.5031249999999999,2.017680578231292,0,0
2016,Daniel Braverman,230,0.0,2.079760286989797,0,0
2016,Devin Fuller,238,0.0,0.7400099319727894,0,0
2016,Charone Peake,241,1.3156250000000005,0.9146151275510208,0,0
2016,Kenny Lawler,243,0.0,1.2727780463435376,0,0
2017,Corey Davis,5,9.334375,10.78439401785715,0,0
2017,Mike Williams,7,10.671875,8.352311130952375,0,0
2017,John Ross,9,5.621874999999999,8.570378584183677,0,0
2017,Zay Jones,37,7.368749999999999,10.073560463435369,0,0
2017,Curtis Samuel,40,9.703125,7.9506930782313,0,0
2017,JuJu Smith-Schuster,62,15.45625,7.993713014455786,1,1
2017,Cooper Kupp,69,13.98125,5.268939770224817,1,1
2017,Taywan Taylor,72,4.28125,6.800360401785712,0,0
2017,ArDarius Stewart,79,0.528125,5.110344229604717,0,0
2017,Carlos Henderson,82,0.0,5.786057884778915,0,0
2017,Chris Godwin,84,14.415625000000002,6.451550984214197,1,1
2017,Kenny Golladay,96,14.221875,9.123411836734704,1,1
2017,Chad Williams,98,1.575,5.370401079748624,0,0
2017,Amara Darboh,106,0.471875,5.903658210613788,0,0
2017,Dede Westbrook,110,10.56875,5.954935493197283,0,0
2017,Josh Reynolds,117,5.059375,4.939213367346938,0,0
2017,Mack Hollins,118,2.096875,2.80144292942177,0,0
2017,Josh Malone,128,0.646875,3.814257961309524,0,0
2017,Ryan Switzer,133,2.6875,3.355733511904761,0,0
2017,Jehu Chesson,139,0.159375,2.373968146258505,0,0
2017,Chad Hansen,141,0.575,3.850149383503399,0,0
2017,Shelton Gibson,166,0.278125,3.8950665362811807,0,0
2017,Rodney Adams,170,0.0,2.4697374312641704,0,0
2017,Isaiah McKenzie,172,3.68125,3.62041778132086,0,0
2017,DeAngelo Yancey,175,0.0,2.4921426424319733,0,0
2017,Trent Taylor,177,4.796875,3.5507038350340108,0,0
2017,Robert Davis,209,0.115625,3.601710973639454,0,0
2017,Stacy Coley,219,0.0,1.053920238095238,0,0
2017,David Moore,226,5.01875,1.3854119033446717,0,0
2017,Isaiah Ford,237,1.5156249999999998,4.169799400510201,0,0
2017,Noah Brown,239,0.553125,1.188756505102041,0,0
2017,Malachi Dupre,247,0.0,1.2345933269557827,0,0
2018,D.J. Moore,24,13.8125,7.86292549107143,1,0
2018,Calvin Ridley,26,15.259375000000002,9.11345960034014,1,1
2018,Courtland Sutton,40,11.21,8.057957878401364,1,0
2018,Dante Pettis,44,4.31375,6.780864436649664,0,0
2018,Christian Kirk,47,9.83125,8.629092198129255,0,0
2018,Anthony Miller,51,7.74125,9.4679062202381,0,0
2018,James Washington,60,7.271875,8.091710029761908,0,0
2018,DJ Chark,61,11.85625,7.321935863095237,1,0
2018,Michael Gallup,81,12.0625,11.296662023809525,1,0
2018,Tre'Quan Smith,91,6.36875,5.818200725494746,0,0
2018,Keke Coutee,103,4.740625,3.651822389455784,0,0
2018,Antonio Callaway,105,4.6625000000000005,3.1926905994897963,0,0
2018,DaeSean Hamilton,113,4.0625,4.721140718537416,0,0
2018,Jaleel Scott,132,0.13125,2.2656327295918377,0,0
2018,J'Mon Moore,133,0.109375,2.8422493218537404,0,0
2018,Justin Watson,144,1.853125,3.249395464852612,0,0
2018,Daurice Fountain,159,0.134375,2.314826145124717,0,0
2018,Jordan Lasley,162,0.0,2.885830654761904,0,0
2018,Marquez Valdes-Scantling,174,7.759374999999999,1.512985703656463,0,0
2018,Damion Ratley,175,2.04375,1.458593492772109,0,0
2018,Deon Cain,185,0.66875,1.3083966092687074,0,0
2018,Ray-Ray McCloud,187,1.35,1.7639784438775503,0,0
2018,Dylan Cantrell,191,0.0,1.4734629974489797,0,0
2018,Russell Gage,194,8.808125,0.9633034034863944,0,0
2018,Tremon Smith,196,0.0,1.288571036899607,0,0
2018,Equanimeous St.Brown,207,2.490625,1.395176273384353,0,0
2018,Cedrick Wilson,208,1.913125,2.1670595025510213,0,0
2018,Braxton Berrios,210,3.5875,1.863485221088436,0,0
2018,Javon Wims,224,1.8625,1.1574850014172342,0,0
2018,Marcell Ateman,228,1.5937500000000002,1.1573196853741488,0,0
2018,Richie James,240,3.2,3.352103839285715,0,0
2018,Auden Tate,253,4.078125,1.2764616156462578,0,0
2018,Austin Proehl,255,0.0,1.212635884353742,0,0
2018,Trey Quinn,256,2.321875,1.6698323426870765,0,0
2019,Marquise Brown,25,12.43345588235294,5.983813645124712,1,0
2019,N'Keal Harry,32,3.5406250000000004,11.17189295493197,0,0
2019,Deebo Samuel,36,15.878786764705882,7.452970582482994,1,1
2019,A.J. Brown,51,14.51875,8.720441220238094,1,1
2019,Mecole Hardman,56,8.209742647058825,5.851763171768705,0,0
2019,JJ Arcega-Whiteside,57,1.4812500000000002,6.992794115646257,0,0
2019,Parris Campbell,59,2.137683823529412,8.169496517857148,0,0
2019,Andy Isabella,62,2.81875,9.668190459183668,0,0
2019,D.K. Metcalf,64,15.66341911764706,6.107598779761904,1,1
2019,Diontae Johnson,66,15.064338235294116,6.682700622874148,1,1
2019,Jalen Hurd,67,0.0,5.466124861111107,0,0
2019,Terry McLaurin,76,13.273161764705884,4.243142202380954,1,0
2019,Miles Boykin,93,3.7624999999999993,3.8354121917517,0,0
2019,Hakeem Butler,103,0.0,2.86175059665533,0,0
2019,Gary Jennings Jr.,120,0.0,3.5681748469387764,0,0
2019,Riley Ridley,126,0.65,2.143891496598639,0,0
2019,Hunter Renfrow,149,11.792463235294116,1.90144175170068,1,1
2019,Darius Slayton,171,9.71875,2.916434387755102,0,0
2019,KeeSean Johnson,174,2.4468749999999995,3.2126418027210875,0,0
2019,Travis Fulgham,184,3.621875,1.3270332589285725,0,0
2019,Juwann Winfree,187,0.3470588235294117,1.1707922682823133,0,0
2019,Marcus Green,203,0.0,1.712846940901361,0,0
2019,Kelvin Harmon,206,2.0918750000000004,2.0381101381802726,0,0
2019,Scott Miller,208,4.471875000000001,2.0397498129251703,0,0
2019,John Ursua,236,0.065625,2.72956230442177,0,0
2019,Terry Godwin,237,0.203125,0.8360163966836743,0,0
2019,Dillon Mitchell,239,0.0,2.045256279761906,0,0
2019,Olabisi Johnson,247,3.559375,1.3339063964904148,0,0
2020,Henry Ruggs III,12,5.113419117647059,9.144405501200488,0,0
2020,Jerry Jeudy,15,10.930882352941175,10.098088753251302,1,0
2020,CeeDee Lamb,17,15.717647058823529,10.947024875075032,1,1
2020,Jalen Reagor,21,5.022058823529411,10.39508092311925,0,0
2020,Justin Jefferson,22,20.56058823529412,13.380072947929168,1,1
2020,Brandon Aiyuk,25,12.465625,8.122553230792326,1,0
2020,Tee Higgins,33,12.941176470588236,8.706981458833535,1,0
2020,Michael Pittman Jr.,34,13.385294117647058,6.963048478391352,1,0
2020,Laviska Shenault Jr.,42,8.644669117647059,8.71268912202381,0,0
2020,KJ Hamler,46,3.574448529411765,8.419684651610645,0,0
2020,Chase Claypool,49,11.615625,6.973817760729291,1,0
2020,Van Jefferson,57,7.267647058823528,6.899807548519409,0,0
2020,Denzel Mims,59,2.7674632352941178,8.02300322128852,0,0
2020,Lynn Bowden Jr.,80,1.674375,7.436707784197012,0,0
2020,Bryan Edwards,81,4.343198529411764,7.165596407563026,0,0
2020,Devin Duvernay,92,5.685294117647058,5.856789740146061,0,0
2020,Gabriel Davis,128,9.32518382352941,1.8823264885954376,0,0
2020,Antonio Gandy-Golden,142,0.109375,4.935753749749905,0,0
2020,Joe Reed,151,0.278125,2.842141640906362,0,0
2020,Tyler Johnson,161,3.3957720588235296,3.2947349974989995,0,0
2020,Collin Johnson,165,2.4823529411764707,2.181644429771908,0,0
2020,Quintez Cephus,166,3.543566176470588,1.8057576250500191,0,0
2020,John Hightower,168,0.9,2.7220482556355874,0,0
2020,Isaiah Coulter,171,0.0,1.3500723189275712,0,0
2020,Darnell Mooney,173,11.214889705882351,2.890564831682674,1,0
2020,K.J. Osborn,176,9.238235294117649,3.469563252050821,0,0
2020,Donovan Peoples-Jones,187,8.141176470588235,1.639657931172469,0,0
2020,Quez Watkins,200,5.897058823529411,2.36197429363412,0,0
2020,James Proche,201,1.423529411764706,2.905350969387756,0,0
2020,Isaiah Hodgins,207,2.947058823529412,2.7487134351240496,0,0
2020,Dezmon Patmon,212,0.4264705882352941,1.5075214794667864,0,0
2020,Freddie Swain,214,3.822242647058823,1.8647533515906367,0,0
2020,Jauan Jennings,217,4.847058823529412,1.6005585585067352,0,0
2020,K.J. Hill,220,0.6233455882352942,0.7926377150860348,0,0
2020,Tyrie Cleveland,252,0.5255514705882354,1.1770890813825523,0,0
2021,Ja'Marr Chase,5,16.685882352941178,11.51404838010204,1,1
2021,Jaylen Waddle,6,14.911764705882351,10.071935559973994,1,1
2021,DeVonta Smith,10,14.241176470588236,9.711026629401765,1,1
2021,Kadarius Toney,20,4.166470588235294,9.325570912364949,0,0
2021,Rashod Bateman,27,5.294117647058823,11.083509661864753,0,0
2021,Elijah Moore,34,7.949999999999999,10.046180120048016,0,0
2021,Rondale Moore,49,6.355882352941176,9.149542019807924,0,0
2021,D'Wayne Eskridge,56,1.238235294117647,5.725844200805327,0,0
2021,Tutu Atwell,57,5.164705882352941,9.0600847127601,0,0
2021,Terrace Marshall Jr.,59,3.4088235294117646,8.005276582132845,0,0
