season,position,position_year_rank,position_2023_2026_rank,overall_2023_2026_rank,pfr_name,draft_team,draft_round,draft_pick,prospect_model_score,prospect_model_percentile,hit_probability,primary_ppg_realized,college_match,fuzzy_match,scout_boost
2026,RB,5,19,99,Mike Washington Jr.,LVR,4,122.0,4.532991907294855,57.37265415549599,0.028827263042330742,,1.0,0.0,0.3217745368479052
2026,RB,6,22,111,Jonah Coleman,DEN,4,108.0,4.114206373471666,51.742627345844504,0.10332628339529037,,1.0,0.0,0.0428165365164954
2026,RB,7,25,132,Emmett Johnson,KAN,5,161.0,3.4315610934910166,40.48257372654155,0.04804985970258713,,1.0,0.0,-0.5462537332012927
2026,RB,8,27,138,Demond Claiborne,MIN,6,198.0,2.995577286247344,36.193029490616624,0.03680477663874626,,1.0,0.0,-0.5014008286743366
2026,RB,9,28,140,Adam Randall,BAL,5,174.0,2.9338903477650433,34.852546916890084,0.041186507791280746,,1.0,0.0,0.1145210007759622
2026,RB,10,30,144,Nicholas Singleton,TEN,5,165.0,2.7933267426359487,32.975871313672926,0.038926564157009125,,1.0,0.0,-0.6910917586677217
2026,RB,11,35,162,Kaytron Allen,WAS,6,187.0,1.863826677397292,19.571045576407506,0.022278431802988052,,1.0,0.0,-0.8732728495621966
2026,RB,12,36,166,Seth McGowan,IND,7,237.0,1.6407759509443278,16.890080428954423,0.06139019876718521,,1.0,0.0,-0.7922354631268842
2026,RB,13,39,185,Jam Miller,NWE,7,245.0,0.5676106526524607,4.557640750670242,0.02254621870815754,,1.0,0.0,-0.5000508015513407
2026,TE,1,4,18,Kenyon Sadiq,NYJ,1,16.0,8.22883863853933,96.12068965517241,0.3663089871406555,,1.0,0.0,1.65484433274657
2026,TE,2,7,37,Eli Stowers,PHI,2,54.0,6.314184573853434,86.63793103448276,0.37128734588623047,,1.0,0.0,0.22123326052251
2026,TE,3,9,44,Max Klare,LAR,2,61.0,5.466731235400921,82.75862068965517,0.31992635130882263,,1.0,0.0,0.8305108951952169
2026,TE,4,13,68,Marlin Klein,HOU,2,59.0,4.295241791700364,71.12068965517241,0.21587920188903809,,1.0,0.0,0.526454058939323
2026,TE,5,15,74,Tanner Koziol,JAX,5,164.0,4.117402183331957,68.53448275862068,0.09543832391500473,,1.0,0.0,-1.199730376059088
2026,TE,6,16,75,Sam Roush,CHI,3,69.0,4.044895445670111,68.10344827586206,0.4164258539676666,,1.0,0.0,0.030760931185469
2026,TE,7,18,77,Eli Raridon,NWE,3,95.0,4.018446792915301,67.67241379310344,0.16023512184619904,,1.0,0.0,0.1226880690624225
2026,TE,8,21,91,Nate Boerkircher,JAX,2,56.0,3.618462663819024,62.06896551724138,0.2198312133550644,,1.0,0.0,1.2234354459581045
2026,TE,9,22,100,Oscar Delp,NOR,3,73.0,3.3962940802684702,57.327586206896555,0.13753625750541687,,1.0,0.0,0.6569710811174243
2026,TE,10,23,104,Matthew Hibner,BAL,4,133.0,3.305785028753923,56.03448275862068,0.06242579221725464,,1.0,0.0,-0.6962461322034565
2026,TE,11,26,116,Justin Joly,DEN,5,152.0,3.0606238619704866,50.43103448275862,0.07461297512054443,,1.0,0.0,-0.4268310187993656
2026,TE,12,27,117,Will Kacmarek,MIA,3,87.0,2.96991387449152,50.0,0.07333890348672867,,1.0,0.0,0.7965486428209001
2026,TE,13,30,124,Seydou Traore,MIA,5,180.0,2.6449425848422115,45.258620689655174,0.06051355600357056,,1.0,0.0,-0.5093820355513365
2026,TE,14,31,129,Bauer Sharp,TAM,6,185.0,2.5552164276065894,41.37931034482759,0.08662431687116623,,1.0,0.0,-0.4969538071591479
2026,TE,15,33,143,Josh Cuevas,BAL,5,173.0,2.106412673386953,33.62068965517241,0.03382578864693642,,1.0,0.0,-0.137376147546786
2026,TE,16,35,150,Joe Royer,CLE,5,170.0,1.8771893180701764,30.603448275862068,0.040831033140420914,,1.0,0.0,-1.0763893554954649
2026,TE,17,36,152,Riley Nowakowski,PIT,5,169.0,1.7077233299791372,27.586206896551722,0.03000585176050663,,1.0,0.0,-0.5078091347927085
2026,TE,18,37,161,Max Bredeson,MIN,5,159.0,1.4130097379933917,21.551724137931032,0.023827891796827316,,1.0,0.0,0.4438973772434922
2026,TE,19,38,175,Carsen Ryan,CLE,7,248.0,0.6644573505958324,10.344827586206897,0.026075944304466248,,1.0,0.0,-0.1910885974273419
2026,TE,20,39,179,Dallen Bentley,DEN,7,256.0,0.5346043039272815,7.758620689655173,0.03828563168644905,,1.0,0.0,-1.0257894489953543
