position,rank,pfr_name,prospect_model_percentile,historical_hit_rate,historical_star_rate,hit_probability,nearest5_historical_hit_rate,nearest5_historical_star_rate,model_confidence,out_of_distribution_flag,hit_signal_disagreement_pp,hit_signal_disagreement_percentile_2026,diagnostic_priority,diagnostic_notes,uncertainty_policy,stage5c_pred80_low,stage5c_pred80_high,stage5c_pred90_low,stage5c_pred90_high,closest_historical_comps,diagnosis_summary
WR,10,Malachi Fields,64.95238095238095,0.2285714285714285,0.1523809523809524,0.060176514,0.4,0.4,Medium,0,22.654899066666665,91.66666666666666,High,signals broadly consistent,original-position-band,0.0,10.911936432197876,0.0,12.226270352265903,Michael Wilson (2023); Christian Watson (2022); Cooper Kupp (2017); Chad Williams (2017); Keenan Burton (2008),Above average WR prospect (65.0th pct); 23% historical bucket hit; 6% classifier hit; Medium confidence; 80% range 0.0-10.9 PPG.
WR,11,Antonio Williams,62.47619047619048,0.2285714285714285,0.1523809523809524,0.092394084,0.0,0.0,High,0,15.238095238095232,77.77777777777779,Medium,signals broadly consistent,original-position-band,0.0,10.598994126775711,0.0,11.913328046843736,Nathaniel Dell (2023); Josh Palmer (2021); Van Jefferson (2020); Armanti Edwards (2010); D'Wayne Eskridge (2021),Above average WR prospect (62.5th pct); 23% historical bucket hit; 9% classifier hit; High confidence; 80% range 0.0-10.6 PPG.
WR,12,Caleb Douglas,62.095238095238095,0.2285714285714285,0.1523809523809524,0.06028268,0.2,0.2,High,0,11.2192499047619,72.22222222222221,Medium,signals broadly consistent,original-position-band,0.0,10.502347668192275,0.0,11.816681588260302,Christian Watson (2022); Cooper Kupp (2017); Chris Conley (2015); Tyquan Thornton (2022); Chad Williams (2017),Above average WR prospect (62.1th pct); 23% historical bucket hit; 6% classifier hit; High confidence; 80% range 0.0-10.5 PPG.
WR,13,Ted Hurst,61.523809523809526,0.2285714285714285,0.1523809523809524,0.22577477,0.2,0.2,Low,1,1.9047619047618998,13.88888888888889,High,out-of-distribution profile; low model familiarity,original-position-band,0.0,10.436196991796715,0.0,11.75053091186474,Justin Hunter (2013); Derek Hagan (2006); T.Y. Hilton (2012); Mario Urrutia (2008); Cedrick Wilson (2018),Above average WR prospect (61.5th pct); 23% historical bucket hit; 23% classifier hit; Low confidence; 80% range 0.0-10.4 PPG.
WR,14,Chris Bell,59.80952380952381,0.0952380952380952,0.0380952380952381,0.0931194,0.2,0.0,High,0,7.125373333333333,50.0,Medium,signals broadly consistent,original-position-band,0.0,10.172412736052749,0.0,11.486746656120776,Cody Latimer (2014); Michael Pittman Jr. (2020); Devin Duvernay (2020); Gabriel Davis (2020); Jordan Payton (2016),Average WR prospect (59.8th pct); 10% historical bucket hit; 9% classifier hit; High confidence; 80% range 0.0-10.2 PPG.
WR,15,Brenen Thompson,56.38095238095238,0.0952380952380952,0.0380952380952381,0.030411761,0.0,0.0,Medium,0,6.349206349206347,41.66666666666667,Low,signals broadly consistent,original-position-band,0.0,9.647670338635457,0.0,10.962004258703484,Martavis Bryant (2014); Jalen Camp (2021); Quintez Cephus (2020); Keshawn Martin (2012); Devin Lucien (2016),Average WR prospect (56.4th pct); 10% historical bucket hit; 3% classifier hit; Medium confidence; 80% range 0.0-9.6 PPG.
WR,16,Chris Brazzell II,56.19047619047619,0.0952380952380952,0.0380952380952381,0.18735808,0.4,0.2,High,0,20.31746031746032,88.88888888888889,High,five comps materially above bucket hit rate,original-position-band,0.0,9.630969529046466,0.0,10.94530344911449,Chad Williams (2017); Laurent Robinson (2007); Mike Sims-Walker (2007); Jerome Simpson (2008); Cooper Kupp (2017),Average WR prospect (56.2th pct); 10% historical bucket hit; 19% classifier hit; High confidence; 80% range 0.0-9.6 PPG.
WR,17,Ja'Kobi Lane,55.42857142857143,0.0952380952380952,0.0380952380952381,0.062368352,0.2,0.0,Medium,0,9.1754432,58.333333333333336,Medium,signals broadly consistent,original-position-band,0.0,9.503899633353337,0.0,10.818233553421363,Early Doucet (2008); Dwayne Bowe (2007); Quintez Cephus (2020); Austin Pettis (2011); Cody Latimer (2014),Average WR prospect (55.4th pct); 10% historical bucket hit; 6% classifier hit; Medium confidence; 80% range 0.0-9.5 PPG.
WR,18,Zachariah Branch,52.19047619047619,0.0952380952380952,0.0380952380952381,0.08371776,0.2,0.0,High,0,7.7521493333333344,52.77777777777778,Medium,signals broadly consistent,original-position-band,0.0,9.295219438025207,0.0,10.609553358093232,Anthony Schwartz (2021); Curtis Samuel (2017); Amari Rodgers (2021); Randall Cobb (2011); Nathaniel Dell (2023),Average WR prospect (52.2th pct); 10% historical bucket hit; 8% classifier hit; High confidence; 80% range 0.0-9.3 PPG.
WR,19,Reggie Virgil,50.85714285714285,0.0952380952380952,0.0380952380952381,0.025214892,0.0,0.0,Medium,0,6.349206349206347,41.66666666666667,Low,signals broadly consistent,original-position-band,0.0,9.128008552170865,0.0,10.44234247223889,Marvin Jones (2012); Parris Campbell (2019); Kenny Bell (2015); Donovan Peoples-Jones (2020); Ronald Johnson (2011),Average WR prospect (50.9th pct); 10% historical bucket hit; 3% classifier hit; Medium confidence; 80% range 0.0-9.1 PPG.
WR,20,Kendrick Law,42.85714285714285,0.0952380952380952,0.0380952380952381,0.017434176,0.0,0.0,High,0,6.349206349206347,41.66666666666667,Low,signals broadly consistent,original-position-band,0.0,8.687910033263304,0.0,10.002243953331329,Cornell Powell (2021); Ray-Ray McCloud (2018); Ace Sanders (2013); Brice Butler (2013); David Gettis (2010),Average WR prospect (42.9th pct); 10% historical bucket hit; 2% classifier hit; High confidence; 80% range 0.0-8.7 PPG.
WR,21,Bryce Lance,40.76190476190476,0.0952380952380952,0.0380952380952381,0.028879663,0.0,0.0,Low,1,6.349206349206347,41.66666666666667,High,out-of-distribution profile; low model familiarity,original-position-band,0.0,8.538157559023608,0.0,9.852491479091633,Cecil Shorts (2011); Daurice Fountain (2018); Arman Shields (2008); Justin Watson (2018); Clyde Gates (2011),Average WR prospect (40.8th pct); 10% historical bucket hit; 3% classifier hit; Low confidence; 80% range 0.0-8.5 PPG.
WR,22,Emmanuel Henderson Jr.,40.38095238095238,0.0952380952380952,0.0380952380952381,0.02259286,0.0,0.0,Medium,0,6.349206349206347,41.66666666666667,Low,signals broadly consistent,original-position-band,0.0,8.489725540966385,0.0,9.804059461034411,Javon Wims (2018); Miles Boykin (2019); Anthony Schwartz (2021); Tommy Streeter (2012); Isaiah McKenzie (2017),Average WR prospect (40.4th pct); 10% historical bucket hit; 2% classifier hit; Medium confidence; 80% range 0.0-8.5 PPG.
WR,23,Kevin Coleman Jr.,39.80952380952381,0.0380952380952381,0.0095238095238095,0.049215835,0.0,0.0,High,0,3.2810556666666666,30.555555555555557,Low,signals broadly consistent,original-position-band,0.0,8.467271747323931,0.0,9.781605667391958,Chansi Stuckey (2007); Jordan Payton (2016); Alan Bonner (2013); Isaiah Coulter (2020); Walt Powell (2014),Below average WR prospect (39.8th pct); 4% historical bucket hit; 5% classifier hit; High confidence; 80% range 0.0-8.5 PPG.
WR,24,Kaden Wetjen,38.095238095238095,0.0380952380952381,0.0095238095238095,0.019906415,0.0,0.0,Low,1,2.53968253968254,26.38888888888889,High,out-of-distribution profile; low model familiarity,original-position-band,0.0,8.374872025810324,0.0,9.689205945878351,Juwann Winfree (2019); Racey McMath (2021); Skyler Green (2006); Brice Butler (2013); Tyrie Cleveland (2020),Below average WR prospect (38.1th pct); 4% historical bucket hit; 2% classifier hit; Low confidence; 80% range 0.0-8.4 PPG.
WR,25,Skyler Bell,35.80952380952381,0.0380952380952381,0.0095238095238095,0.018285329,0.2,0.0,Medium,0,12.114311400000002,75.0,Medium,signals broadly consistent,original-position-band,0.0,8.28756318377351,0.0,9.601897103841535,Rashad Greene (2015); Jared Abbrederis (2014); Devin Duvernay (2020); Jordan Shipley (2010); Nelson Agholor (2015),Below average WR prospect (35.8th pct); 4% historical bucket hit; 2% classifier hit; Medium confidence; 80% range 0.0-8.3 PPG.
WR,26,Zavion Thomas,31.428571428571427,0.0380952380952381,0.0095238095238095,0.09007556,0.2,0.2,High,0,10.793650793650794,68.05555555555556,Medium,signals broadly consistent,original-position-band,0.0,8.02064638155262,0.0,9.334980301620645,Van Jefferson (2020); Marquise Goodwin (2013); Derrick Williams (2009); Hunter Renfrow (2019); Dexter McCluster (2010),Below average WR prospect (31.4th pct); 4% historical bucket hit; 9% classifier hit; High confidence; 80% range 0.0-8.0 PPG.
WR,27,Cyrus Allen,26.857142857142858,0.0380952380952381,0.0095238095238095,0.026656855,0.0,0.0,Medium,0,2.53968253968254,26.38888888888889,Low,signals broadly consistent,original-position-band,0.0,7.726836923352673,0.0,9.041170843420698,Josh Huff (2014); Josh Boyce (2013); Tavarres King (2013); Jalen Saunders (2014); Joe Adams (2012),Below average WR prospect (26.9th pct); 4% historical bucket hit; 3% classifier hit; Medium confidence; 80% range 0.0-7.7 PPG.
WR,28,Colbie Young,25.71428571428571,0.0380952380952381,0.0095238095238095,0.042990137,0.4,0.4,High,0,24.12698412698413,94.44444444444444,High,five comps materially above bucket hit rate,original-position-band,0.0,7.6323718770008,0.0,8.946705797068825,Hunter Renfrow (2019); Michael Wilson (2023); Michael Woods (2022); Terry Godwin (2019); Keith Mumphery (2015),Below average WR prospect (25.7th pct); 4% historical bucket hit; 4% classifier hit; High confidence; 80% range 0.0-7.6 PPG.
WR,29,Barion Brown,24.38095238095238,0.0380952380952381,0.0095238095238095,0.04491124,0.2,0.2,High,0,10.793650793650794,68.05555555555556,Medium,signals broadly consistent,original-position-band,0.0,7.572256977165865,0.0,8.88659089723389,Hunter Renfrow (2019); Michael Woods (2022); Jacoby Ford (2010); Derrick Williams (2009); Darius Slayton (2019),Below average WR prospect (24.4th pct); 4% historical bucket hit; 4% classifier hit; High confidence; 80% range 0.0-7.6 PPG.
WR,30,Josh Cameron,14.857142857142858,0.0,0.0,0.030785572,0.0,0.0,High,0,2.052371466666667,16.666666666666664,Low,signals broadly consistent,original-position-band,0.0,7.006400898984592,0.0,8.320734819052618,Keenan Burton (2008); Olabisi Johnson (2019); Jeff Janis (2014); Tre McBride (2015); Aaron Mellette (2013),Below average WR prospect (14.9th pct); 0% historical bucket hit; 3% classifier hit; High confidence; 80% range 0.0-7.0 PPG.
WR,31,Lewis Bond,13.904761904761903,0.0,0.0,0.031808227,0.0,0.0,Medium,0,2.1205484666666665,19.444444444444446,Low,signals broadly consistent,original-position-band,0.0,6.961435048894556,0.0,8.27576896896258,Jordan Payton (2016); Ryan Switzer (2017); Ty Montgomery (2015); Keenan Burton (2008); Shi Smith (2021),Below average WR prospect (13.9th pct); 0% historical bucket hit; 3% classifier hit; Medium confidence; 80% range 0.0-7.0 PPG.
WR,32,CJ Williams,11.047619047619047,0.0,0.0,0.017984373,0.0,0.0,Medium,0,1.1989582,2.7777777777777777,Low,signals broadly consistent,original-position-band,0.0,6.8559288690476174,0.0,8.170262789115643,Ricardo Louis (2016); Shaquelle Evans (2014); Malcolm Mitchell (2016); Jacoby Ford (2010); Keshawn Martin (2012),Below average WR prospect (11.0th pct); 0% historical bucket hit; 2% classifier hit; Medium confidence; 80% range 0.0-6.9 PPG.
WR,33,Anthony Smith,11.047619047619047,0.0,0.0,0.018219776,0.0,0.0,Medium,0,1.2146517333333333,8.333333333333332,Low,signals broadly consistent,original-position-band,0.0,6.847327073787846,0.0,8.161660993855872,Devin Lucien (2016); Malcolm Mitchell (2016); Keshawn Martin (2012); Jauan Jennings (2020); Junior Hemingway (2012),Below average WR prospect (11.0th pct); 0% historical bucket hit; 2% classifier hit; Medium confidence; 80% range 0.0-6.8 PPG.
WR,34,Deion Burks,10.095238095238097,0.0,0.0,0.01815544,0.0,0.0,High,0,1.2103626666666665,5.555555555555555,Low,signals broadly consistent,original-position-band,0.0,6.8267490771308506,0.0,8.141082997198877,Olabisi Johnson (2019); Isaiah Coulter (2020); Marc Mariani (2010); David Moore (2017); Tre McBride (2015),Below average WR prospect (10.1th pct); 0% historical bucket hit; 2% classifier hit; High confidence; 80% range 0.0-6.8 PPG.
WR,35,Malik Benson,8.571428571428571,0.0,0.0,0.026200498,0.0,0.0,High,0,1.7466998666666667,11.11111111111111,Low,signals broadly consistent,original-position-band,0.0,6.786348030628916,0.0,8.100681950696941,T.J. Graham (2012); Terry Godwin (2019); Keith Mumphery (2015); Manuel Johnson (2009); Darius Slayton (2019),Below average WR prospect (8.6th pct); 0% historical bucket hit; 3% classifier hit; High confidence; 80% range 0.0-6.8 PPG.
WR,36,CJ Daniels,4.571428571428571,0.0,0.0,0.03694013,0.0,0.0,Medium,0,2.4626753333333333,22.22222222222222,Low,signals broadly consistent,original-position-band,0.0,6.655615620623248,0.0,7.969949540691274,Chris Harper (2013); Joe Adams (2012); Travis Benjamin (2012); Greg Childs (2012); K.J. Hill (2020),Below average WR prospect (4.6th pct); 0% historical bucket hit; 4% classifier hit; Medium confidence; 80% range 0.0-6.7 PPG.
