position,rank,pfr_name,prospect_model_percentile,outcome_percentile,prospect_percentile_reference_n,draft_team,draft_round,draft_pick,pred_best2of3_ppg,pred_peak3_ppg,pred_rookie_ppg,pred_avg3_ppg,pred_total3_ppr,pred80_low,pred80_high,pred90_low,pred90_high,hit_probability,college_match,fuzzy_match,scout_boost,percentile_bucket,historical_bucket_n,historical_hit_rate,historical_hit_rate_ci_low,historical_hit_rate_ci_high,historical_star_rate,historical_star_rate_ci_low,historical_star_rate_ci_high,historical_bucket_mean_primary_ppg,feature_coverage,mean_5nn_distance,neighbor_density_percentile,model_confidence_score,model_confidence,out_of_distribution_flag,nearest5_historical_hit_rate,nearest5_historical_star_rate,nearest5_historical_primary_ppg_mean,closest_historical_comps,closest_comp_1,closest_comp_2,closest_comp_3,similarity_feature_count,historical_reference_n,stage5c_pred80_low,stage5c_pred80_high,stage5c_pred90_low,stage5c_pred90_high,uncertainty_scale80,uncertainty_scale90,uncertainty_adjustment_applied,uncertainty_policy,hit_signal_disagreement_pp,classifier_minus_bucket_hit_pp,comps_minus_bucket_hit_pp,classifier_minus_comps_hit_pp,grade_tier,hit_signal_disagreement_percentile_2026,diagnostic_priority,diagnostic_notes,diagnosis_summary
TE,3,Max Klare,82.75862068965517,74.44444444444444,232,LAR,2,61,5.466731235400921,6.366232789318522,3.440090281927456,4.359518696805245,214.6371634035804,2.5890472734113468,8.344415197390497,0.9067478109715914,10.026714659830253,0.31992635,1.0,0.0,0.8305108951952169,80-90,23,0.2608695652173913,0.1254844588924897,0.4647039054375056,0.1739130434782608,0.0697854035061277,0.3713805478529566,5.512531969309463,0.9710610932475884,0.940210568299247,25.185185185185183,46.76146242705728,Medium,0,0.4,0.0,5.521544117647059,Hunter Henry (2016); Tucker Kraft (2023); Dallas Goedert (2018); Scott Chandler (2007); Adam Trautman (2020),Hunter Henry (2016),Tucker Kraft (2023),Dallas Goedert (2018),311,270,2.5890472734113468,8.344415197390497,0.9067478109715914,10.026714659830251,1.0,1.0,0,original-position-band,9.275362318840582,5.905678478260873,13.913043478260873,-8.007365,Strong,50.0,Medium,signals broadly consistent,Strong TE prospect (82.8th pct); 26% historical bucket hit; 32% classifier hit; Medium confidence; 80% range 2.6-8.3 PPG.
TE,4,Marlin Klein,71.12068965517241,70.37037037037037,232,HOU,2,59,4.295241791700361,4.891489329081282,1.95950511314316,3.311541125532857,165.67010669172083,1.4175578297107867,7.172925753689936,0.0,8.855225216129691,0.2158792,1.0,0.0,0.526454058939323,60-80,46,0.1956521739130435,0.1065049044412179,0.331715377411692,0.0652173913043478,0.0224274544663435,0.1750300910378135,4.160362052429668,0.9935691318327974,0.8065432052973878,56.2962962962963,69.21448136239133,Medium,0,0.2,0.0,2.4532720588235297,Dalton Schultz (2018); Drew Sample (2019); Charlie Woerner (2020); Brad Smelley (2012); Tommy Tremble (2021),Dalton Schultz (2018),Drew Sample (2019),Charlie Woerner (2020),311,270,1.4175578297107867,7.172925753689936,0.0,8.855225216129691,1.0,1.0,0,original-position-band,1.3484684057971006,2.0227026086956506,0.43478260869565244,1.5879199999999982,Above average,4.545454545454546,Low,signals broadly consistent,Above average TE prospect (71.1th pct); 20% historical bucket hit; 22% classifier hit; Medium confidence; 80% range 1.4-7.2 PPG.
TE,5,Tanner Koziol,68.53448275862068,68.88888888888889,232,JAX,5,164,4.117402183331957,4.951220829952027,2.2353133410823545,3.3515603228390662,161.54959215387794,1.2397182213423823,6.995086145321531,0.0,8.677385607761288,0.095438324,1.0,0.0,-1.199730376059088,60-80,46,0.1956521739130435,0.1065049044412179,0.331715377411692,0.0652173913043478,0.0224274544663435,0.1750300910378135,4.160362052429668,0.990353697749196,1.0232870301620896,14.444444444444445,39.821722043587,Medium,0,0.0,0.0,2.917463235294117,Jonnu Smith (2017); Michael Mayer (2023); Shawn Nelson (2009); Bucky Hodges (2017); Harrison Bryant (2020),Jonnu Smith (2017),Michael Mayer (2023),Shawn Nelson (2009),311,270,1.2397182213423825,6.995086145321531,0.0,8.677385607761288,1.0,1.0,0,original-position-band,13.043478260869565,-10.021384991304348,-19.565217391304348,9.543832400000001,Above average,86.36363636363636,High,signals broadly consistent,Above average TE prospect (68.5th pct); 20% historical bucket hit; 10% classifier hit; Medium confidence; 80% range 1.2-7.0 PPG.
TE,6,Sam Roush,68.10344827586206,68.51851851851852,232,CHI,3,69,4.044895445670111,5.173216983296812,2.137981258986112,2.971712974446771,145.2886674736375,1.1672114836805365,6.922579407659685,0.0,8.60487887009944,0.41642585,1.0,0.0,0.030760931185469,60-80,46,0.1956521739130435,0.1065049044412179,0.331715377411692,0.0652173913043478,0.0224274544663435,0.1750300910378135,4.160362052429668,1.0,0.7813024940165587,64.07407407407408,74.85185185185185,High,0,0.4,0.0,4.418933823529412,Josh Oliver (2019); Tucker Kraft (2023); Dallas Goedert (2018); Adam Shaheen (2017); Adam Trautman (2020),Josh Oliver (2019),Tucker Kraft (2023),Dallas Goedert (2018),311,270,1.1672114836805365,6.922579407659685,0.0,8.60487887009944,1.0,1.0,0,original-position-band,14.718245072463768,22.07736760869565,20.434782608695652,1.6425849999999964,Above average,100.0,High,classifier materially above bucket hit rate,Above average TE prospect (68.1th pct); 20% historical bucket hit; 42% classifier hit; High confidence; 80% range 1.2-6.9 PPG.
TE,7,Eli Raridon,67.67241379310344,68.14814814814815,232,NWE,3,95,4.018446792915301,5.2060359640009874,1.875726974250074,3.174317158858666,153.04521195027198,1.140762830925727,6.896130754904876,0.0,8.578430217344632,0.16023512,1.0,0.0,0.1226880690624225,60-80,46,0.1956521739130435,0.1065049044412179,0.331715377411692,0.0652173913043478,0.0224274544663435,0.1750300910378135,4.160362052429668,0.9935691318327974,0.8955239803462802,32.592592592592595,52.62188876979874,Medium,0,0.2,0.0,3.8205147058823528,Dalton Schultz (2018); Darnell Washington (2023); O.J. Howard (2017); Tommy Tremble (2021); Cameron Latu (2023),Dalton Schultz (2018),Darnell Washington (2023),O.J. Howard (2017),311,270,1.140762830925727,6.896130754904876,0.0,8.578430217344632,1.0,1.0,0,original-position-band,2.6509920000000005,-3.541705391304348,0.43478260869565244,-3.9764880000000002,Above average,18.181818181818183,Low,signals broadly consistent,Above average TE prospect (67.7th pct); 20% historical bucket hit; 16% classifier hit; Medium confidence; 80% range 1.1-6.9 PPG.
TE,8,Nate Boerkircher,62.06896551724138,65.55555555555556,232,JAX,2,56,3.618462663819024,4.257253573911501,1.579129927314749,2.734348098030952,139.20422691023262,0.7407787018294498,6.496146625808599,0.0,8.178446088248354,0.21983121,1.0,0.0,1.2234354459581045,60-80,46,0.1956521739130435,0.1065049044412179,0.331715377411692,0.0652173913043478,0.0224274544663435,0.1750300910378135,4.160362052429668,0.9742765273311896,0.7350948414793217,72.96296296296296,80.30236989400976,High,0,0.0,0.0,1.0129779411764706,Brad Smelley (2012); Drew Sample (2019); Mickey Shuler (2010); Michael Williams (2013); Ben Koyack (2015),Brad Smelley (2012),Drew Sample (2019),Mickey Shuler (2010),311,270,0.7407787018294494,6.496146625808598,0.0,8.178446088248354,1.0,1.0,0,original-position-band,14.655414,2.417903608695651,-19.565217391304348,21.983121,Above average,95.45454545454545,High,signals broadly consistent,Above average TE prospect (62.1th pct); 20% historical bucket hit; 22% classifier hit; High confidence; 80% range 0.7-6.5 PPG.
TE,9,Oscar Delp,57.32758620689656,64.07407407407408,232,NOR,3,73,3.3962940802684702,4.090947007147846,1.487663867627471,2.3865939934550537,123.82767818213529,0.5186101182788958,6.273978042258045,0.0,7.9562775046978,0.13753626,1.0,0.0,0.6569710811174243,40-60,47,0.1489361702127659,0.074066260874975,0.2768589657111277,0.0425531914893617,0.0117480293705697,0.1424878719385944,3.043687421777221,0.9581993569131833,0.7109785589792488,75.55555555555556,81.63486959628437,High,0,0.0,0.0,3.023602941176471,Drew Sample (2019); Randall Telfer (2015); Ben Koyack (2015); O.J. Howard (2017); Nick Vannett (2016),Drew Sample (2019),Randall Telfer (2015),Ben Koyack (2015),311,270,0.5186101182788958,6.273978042258045,0.0,7.9562775046978,1.0,1.0,0,original-position-band,9.929078014184393,-1.13999102127659,-14.89361702127659,13.753625999999999,Average,65.9090909090909,Medium,signals broadly consistent,Average TE prospect (57.3th pct); 15% historical bucket hit; 14% classifier hit; High confidence; 80% range 0.5-6.3 PPG.
TE,10,Matthew Hibner,56.03448275862068,62.96296296296296,232,BAL,4,133,3.305785028753923,4.173544691830115,1.702493425382973,2.6836524521090617,130.22095166801455,0.4281010667643485,6.183468990743497,0.0,7.865768453183253,0.062425792,1.0,0.0,-0.6962461322034565,40-60,47,0.1489361702127659,0.074066260874975,0.2768589657111277,0.0425531914893617,0.0117480293705697,0.1424878719385944,3.043687421777221,0.9935691318327974,0.8500757326204956,42.5925925925926,59.62188876979873,Medium,0,0.0,0.0,3.8409191176470583,Chigoziem Okonkwo (2022); Clay Harbor (2010); Christopher Herndon IV (2018); Seth Devalve (2016); Eric Saubert (2017),Chigoziem Okonkwo (2022),Clay Harbor (2010),Christopher Herndon IV (2018),311,270,0.42810106676434856,6.183468990743497,0.0,7.865768453183253,1.0,1.0,0,original-position-band,9.929078014184393,-8.651037821276589,-14.89361702127659,6.2425792,Average,65.9090909090909,Medium,signals broadly consistent,Average TE prospect (56.0th pct); 15% historical bucket hit; 6% classifier hit; Medium confidence; 80% range 0.4-6.2 PPG.
TE,11,Justin Joly,50.43103448275862,60.0,232,DEN,5,152,3.060623861970486,3.656893948089145,1.9263367115202723,2.325937121840892,114.85830151340724,0.1829398999809122,5.938307823960061,0.0,7.620607286399816,0.074612975,1.0,0.0,-0.4268310187993656,40-60,47,0.1489361702127659,0.074066260874975,0.2768589657111277,0.0425531914893617,0.0117480293705697,0.1424878719385944,3.043687421777221,0.9710610932475884,0.7911342840505609,61.11111111111112,71.90961057520542,High,0,0.0,0.0,2.030294117647059,Chigoziem Okonkwo (2022); Rory 'Busta' Anderson (2015); Aliz̩ Mack (2019); Seth Devalve (2016); Temarrick Hemingway (2016),Chigoziem Okonkwo (2022),Rory 'Busta' Anderson (2015),Aliz̩ Mack (2019),311,270,0.18293989998091176,5.938307823960061,0.0,7.6206072863998155,1.0,1.0,0,original-position-band,9.929078014184393,-7.43231952127659,-14.89361702127659,7.4612975,Average,65.9090909090909,Medium,signals broadly consistent,Average TE prospect (50.4th pct); 15% historical bucket hit; 7% classifier hit; High confidence; 80% range 0.2-5.9 PPG.
TE,12,Will Kacmarek,50.0,59.62962962962963,232,MIA,3,87,2.96991387449152,3.537463974958281,1.0844783535045714,2.2467032948360672,108.39586846042845,0.0922299125019456,5.847597836481095,0.0,7.52989729892085,0.0733389,1.0,0.0,0.7965486428209001,40-60,47,0.1489361702127659,0.074066260874975,0.2768589657111277,0.0425531914893617,0.0117480293705697,0.1424878719385944,3.043687421777221,0.954983922829582,0.7788992456329241,64.81481481481481,74.01988805525782,High,0,0.0,0.0,1.4331985294117646,Mickey Shuler (2010); Darnell Washington (2023); Drew Sample (2019); Randall Telfer (2015); Michael Williams (2013),Mickey Shuler (2010),Darnell Washington (2023),Drew Sample (2019),311,270,0.09222991250194568,5.8475978364810945,0.0,7.52989729892085,1.0,1.0,0,original-position-band,9.929078014184393,-7.55972702127659,-14.89361702127659,7.33389,Average,65.9090909090909,Medium,signals broadly consistent,Average TE prospect (50.0th pct); 15% historical bucket hit; 7% classifier hit; High confidence; 80% range 0.1-5.8 PPG.
TE,13,Seydou Traore,45.25862068965517,56.2962962962963,232,MIA,5,180,2.6449425848422115,3.135145451185136,1.738419897650202,2.1867240172162696,102.60676145695572,0.0,5.522626546831786,0.0,7.204926009271541,0.060513556,1.0,0.0,-0.5093820355513365,40-60,47,0.1489361702127659,0.074066260874975,0.2768589657111277,0.0425531914893617,0.0117480293705697,0.1424878719385944,3.043687421777221,0.954983922829582,0.9062138070347956,30.74074074074074,50.168036203405975,Medium,0,0.0,0.0,1.597169117647059,Josiah Deguara (2020); James O'Shaughnessy (2015); Seth Devalve (2016); Matt Sherry (2008); Eric Saubert (2017),Josiah Deguara (2020),James O'Shaughnessy (2015),Seth Devalve (2016),311,270,0.0,5.522626546831786,0.0,7.204926009271541,1.0,1.0,0,original-position-band,9.929078014184393,-8.84226142127659,-14.89361702127659,6.0513556,Average,65.9090909090909,Medium,signals broadly consistent,Average TE prospect (45.3th pct); 15% historical bucket hit; 6% classifier hit; Medium confidence; 80% range 0.0-5.5 PPG.
TE,14,Bauer Sharp,41.37931034482759,56.2962962962963,232,TAM,6,185,2.55521642760659,2.8740689273996303,1.7144780951902905,1.972845576317242,97.17360087880374,0.0,5.432900389596164,0.0,7.11519985203592,0.08662432,1.0,0.0,-0.4969538071591479,40-60,47,0.1489361702127659,0.074066260874975,0.2768589657111277,0.0425531914893617,0.0117480293705697,0.1424878719385944,3.043687421777221,0.9935691318327974,1.0656635338449596,10.37037037037037,37.06633321424318,Medium,0,0.0,0.0,1.3374264705882353,Tim Massaquoi (2006); Tom Santi (2008); Tommy Sweeney (2019); Noah Gray (2021); Anthony Hill (2009),Tim Massaquoi (2006),Tom Santi (2008),Tommy Sweeney (2019),311,270,0.0,5.432900389596164,0.0,7.11519985203592,1.0,1.0,0,original-position-band,9.929078014184393,-6.231185021276589,-14.89361702127659,8.662432,Average,65.9090909090909,Medium,signals broadly consistent,Average TE prospect (41.4th pct); 15% historical bucket hit; 9% classifier hit; Medium confidence; 80% range 0.0-5.4 PPG.
TE,15,Josh Cuevas,33.62068965517241,50.74074074074074,232,BAL,5,173,2.106412673386953,2.7906949921915154,1.3900787043214724,1.7545898997030884,84.4162708535909,0.0,4.984096635376528,0.0,6.666396097816283,0.03382579,1.0,0.0,-0.137376147546786,20-40,46,0.0652173913043478,0.0224274544663435,0.1750300910378135,0.0434782608695652,0.0120051935888308,0.1453252291905342,2.17834878516624,0.9967845659163987,1.056271392144274,11.11111111111111,37.68131475526974,Medium,0,0.0,0.0,1.4777573529411765,Chris Gragg (2013); Luke Schoonmaker (2023); Jerell Adams (2016); Ben Koyack (2015); Randall Telfer (2015),Chris Gragg (2013),Luke Schoonmaker (2023),Jerell Adams (2016),311,270,0.0,4.9840966353765275,0.0,6.666396097816283,1.0,1.0,0,original-position-band,4.34782608695652,-3.1391601304347794,-6.52173913043478,3.3825790000000002,Below average,29.545454545454547,Low,signals broadly consistent,Below average TE prospect (33.6th pct); 7% historical bucket hit; 3% classifier hit; Medium confidence; 80% range 0.0-5.0 PPG.
TE,16,Joe Royer,30.603448275862068,49.25925925925926,232,CLE,5,170,1.8771893180701764,2.588047389444124,1.1856107198712813,1.5111457786758655,75.83756197025197,0.0,4.754873280059751,0.0,6.437172742499506,0.040831033,1.0,0.0,-1.0763893554954649,20-40,46,0.0652173913043478,0.0224274544663435,0.1750300910378135,0.0434782608695652,0.0120051935888308,0.1453252291905342,2.17834878516624,0.9581993569131833,0.9959297000983298,17.037037037037038,40.67190663332142,Medium,0,0.0,0.0,3.030661764705882,Grant Calcaterra (2022); Jeremy Ruckert (2022); Nick O'Leary (2015); O.J. Howard (2017); Ben Koyack (2015),Grant Calcaterra (2022),Jeremy Ruckert (2022),Nick O'Leary (2015),311,270,0.0,4.754873280059751,0.0,6.437172742499506,1.0,1.0,0,original-position-band,4.34782608695652,-2.4386358304347793,-6.52173913043478,4.0831033,Below average,29.545454545454547,Low,signals broadly consistent,Below average TE prospect (30.6th pct); 7% historical bucket hit; 4% classifier hit; Medium confidence; 80% range 0.0-4.8 PPG.
TE,17,Riley Nowakowski,27.58620689655172,46.2962962962963,232,PIT,5,169,1.707723329979137,2.359914103059639,1.2218360113328544,1.3675550837232986,65.65101511599511,0.0,4.585407291968711,0.0,6.267706754408467,0.030005852,1.0,0.0,-0.5078091347927085,20-40,46,0.0652173913043478,0.0224274544663435,0.1750300910378135,0.0434782608695652,0.0120051935888308,0.1453252291905342,2.17834878516624,0.990353697749196,0.8202714933055344,51.11111111111111,65.48838871025366,Medium,0,0.0,0.0,1.0336764705882353,Brad Smelley (2012); Stephen Sullivan (2020); Michael Williams (2013); Andrew Quarless (2010); Drew Sample (2019),Brad Smelley (2012),Stephen Sullivan (2020),Michael Williams (2013),311,270,0.0,4.585407291968711,0.0,6.267706754408467,1.0,1.0,0,original-position-band,4.34782608695652,-3.52115393043478,-6.52173913043478,3.0005851999999997,Below average,29.545454545454547,Low,signals broadly consistent,Below average TE prospect (27.6th pct); 7% historical bucket hit; 3% classifier hit; Medium confidence; 80% range 0.0-4.6 PPG.
TE,18,Max Bredeson,21.551724137931032,42.96296296296296,232,MIN,5,159,1.4130097379933917,1.7927526913807486,0.9092639505015284,1.1140502580393563,53.41253459524599,0.0,4.290693699982966,0.0,5.972993162422721,0.023827892,1.0,0.0,0.4438973772434922,20-40,46,0.0652173913043478,0.0224274544663435,0.1750300910378135,0.0434782608695652,0.0120051935888308,0.1453252291905342,2.17834878516624,0.954983922829582,0.7785022640986963,64.81481481481481,74.01988805525782,High,0,0.0,0.0,1.4017279411764707,Charlie Woerner (2020); Nick Vannett (2016); Brad Smelley (2012); Michael Williams (2013); Drew Sample (2019),Charlie Woerner (2020),Nick Vannett (2016),Brad Smelley (2012),311,270,0.0,4.290693699982966,0.0,5.972993162422721,1.0,1.0,0,original-position-band,4.34782608695652,-4.138949930434779,-6.52173913043478,2.3827892,Below average,29.545454545454547,Low,signals broadly consistent,Below average TE prospect (21.6th pct); 7% historical bucket hit; 2% classifier hit; High confidence; 80% range 0.0-4.3 PPG.
TE,19,Carsen Ryan,10.344827586206897,31.48148148148148,232,CLE,7,248,0.6644573505958324,0.9987367621617405,0.2554063589596681,0.4366836692457119,20.98059924583353,0.0,3.542141312585407,0.0,5.224440775025162,0.026075944,1.0,0.0,-0.1910885974273419,0-20,46,0.0,0.0,0.0770761773297807,0.0,0.0,0.0770761773297807,0.6153053069053709,0.954983922829582,0.7774271319157704,65.18518518518519,74.27914731451709,High,0,0.0,0.0,0.634375,Ben Koyack (2015); Matt Sherry (2008); John Nalbone (2009); James O'Shaughnessy (2015); Aliz̩ Mack (2019),Ben Koyack (2015),Matt Sherry (2008),John Nalbone (2009),311,270,0.0,3.542141312585407,0.0,5.224440775025162,1.0,1.0,0,original-position-band,1.7383962666666666,2.6075944,0.0,2.6075944,Below average,9.090909090909092,Low,signals broadly consistent,Below average TE prospect (10.3th pct); 0% historical bucket hit; 3% classifier hit; High confidence; 80% range 0.0-3.5 PPG.
TE,20,Dallen Bentley,7.758620689655173,28.51851851851852,232,DEN,7,256,0.5346043039272815,0.7889794371431552,0.2536134024017533,0.382494717833666,19.25759215800073,0.0,3.412288265916856,0.0,5.094587728356611,0.03828563,1.0,0.0,-1.0257894489953543,0-20,46,0.0,0.0,0.0770761773297807,0.0,0.0,0.0770761773297807,0.6153053069053709,0.9967845659163987,0.857123614978959,40.74074074074074,58.42205549601047,Medium,0,0.0,0.0,0.3968750000000001,Matt Sherry (2008); Aliz̩ Mack (2019); Eric Saubert (2017); John Nalbone (2009); James O'Shaughnessy (2015),Matt Sherry (2008),Aliz̩ Mack (2019),Eric Saubert (2017),311,270,0.0,3.412288265916856,0.0,5.094587728356611,1.0,1.0,0,original-position-band,2.5523753333333334,3.828563,0.0,3.828563,Below average,13.636363636363635,Low,signals broadly consistent,Below average TE prospect (7.8th pct); 0% historical bucket hit; 4% classifier hit; Medium confidence; 80% range 0.0-3.4 PPG.
TE,21,Jaren Kanak,5.603448275862069,26.29629629629629,232,TEN,7,225,0.4774166286365944,0.5567632036176944,0.4513499078745717,0.3984170676475738,19.73205045652761,0.0,3.355100590626169,0.0,5.037400053065924,0.11505647,1.0,0.0,-0.8729500222114339,0-20,46,0.0,0.0,0.0770761773297807,0.0,0.0,0.0770761773297807,0.6153053069053709,0.6913183279742765,0.8149429416091823,52.96296296296297,57.813623913302365,Low,1,0.0,0.0,1.9715441176470587,Ryan Taylor (2011); A.J. Derby (2015); Chigoziem Okonkwo (2022); Aliz̩ Mack (2019); Rory 'Busta' Anderson (2015),Ryan Taylor (2011),A.J. Derby (2015),Chigoziem Okonkwo (2022),311,270,0.0,3.3551005906261686,0.0,5.037400053065924,1.0,1.0,0,original-position-band,7.670431333333333,11.505647,0.0,11.505647,Below average,45.45454545454545,High,out-of-distribution profile; low model familiarity,Below average TE prospect (5.6th pct); 0% historical bucket hit; 12% classifier hit; Low confidence; 80% range 0.0-3.4 PPG.
TE,22,Jack Endries,1.293103448275862,23.33333333333333,232,CIN,7,221,0.3449504716239641,0.4666146717987898,0.2463024651527277,0.2887394079065101,14.469641863216149,0.0,3.222634433613538,0.0,4.9049338960532936,0.07243216,1.0,0.0,-0.7004920614455132,0-20,46,0.0,0.0,0.0770761773297807,0.0,0.0,0.0770761773297807,0.6153053069053709,0.990353697749196,0.6513837558251754,83.7037037037037,88.30320352506847,High,0,0.0,0.0,1.4221691176470588,Aliz̩ Mack (2019); Rory 'Busta' Anderson (2015); Eric Saubert (2017); Matt Sherry (2008); Chigoziem Okonkwo (2022),Aliz̩ Mack (2019),Rory 'Busta' Anderson (2015),Eric Saubert (2017),311,270,0.0,3.2226344336135386,0.0,4.9049338960532936,1.0,1.0,0,original-position-band,4.828810666666667,7.243215999999999,0.0,7.243215999999999,Below average,40.909090909090914,Low,signals broadly consistent,Below average TE prospect (1.3th pct); 0% historical bucket hit; 7% classifier hit; High confidence; 80% range 0.0-3.2 PPG.
WR,1,Carnell Tate,94.0952380952381,83.95904436860067,525,TEN,1,4,10.396023701730696,11.659741475590238,7.77318871598639,8.661421952428185,419.92369931972775,4.884479586084439,15.907567817376954,3.5701456660164137,17.22190173744498,0.56791365,1.0,0.0,2.4313149037892225,90-95,26,0.4615384615384615,0.287555826952349,0.6454236379556988,0.3076923076923077,0.1650112093979267,0.4998861151423124,9.713567590497735,1.0,0.6744676703491963,43.51535836177474,60.46075085324232,Medium,0,0.6,0.4,11.684985294117649,Odell Beckham (2014); Will Fuller (2016); Percy Harvin (2009); Marquise Brown (2019); Kadarius Toney (2021),Odell Beckham (2014),Will Fuller (2016),Percy Harvin (2009),131,586,4.884479586084439,15.907567817376954,3.5701456660164137,17.22190173744498,1.0,1.0,0,original-position-band,9.230769230769232,10.637518846153855,13.846153846153847,-3.208634999999993,Strong,62.5,Medium,signals broadly consistent,Strong WR prospect (94.1th pct); 46% historical bucket hit; 57% classifier hit; Medium confidence; 80% range 4.9-15.9 PPG.
WR,2,Makai Lemon,93.33333333333331,83.78839590443687,525,PHI,1,20,10.264735414915965,11.670019860444173,6.664001407062825,8.386158410587635,426.67331619047593,4.753191299269708,15.77627953056222,3.438857379201682,17.090613450630247,0.579592,1.0,0.0,0.9161786334048196,90-95,26,0.4615384615384615,0.287555826952349,0.6454236379556988,0.3076923076923077,0.1650112093979267,0.4998861151423124,9.713567590497735,1.0,0.6109865707505806,61.43344709897611,73.00341296928327,High,0,0.6,0.0,8.22580882352941,Nelson Agholor (2015); Cody Latimer (2014); Brandon Aiyuk (2020); Michael Pittman Jr. (2020); John Ross (2017),Nelson Agholor (2015),Cody Latimer (2014),Brandon Aiyuk (2020),131,586,4.753191299269708,15.77627953056222,3.438857379201682,17.090613450630247,1.0,1.0,0,original-position-band,9.230769230769232,11.80535384615385,13.846153846153847,-2.040799999999998,Strong,62.5,Medium,signals broadly consistent,Strong WR prospect (93.3th pct); 46% historical bucket hit; 58% classifier hit; High confidence; 80% range 4.8-15.8 PPG.
WR,3,KC Concepcion,91.8095238095238,82.93515358361775,525,CLE,1,24,9.917473993347349,11.430519609843932,7.826244266956775,8.733791637071297,441.743832244898,4.405929877701092,15.429018108993606,3.091595957633066,16.743352029061633,0.6734994,1.0,0.0,1.064641962652487,90-95,26,0.4615384615384615,0.287555826952349,0.6454236379556988,0.3076923076923077,0.1650112093979267,0.4998861151423124,9.713567590497735,0.9847328244274808,0.6499261731375114,50.0,64.54198473282443,Medium,0,0.2,0.2,8.455036764705882,Jalen Reagor (2020); Christian Kirk (2018); Donte Moncrief (2014); Calvin Ridley (2018); N'Keal Harry (2019),Jalen Reagor (2020),Christian Kirk (2018),Donte Moncrief (2014),131,586,4.405929877701092,15.429018108993606,3.091595957633066,16.743352029061633,1.0,1.0,0,original-position-band,31.566626666666664,21.196093846153847,-26.15384615384615,47.34994,Strong,100.0,High,classifier materially above bucket hit rate; five comps materially below bucket hit rate,Strong WR prospect (91.8th pct); 46% historical bucket hit; 67% classifier hit; Medium confidence; 80% range 4.4-15.4 PPG.
WR,4,Denzel Boston,86.28571428571429,78.32764505119454,525,CLE,2,39,8.742896696928765,10.301855230592238,7.981258727991189,7.129661064474502,345.5974325170068,3.231352581282509,14.254440812575025,1.9170186612144828,15.568774732643048,0.40082595,1.0,0.0,0.7029098576219042,80-90,52,0.2692307692307692,0.1676881003582587,0.4025247875246099,0.173076923076923,0.0938236875646778,0.2973112369360527,8.472018523755658,1.0,0.6735201608767978,43.85665529010239,60.69965870307167,Medium,0,0.4,0.0,6.824889705882353,Michael Pittman Jr. (2020); Cody Latimer (2014); Chase Claypool (2020); Christian Watson (2022); Jeremy Ebert (2012),Michael Pittman Jr. (2020),Cody Latimer (2014),Chase Claypool (2020),131,586,3.2313525812825086,14.254440812575023,1.9170186612144828,15.568774732643048,1.0,1.0,0,original-position-band,8.773012051282052,13.159518076923076,13.07692307692308,0.08259499999999642,Strong,55.55555555555556,Medium,signals broadly consistent,Strong WR prospect (86.3th pct); 27% historical bucket hit; 40% classifier hit; Medium confidence; 80% range 3.2-14.3 PPG.
WR,5,De'Zhaun Stribling,78.85714285714286,73.37883959044369,525,SFO,2,33,7.555284829556821,8.9290643935074,7.320275704781904,6.081385092749754,316.76684673469373,2.043740713910564,13.066828945203078,0.7294067938425384,14.381162865271104,0.14852121,1.0,0.0,1.8199351454025403,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,0.9694656488549618,0.5664360214589522,73.03754266211604,80.21024932913008,High,0,0.4,0.2,7.91033088235294,Andre Caldwell (2008); Michael Wilson (2023); Chris Conley (2015); Eddie Royal (2008); Christian Watson (2022),Andre Caldwell (2008),Michael Wilson (2023),Chris Conley (2015),131,586,2.043740713910564,13.066828945203078,0.7294067938425384,14.381162865271104,1.0,1.0,0,original-position-band,16.765252666666672,-8.005021857142852,17.142857142857153,-25.147879000000007,Above average,86.11111111111111,High,signals broadly consistent,Above average WR prospect (78.9th pct); 23% historical bucket hit; 15% classifier hit; High confidence; 80% range 2.0-13.1 PPG.
WR,6,Jordyn Tyson,77.71428571428571,72.52559726962457,525,NOR,1,8,7.351202510004006,7.7911459793917635,6.23157775910364,6.528365691096578,326.4475159183671,1.8396583943577487,12.862746625650264,0.5253244742897234,14.177080545718288,0.29179865,1.0,0.0,2.1556648854031937,60-80,105,0.2285714285714285,0.1586828389252159,0.3176203392713559,0.1523809523809524,0.0960258228012675,0.233274738748728,6.9012184873949565,1.0,0.7487341120827673,27.13310580204778,48.99317406143344,Medium,0,0.6,0.2,10.387279411764704,Chris Olave (2022); Jerry Jeudy (2020); Will Fuller (2016); Zay Flowers (2023); Jahan Dotson (2022),Chris Olave (2022),Jerry Jeudy (2020),Will Fuller (2016),131,586,1.8396583943577491,12.862746625650264,0.5253244742897234,14.177080545718288,1.0,1.0,0,original-position-band,24.761904761904763,6.322722142857148,37.142857142857146,-30.820134999999997,Above average,97.22222222222221,High,five comps materially above bucket hit rate,Above average WR prospect (77.7th pct); 23% historical bucket hit; 29% classifier hit; Medium confidence; 80% range 1.8-12.9 PPG.
