season,position,pfr_name,prospect_model_score,primary_ppg,signed_error,abs_error,feature_coverage,mean_5nn_distance,neighbor_density_percentile,model_confidence_score,model_confidence,out_of_distribution_flag,similarity_feature_count
2023,WR,Jordan Addison,12.117726965286108,12.758823529411766,0.6410965641256574,0.6410965641256574,1.0,0.6739670413104288,43.68600682593857,60.580204778157,Medium,0,131
2023,WR,Jonathan Mingo,7.827985053271312,3.441176470588236,-4.386808582683075,4.386808582683075,1.0,0.5362430342982758,80.3754266211604,86.26279863481227,High,0,131
2023,WR,Jayden Reed,6.877318463135248,12.182352941176472,5.3050344780412235,5.3050344780412235,1.0,0.6689051709810305,45.051194539249146,61.5358361774744,Medium,0,131
2023,WR,Rashee Rice,7.913562529511806,10.66470588235294,2.751143352841135,2.751143352841135,1.0,0.5824558332583389,68.77133105802048,78.13993174061433,High,0,131
2023,WR,Marvin Mims Jr.,7.792127237269915,6.602941176470589,-1.1891860607993259,1.1891860607993259,1.0,0.6758897736342449,43.003412969283275,60.10238907849829,Medium,0,131
2023,WR,Nathaniel Dell,7.391597511129447,8.970588235294116,1.5789907241646688,1.5789907241646688,0.10687022900763359,0.2611256910343823,90.61433447098976,66.63614099992184,Low,1,131
2023,WR,Jalin Hyatt,4.0752542624549815,2.191176470588235,-1.8840777918667464,1.8840777918667464,1.0,0.6278843869413085,55.80204778156996,69.06143344709898,Medium,0,131
2023,WR,Cedric Tillman,5.309841765664598,4.129411764705882,-1.180430000958716,1.180430000958716,1.0,0.7355205811594208,29.351535836177472,50.54607508532423,Medium,0,131
2023,WR,Josh Downs,9.000027548019204,10.01764705882353,1.017619510804325,1.017619510804325,1.0,0.8082096796503025,19.965870307167236,43.97610921501706,Medium,0,131
2023,WR,Michael Wilson,3.2334131855242094,10.15,6.9165868144757905,6.9165868144757905,1.0,0.5464853743954905,78.839590443686,85.1877133105802,High,0,131
2023,WR,Tre Tucker,2.013212523259304,8.558823529411764,6.545611006152461,6.545611006152461,1.0,0.6276686038973158,55.972696245733786,69.18088737201364,Medium,0,131
2005,TE,Heath Miller,,,,,0.6720257234726688,1.0163277016486458,15.185185185185185,30.790401333809694,Low,1,311
2005,TE,Alex Smith,,,,,0.6752411575562701,1.383683188612855,1.4814814814814816,21.29427176372514,Low,1,311
2005,TE,Kevin Everett,,,,,0.6720257234726688,0.8285650114453524,49.629629629629626,54.9015124449208,Low,1,311
2005,TE,Jerome Collins,,,,,0.6784565916398714,0.8040200753635037,57.407407407407405,60.53888293438132,Low,1,311
2005,TE,Bo Scaife,,,,,0.07717041800643087,0.18502804726575756,94.07407407407408,68.16696439204478,Low,1,311
2005,TE,Tony Jackson,,,,,0.6881028938906752,0.9958768535949444,17.40740740740741,32.82827200190544,Low,1,311
2005,TE,Joel Dreessen,,,,,0.6913183279742765,1.2662654943232499,3.7037037037037033,23.332142431820884,Low,1,311
2005,TE,Patrick Estes,,,,,0.6463022508038585,0.885850388571777,34.074074074074076,43.24091937596761,Low,1,311
2005,TE,Billy Bajema,,,,,0.6913183279742765,1.0218985056194314,14.814814814814813,31.109920209598663,Low,1,311
2005,TE,Andy Stokes,,,,,0.07395498392282958,0.3170299545550272,91.11111111111111,65.99642729546267,Low,1,311
2006,TE,Vernon Davis,,,,,0.9935691318327974,1.1440090508525578,7.037037037037037,34.732999880909844,Low,1,311
2006,TE,Marcedes Lewis,,,,,0.9935691318327974,1.0312170518064394,12.962962962962962,38.881148029058,Medium,0,311
2006,TE,Joe Klopfenstein,,,,,0.9935691318327974,0.9080709154313213,30.74074074074074,51.32559247350244,Medium,0,311
2006,TE,Anthony Fasano,,,,,0.9935691318327974,0.9846234211658806,18.51851851851852,42.77003691794688,Medium,0,311
2006,TE,Tony Scheffler,,,,,0.9935691318327974,1.5358466589799957,0.3703703703703704,30.06633321424318,Low,1,311
2006,TE,Leonard Pope,,,,,0.9935691318327974,0.9497709022328227,23.333333333333332,46.14040728831725,Medium,0,311
2006,TE,David Thomas,,,,,0.9935691318327974,1.0406089212776106,11.851851851851853,38.10337025128022,Medium,0,311
2006,TE,Dominique Byrd,,,,,0.9742765273311897,1.1441731601437228,6.666666666666667,33.89496248660236,Low,1,311
2006,TE,Owen Daniels,,,,,0.9935691318327974,0.832721403239033,47.77777777777778,63.25151839942836,Medium,0,311
2006,TE,Jason Pociask,,,,,0.9935691318327974,0.8617968825137317,39.25925925925926,57.2885554364654,Medium,0,311
2006,TE,Jeff King,,,,,0.9935691318327974,0.8415353145847819,44.44444444444444,60.91818506609503,Medium,0,311
2006,TE,Quinn Sypniewski,,,,,0.9935691318327974,0.9904310609399835,17.77777777777778,42.25151839942836,Medium,0,311
2006,TE,Charles Davis,,,,,0.9903536977491961,0.8361956304895527,47.03703703703704,62.63653685840181,Medium,0,311
2006,TE,T.J. Williams,,,,,0.9903536977491961,1.099864395487671,9.25925925925926,36.19209241395737,Low,1,311
2006,TE,Tim Massaquoi,,,,,0.977491961414791,0.8814237758852641,35.18518518518518,53.954388472073354,Medium,0,311
2007,TE,Greg Olsen,,,,,0.9935691318327974,0.8192034203318327,51.85185185185185,66.10337025128021,Medium,0,311
2007,TE,Zach Miller,,,,,0.9903536977491961,1.0540523271206446,11.481481481481481,37.74764796951292,Medium,0,311
2007,TE,Matt Spaeth,,,,,0.9742765273311897,0.7572485621126986,68.51851851851852,77.19125878289866,High,0,311
2007,TE,Scott Chandler,,,,,0.9935691318327974,0.6924941050783155,78.88888888888889,85.02929617720613,High,0,311
2007,TE,Martrez Milner,,,,,0.9935691318327974,0.6909924842496021,79.25925925925927,85.2885554364654,High,0,311
2007,TE,Kevin Boss,,,,,0.07395498392282958,0.16049778611901774,96.29629629629629,69.62605692509229,Low,1,311
2007,TE,Dante Rosario,,,,,0.07717041800643087,0.17872410172250633,94.44444444444444,68.42622365130403,Low,1,311
2007,TE,Brent Celek,,,,,0.9485530546623794,0.977860266551691,19.25925925925926,41.93807312135286,Medium,0,311
