season,position,position_year_rank,position_2023_2026_rank,overall_percentile_rank_2023_2026,pfr_name,draft_team,draft_round,draft_pick,prospect_model_score,prospect_model_percentile,hit_probability,primary_ppg_realized,college_match,fuzzy_match,scout_boost
2026,QB,1,4,11,Fernando Mendoza,LVR,1,1,16.078387867038995,97.72727272727273,0.4858231842517853,,1.0,0.0,1.1205299999117333
2026,QB,2,11,43,Ty Simpson,LAR,1,13,13.029138068869283,89.20454545454545,0.4321836233139038,,1.0,0.0,-0.5703349192736467
2026,QB,3,16,84,Carson Beck,ARI,3,65,6.628983107822465,73.29545454545455,0.05893855169415474,,1.0,0.0,0.560031103215251
2026,QB,4,22,122,Drew Allar,PIT,3,76,3.7983204807937145,63.06818181818182,0.10031462460756302,,1.0,0.0,-1.5814536457282171
2026,QB,5,25,151,Cade Klubnik,NYJ,4,110,2.431670815460159,54.54545454545454,0.12236779183149338,,1.0,0.0,-1.1513317268250476
2026,QB,6,26,163,Garrett Nussmeier,KAN,7,249,2.171524319637929,49.43181818181818,0.05133340507745743,,1.0,0.0,-2.119475924087126
2026,QB,7,28,190,Taylen Green,CLE,6,182,1.8476005965705267,39.77272727272727,0.11004911363124847,,1.0,0.0,-3.3203944968420216
2026,QB,8,30,197,Athan Kaliakmanis,WAS,7,223,1.4676418715811959,34.090909090909086,0.06351283192634583,,1.0,0.0,-1.0476512405177312
2026,QB,9,34,222,Cole Payton,PHI,5,178,1.1618229532545394,25.568181818181817,0.05005872994661331,,0.0,0.0,-0.5561570427679161
2026,QB,10,39,262,Behren Morton,NWE,7,234,0.6617588760309832,5.113636363636364,0.0464363731443882,,1.0,0.0,-0.9050613604798086
2026,RB,1,1,1,Jeremiyah Love,ARI,1,3,16.055744652459907,100.0,0.5895364880561829,,1.0,0.0,1.9894954158977287
2026,RB,2,6,18,Jadarian Price,SEA,1,32,12.184896460151638,96.7828418230563,0.25518521666526794,,1.0,0.0,1.6667279389341831
2026,RB,3,20,88,Kaelon Black,SFO,3,90,6.409410417692221,71.84986595174263,0.13368530571460724,,1.0,0.0,0.7220071743254151
2026,RB,4,29,140,Eli Heidenreich,PIT,7,230,4.766462086744459,59.78552278820375,0.13900887966156006,,1.0,0.0,-1.3226058404888272
