season,week,game_id,team,y,position,v42,extra16_extended,candidate
2025,4,2025_04_NO_BUF,NO,4.0,DST,1.8280478525463268,3.6963524412556885,2.295123999723667
2025,4,2025_04_NYJ_MIA,MIA,8.0,DST,6.187701931740052,7.099239695684924,6.4155863727262705
2025,4,2025_04_NYJ_MIA,NYJ,0.0,DST,5.062692285055572,5.943187707002611,5.282816140542332
2025,4,2025_04_PHI_TB,PHI,14.0,DST,6.624830031244695,6.732896545117292,6.651846659712844
2025,4,2025_04_PHI_TB,TB,3.0,DST,5.041555535152564,5.542688140771837,5.166838686557382
2025,4,2025_04_SEA_ARI,ARI,5.0,DST,5.798439929770051,5.942355223689935,5.834418753250022
2025,4,2025_04_SEA_ARI,SEA,11.0,DST,6.335012018592102,7.138108097995382,6.535786038442922
2025,4,2025_04_TEN_HOU,HOU,14.0,DST,8.78957652663347,7.457843739474186,8.456643329843649
2025,4,2025_04_TEN_HOU,TEN,2.0,DST,5.59484412344139,4.853553355355014,5.409521431419796
2025,4,2025_04_WAS_ATL,ATL,4.0,DST,6.5198524748614615,6.099236153275533,6.414698394464979
2025,4,2025_04_WAS_ATL,WAS,2.0,DST,5.520088825348588,5.53847368683836,5.524685040721032
2025,5,2025_05_DAL_NYJ,DAL,7.0,DST,4.930831501856049,5.833456873770891,5.15648784483476
2025,5,2025_05_DAL_NYJ,NYJ,-3.0,DST,5.182966874714124,6.180639171677371,5.432384948954936
2025,5,2025_05_DEN_PHI,DEN,7.0,DST,5.610193773728909,5.585119488914537,5.603925202525316
2025,5,2025_05_DEN_PHI,PHI,2.0,DST,6.483963156331372,6.819505467162031,6.567848734039037
2025,5,2025_05_DET_CIN,CIN,2.0,DST,2.9373498757386702,3.1241366366087284,2.984046565956185
2025,5,2025_05_DET_CIN,DET,10.0,DST,8.12424178385963,9.042984810498771,8.353927540519415
2025,5,2025_05_HOU_BAL,BAL,-2.0,DST,6.190973328234893,6.573577238478693,6.2866243057958435
2025,5,2025_05_HOU_BAL,HOU,11.0,DST,6.622960021636975,6.696291844627917,6.641292977384711
2025,5,2025_05_KC_JAX,JAX,7.0,DST,5.315778215254051,5.821983991978454,5.442329659435152
2025,5,2025_05_KC_JAX,KC,7.0,DST,6.648572499337783,7.57516509488769,6.880220648225261
2025,5,2025_05_LV_IND,IND,17.0,DST,7.220974271426787,8.295333043441081,7.48956396443036
2025,5,2025_05_LV_IND,LV,-4.0,DST,4.3180682150014675,4.387936182829549,4.335535206958488
2025,5,2025_05_MIA_CAR,CAR,3.0,DST,5.04820628195683,6.034457254510914,5.294769025095351
2025,5,2025_05_MIA_CAR,MIA,7.0,DST,5.96868446483499,6.914888248615904,6.205235410780219
2025,5,2025_05_MIN_CLE,CLE,7.0,DST,7.137932252138184,7.364718725005433,7.194628870354997
2025,5,2025_05_MIN_CLE,MIN,3.0,DST,8.893821497906739,8.123213305415565,8.701169449783945
2025,5,2025_05_NE_BUF,BUF,6.0,DST,6.957253523077467,6.363556067326804,6.808829159139801
2025,5,2025_05_NE_BUF,NE,8.0,DST,3.297851248957943,3.6591081036511395,3.3881654626312416
2025,5,2025_05_NYG_NO,NO,11.0,DST,6.732870820835252,7.192737482054593,6.8478374861400875
2025,5,2025_05_NYG_NO,NYG,0.0,DST,6.079936319760565,6.274110788736526,6.128479937004555
2025,5,2025_05_SF_LA,LA,1.0,DST,7.6721568553704635,7.25003454604942,7.566626278040203
2025,5,2025_05_SF_LA,SF,7.0,DST,3.9746575470275562,4.296737465974039,4.055177526764177
2025,5,2025_05_TB_SEA,SEA,-3.0,DST,6.783392981196079,8.014185333342926,7.091091069232791
2025,5,2025_05_TB_SEA,TB,0.0,DST,5.4947146974612515,6.04767875048009,5.632955710715962
2025,5,2025_05_TEN_ARI,ARI,6.0,DST,8.383533490138856,7.774339423321749,8.231234973434578
2025,5,2025_05_TEN_ARI,TEN,7.0,DST,4.659288133449423,5.062107734048131,4.7599930335991
2025,5,2025_05_WAS_LAC,LAC,3.0,DST,6.128322021093335,6.296402284368006,6.170342086912003
2025,5,2025_05_WAS_LAC,WAS,13.0,DST,5.047745666896661,5.294847907510166,5.109521227050037
2025,6,2025_06_ARI_IND,ARI,2.0,DST,3.777097043951992,4.018027707688162,3.837329709886035
2025,6,2025_06_ARI_IND,IND,4.0,DST,7.520696327777832,7.8973542823844625,7.6148608164294895
2025,6,2025_06_BUF_ATL,ATL,9.0,DST,4.303338744738337,4.507575275722712,4.3543978774844305
2025,6,2025_06_BUF_ATL,BUF,4.0,DST,6.191388787293037,5.731764862109631,6.076482805997186
2025,6,2025_06_CHI_WAS,CHI,9.0,DST,4.578809304457798,4.124278523664723,4.4651766092595295
2025,6,2025_06_CHI_WAS,WAS,5.0,DST,6.900228710742011,7.615989452428496,7.079168896163632
2025,6,2025_06_CIN_GB,CIN,3.0,DST,3.3027771407176894,4.17993194337088,3.522065841380987
2025,6,2025_06_CIN_GB,GB,2.0,DST,9.268402200628774,8.52399108952459,9.082299422852728
2025,6,2025_06_CLE_PIT,CLE,0.0,DST,5.653957692832725,6.272967709996976,5.808710197123787
2025,6,2025_06_CLE_PIT,PIT,10.0,DST,9.125216331391481,8.75394580400688,9.03239869954533
2025,6,2025_06_DAL_CAR,CAR,0.0,DST,4.422296824235761,5.628554735791946,4.723861302124806
2025,6,2025_06_DAL_CAR,DAL,2.0,DST,6.112084018994589,6.935479446097065,6.317932875770208
2025,6,2025_06_DEN_NYJ,DEN,13.0,DST,7.831744187601266,7.856855779514741,7.8380220855796345
2025,6,2025_06_DEN_NYJ,NYJ,9.0,DST,4.237127026170612,4.795486111993708,4.376716797626386
2025,6,2025_06_DET_KC,DET,2.0,DST,5.051547633084046,5.524811531977299,5.169863607807359
2025,6,2025_06_DET_KC,KC,2.0,DST,5.45866432704159,5.593753253782592,5.4924365587268404
2025,6,2025_06_LAC_MIA,LAC,8.0,DST,6.507544525863684,6.837597128362783,6.590057676488459
2025,6,2025_06_LAC_MIA,MIA,2.0,DST,5.075374027501551,5.214731514939002,5.110213399360914
2025,6,2025_06_LA_BAL,BAL,5.0,DST,4.36289271993984,4.473797788382609,4.390618987050532
2025,6,2025_06_LA_BAL,LA,17.0,DST,7.426735991024804,7.624164730679968,7.476093175938595
2025,6,2025_06_NE_NO,NE,5.0,DST,6.244203638149871,6.270591011899788,6.250800481587351
2025,6,2025_06_NE_NO,NO,1.0,DST,5.239916277756166,4.999682418183773,5.179857812863068
2025,6,2025_06_PHI_NYG,NYG,8.0,DST,5.155654431948046,4.464356719015653,4.982830003714948
2025,6,2025_06_PHI_NYG,PHI,1.0,DST,7.752058372008275,7.97920703766246,7.808845538421821
2025,6,2025_06_SEA_JAX,JAX,2.0,DST,5.242191749301131,5.896539064121253,5.405778578006162
2025,6,2025_06_SEA_JAX,SEA,11.0,DST,5.852220240070126,7.634656432009663,6.297829288055011
2025,6,2025_06_SF_TB,SF,0.0,DST,4.515327729841756,5.346512626829874,4.723123954088786
2025,6,2025_06_SF_TB,TB,11.0,DST,6.059914810104009,5.961450078609093,6.03529862723028
2025,6,2025_06_TEN_LV,LV,15.0,DST,7.591876230174612,7.110001435902576,7.471407531606602
2025,6,2025_06_TEN_LV,TEN,5.0,DST,5.507975857434722,5.321769432090819,5.461424251098746
2025,7,2025_07_ATL_SF,ATL,4.0,DST,5.71906191206884,6.070038128023707,5.806805966057557
2025,7,2025_07_ATL_SF,SF,8.0,DST,5.5380492293911825,5.955618271011861,5.642441489796352
2025,7,2025_07_CAR_NYJ,CAR,17.0,DST,6.387434716735614,6.87205277926446,6.508589232367826
2025,7,2025_07_CAR_NYJ,NYJ,6.0,DST,6.375278835083817,6.22545345972141,6.337822491243215
2025,7,2025_07_GB_ARI,ARI,1.0,DST,4.22612733459823,4.497860846854212,4.294060712662225
2025,7,2025_07_GB_ARI,GB,8.0,DST,7.132710948362892,7.072275788387389,7.117602158369015
2025,7,2025_07_HOU_SEA,HOU,12.0,DST,6.44362253090156,6.390388906001869,6.430314124676636
2025,7,2025_07_HOU_SEA,SEA,6.0,DST,7.3870000912224905,7.6705374924025875,7.457884441517515
2025,7,2025_07_IND_LAC,IND,7.0,DST,4.963756749287782,5.11748173858747,5.0021879966127045
2025,7,2025_07_IND_LAC,LAC,-3.0,DST,5.725029890707612,5.748539523170313,5.730907298823288
2025,7,2025_07_LA_JAX,JAX,-4.0,DST,4.91787580685745,6.029894496241613,5.195880479203491
2025,7,2025_07_LA_JAX,LA,11.0,DST,7.1094916801723045,8.489621410792866,7.454524112827444
2025,7,2025_07_LV_KC,KC,13.0,DST,8.740466951889202,8.248181602040138,8.617395614426936
2025,7,2025_07_LV_KC,LV,0.0,DST,3.4006409802488657,4.487373442798086,3.6723240958861707
2025,7,2025_07_MIA_CLE,CLE,25.0,DST,7.512110565334754,6.50941741892592,7.261437278732545
2025,7,2025_07_MIA_CLE,MIA,2.0,DST,7.3608671388026945,7.279544575602223,7.340536498002576
2025,7,2025_07_NE_TEN,NE,12.0,DST,8.50202907268099,8.283368138295907,8.44736383908472
2025,7,2025_07_NE_TEN,TEN,3.0,DST,5.315212058920254,5.364099059634634,5.327433809098849
2025,7,2025_07_NO_CHI,CHI,13.0,DST,7.246075162200702,8.088055608264263,7.456570273716592
2025,7,2025_07_NO_CHI,NO,3.0,DST,5.3694840540704,5.002944382766264,5.277849136244367
2025,7,2025_07_NYG_DEN,DEN,5.0,DST,8.64524337768277,7.979608776473038,8.478834727380336
2025,7,2025_07_NYG_DEN,NYG,1.0,DST,4.969308369714895,5.019232022262366,4.9817892828517625
2025,7,2025_07_PHI_MIN,MIN,3.0,DST,6.246585831293471,5.67660582025171,6.10409082853303
2025,7,2025_07_PHI_MIN,PHI,12.0,DST,7.064805234227149,7.637601287778376,7.208004247614956
2025,7,2025_07_PIT_CIN,CIN,3.0,DST,4.575954041295128,4.969347520828206,4.674302411178397
2025,7,2025_07_PIT_CIN,PIT,1.0,DST,7.609069600632305,8.425449869395443,7.81316466782309
2025,7,2025_07_TB_DET,DET,12.0,DST,5.849741538642607,5.03252195946947,5.645436643849322
2025,7,2025_07_TB_DET,TB,8.0,DST,3.310476323279822,3.702415940177544,3.4084612275042527
2025,7,2025_07_WAS_DAL,DAL,14.0,DST,4.977506276396773,4.558404858501226,4.872730921922886
2025,7,2025_07_WAS_DAL,WAS,-1.0,DST,4.1100290733754,4.6198598643598165,4.237486771121504
2025,8,2025_08_BUF_CAR,BUF,17.0,DST,6.89010951215272,7.592502845511891,7.065707845492513
2025,8,2025_08_BUF_CAR,CAR,-2.0,DST,4.237633613373301,4.983996120727457,4.42422424021184
2025,8,2025_08_CHI_BAL,BAL,4.0,DST,6.233794636889741,6.910817527872989,6.403050359635553
2025,8,2025_08_CHI_BAL,CHI,1.0,DST,5.6892397984829115,6.195586542015476,5.8158264843660525
2025,8,2025_08_CLE_NE,CLE,9.0,DST,5.483055737365601,5.569786153073839,5.5047383412926605
2025,8,2025_08_CLE_NE,NE,11.0,DST,8.450067772655157,8.209804758824328,8.39000201919745
2025,8,2025_08_DAL_DEN,DAL,-2.0,DST,4.632162184808263,4.750471107595764,4.661739415505139
2025,8,2025_08_DAL_DEN,DEN,6.0,DST,5.677685250470222,6.345359199325933,5.8446037376841495
2025,8,2025_08_GB_PIT,GB,5.0,DST,6.004954667059958,6.292742361292201,6.076901590618019
2025,8,2025_08_GB_PIT,PIT,-4.0,DST,4.980239413799117,5.2394233959973855,5.045035409348684
2025,8,2025_08_MIA_ATL,ATL,0.0,DST,7.5442551503967366,8.410359384304817,7.760781208873757
2025,8,2025_08_MIA_ATL,MIA,7.0,DST,4.590113507636886,4.685730073470473,4.614017649095283
2025,8,2025_08_MIN_LAC,LAC,11.0,DST,6.875510360827364,6.936480142538888,6.890752806255245
2025,8,2025_08_MIN_LAC,MIN,0.0,DST,5.118202993062408,5.188089303248365,5.135674570608897
2025,8,2025_08_NYG_PHI,NYG,0.0,DST,4.939130787644119,3.995100377516806,4.703123185112291
2025,8,2025_08_NYG_PHI,PHI,6.0,DST,7.7134866251652525,7.815171827468707,7.738907925741116
2025,8,2025_08_NYJ_CIN,CIN,-4.0,DST,7.992473328351644,7.83198649674629,7.9523516204503055
2025,8,2025_08_NYJ_CIN,NYJ,-3.0,DST,4.7916237379577655,5.063137811636493,4.859502256377447
2025,8,2025_08_SF_HOU,HOU,5.0,DST,7.104297608702737,6.904075186323967,7.054242003108044
2025,8,2025_08_SF_HOU,SF,2.0,DST,5.858108001693821,5.575218275421688,5.787385570125787
2025,8,2025_08_TB_NO,NO,6.0,DST,4.772786090970779,4.871804486578153,4.797540689872623
2025,8,2025_08_TB_NO,TB,26.0,DST,6.901747971134463,7.852018975019991,7.139315722105845
2025,8,2025_08_TEN_IND,IND,7.0,DST,9.672234770570679,9.359840629094634,9.594136235201667
2025,8,2025_08_TEN_IND,TEN,-1.0,DST,2.6119407126264242,3.5919511301779465,2.856943317014305
2025,8,2025_08_WAS_KC,KC,10.0,DST,7.448823762624709,7.5915978030396305,7.484517272728439
2025,8,2025_08_WAS_KC,WAS,6.0,DST,3.3628503860440766,4.159540705012869,3.5620229657862748
2025,9,2025_09_ARI_DAL,ARI,12.0,DST,3.695188183269474,4.032571324475673,3.779533968571024
2025,9,2025_09_ARI_DAL,DAL,13.0,DST,5.424315036870348,5.42987490480657,5.425705003854404
2025,9,2025_09_ATL_NE,ATL,10.0,DST,5.193914497456227,4.923322666934,5.12626653982567
2025,9,2025_09_ATL_NE,NE,1.0,DST,6.860426340714474,7.369939940212248,6.987804740588917
2025,9,2025_09_BAL_MIA,BAL,15.0,DST,6.095541095477457,7.045887410825925,6.333127674314573
2025,9,2025_09_BAL_MIA,MIA,1.0,DST,3.5190067653298573,4.73102692565124,3.8220118054102032
2025,9,2025_09_CAR_GB,CAR,9.0,DST,3.1595716632688986,4.094569955114435,3.3933212362302827
2025,9,2025_09_CAR_GB,GB,4.0,DST,8.832374083574626,8.944347799957026,8.860367512670226
2025,9,2025_09_CHI_CIN,CHI,5.0,DST,5.775659044725171,6.17368780149961,5.875166233918781
2025,9,2025_09_CHI_CIN,CIN,6.0,DST,4.333884819661601,4.149030703085489,4.287671290517573
2025,9,2025_09_DEN_HOU,DEN,5.0,DST,6.965348352333193,6.7519848196105645,6.912007469152536
2025,9,2025_09_DEN_HOU,HOU,8.0,DST,6.890568694714491,6.262218636360789,6.7334811801260654
2025,9,2025_09_IND_PIT,IND,5.0,DST,5.620251933393149,6.4963580336631805,5.839278458460657
2025,9,2025_09_IND_PIT,PIT,18.0,DST,4.4426744310662425,4.563077692310764,4.472775246377373
2025,9,2025_09_JAX_LV,JAX,3.0,DST,6.480896756377764,6.832774127671316,6.568866099201152
2025,9,2025_09_JAX_LV,LV,2.0,DST,5.8644404275815525,5.9363056302895,5.882406728258539
2025,9,2025_09_KC_BUF,BUF,5.0,DST,4.6897475083917834,5.1395116160742536,4.802188535312402
2025,9,2025_09_KC_BUF,KC,2.0,DST,5.419349001526287,5.214968596791489,5.368253900342588
2025,9,2025_09_LAC_TEN,LAC,5.0,DST,8.961112767999374,9.036955700055062,8.980073501013296
2025,9,2025_09_LAC_TEN,TEN,20.0,DST,3.7068292889327883,4.806914739090093,3.9818506514721146
2025,9,2025_09_MIN_DET,DET,7.0,DST,8.269572740038075,8.357898198352286,8.291654104616628
2025,9,2025_09_MIN_DET,MIN,9.0,DST,3.8364635221583594,4.370102584208384,3.9698732876708656
