position,period,model,n,mae,rmse,pearson,weekly_spearman,top1,top3,top5
DST,all,rounded_pa,1630,4.1177196573330646,5.348122389922902,0.2671312958097771,0.2574516637111081,9.38888888888889,8.58641975308642,8.511111111111113
DST,all,pbp_ridge100,1630,4.2216032188707775,5.460660665903262,0.21350281984576167,0.20779493509110944,8.481481481481481,7.808641975308642,8.188888888888888
DST,all,pbp_ridge1000,1630,4.152720934762745,5.372674558037973,0.2499580222582954,0.24834804756172182,8.518518518518519,8.5679012345679,8.322222222222223
DST,all,pbp_bayes,1630,4.144641704387262,5.364729821955701,0.253894228049789,0.25371704499225667,8.61111111111111,8.91358024691358,8.35925925925926
DST,all,pbp_cat2,1630,4.1737464041546435,5.364061248973287,0.25239691258785596,0.24226832919394004,9.592592592592593,8.956790123456791,8.84814814814815
DST,all,pbp_cat4,1630,4.176682020481077,5.365363452322789,0.25155679808025055,0.24203630674026336,9.833333333333334,9.148148148148149,8.922222222222224
DST,all,pbp_extra,1630,4.157888104007148,5.349835380461485,0.2606621084268016,0.24860275891192118,8.777777777777779,8.783950617283951,8.648148148148149
DST,all,pbp_xgb,1630,4.163115978895705,5.367674839288749,0.25195862472644115,0.2398654131750271,9.351851851851851,8.469135802469136,8.44814814814815
DST,all,pbp_lgbm,1630,4.1903124712274,5.39109825869947,0.24017232814357545,0.22620082728121094,8.425925925925926,8.666666666666666,8.622222222222222
DST,all,pbp_poisson_events,1630,4.137997727800657,5.349968106260185,0.2619489009076197,0.25936481317355586,7.962962962962963,8.567901234567902,8.503703703703705
K,development_2021_2023,v42,1630,3.50501152299565,4.380874973729962,0.14939284992583146,0.150535597040985,9.462962962962964,9.06172839506173,8.896296296296295
K,development_2021_2023,market,1630,3.5117328840490796,4.390435741337837,0.13998938827641472,0.13819470376515053,9.11111111111111,8.839506172839506,8.829629629629629
K,development_2021_2023,ridge10_base,1630,3.607061058505867,4.494911746800944,0.10890194485754813,0.10000070743941837,9.25925925925926,8.617283950617285,8.577777777777778
K,development_2021_2023,ridge10_extended,1630,3.6730202190958336,4.592820919611519,0.08857128141406863,0.0764474665100871,9.407407407407407,8.320987654320987,8.337037037037037
K,development_2021_2023,ridge100_base,1630,3.5613915126262974,4.448973436127415,0.118821917666734,0.1152871007851403,9.833333333333334,8.771604938271606,8.511111111111111
K,development_2021_2023,ridge100_extended,1630,3.5888445934852498,4.494689445711371,0.10690090083606331,0.10093116222586274,9.185185185185185,8.703703703703704,8.444444444444445
K,development_2021_2023,ridge1000_base,1630,3.5197896737571934,4.405324005527274,0.12855875848753862,0.13523738231930005,10.074074074074074,8.851851851851851,8.603703703703703
K,development_2021_2023,ridge1000_extended,1630,3.530884714982615,4.421691815757847,0.12062696137556433,0.12972601182499244,8.944444444444445,8.734567901234568,8.514814814814814
K,development_2021_2023,bayes_base,1630,3.516451409469635,4.397178617640544,0.12643371704009396,0.12739261877299476,10.037037037037036,8.716049382716049,8.559259259259258
K,development_2021_2023,bayes_extended,1630,3.5193253318343003,4.3978051435153525,0.12333789453234605,0.13740301766102989,8.37037037037037,8.543209876543209,8.566666666666666
K,development_2021_2023,extra16_base,1630,3.5348099216493725,4.407972346396727,0.11575114564811542,0.11283601944857402,9.37037037037037,8.481481481481481,8.181481481481482
K,development_2021_2023,extra16_extended,1630,3.5231201985772143,4.399277135852097,0.12435038382425488,0.1416337569390717,8.407407407407407,8.549382716049381,8.444444444444445
K,development_2021_2023,extra40_base,1630,3.525538344017591,4.398259656870346,0.12419806000086556,0.12673868450224535,9.944444444444445,8.901234567901234,8.58148148148148
K,development_2021_2023,extra40_extended,1630,3.5220238064181997,4.3919362417958006,0.1311143766109881,0.14068543805309405,8.666666666666666,8.617283950617283,8.503703703703701
K,development_2021_2023,cat2_base,1630,3.5185491914064677,4.408209210980081,0.11842034134888509,0.12971918607463034,9.25925925925926,8.549382716049381,8.522222222222222
K,development_2021_2023,cat2_extended,1630,3.51596842337085,4.39931719811153,0.126248118306954,0.13996315880366234,8.185185185185185,8.629629629629632,8.588888888888889
K,development_2021_2023,cat4_base,1630,3.536259933928977,4.420317190763982,0.10924842470370166,0.12424632916366948,8.722222222222221,8.777777777777779,8.533333333333333
K,development_2021_2023,cat4_extended,1630,3.5268760677210604,4.406561382189822,0.12015351600297078,0.14175984788403395,9.24074074074074,8.382716049382717,8.47037037037037
K,development_2021_2023,cat6_base,1630,3.5398995075869975,4.424621351190859,0.10144320409553914,0.11647864952597786,9.296296296296296,8.814814814814815,8.574074074074074
K,development_2021_2023,cat6_extended,1630,3.531142507327586,4.415031808512334,0.10914605287231506,0.12327648375683219,8.61111111111111,8.666666666666666,8.677777777777777
