position,rank,pfr_name,prospect_model_percentile,outcome_percentile,prospect_percentile_reference_n,draft_team,draft_round,draft_pick,pred_best2of3_ppg,pred_peak3_ppg,pred_rookie_ppg,pred_avg3_ppg,pred_total3_ppr,pred80_low,pred80_high,pred90_low,pred90_high,hit_probability,college_match,fuzzy_match,scout_boost,percentile_bucket,historical_bucket_n,historical_hit_rate,historical_hit_rate_ci_low,historical_hit_rate_ci_high,historical_star_rate,historical_star_rate_ci_low,historical_star_rate_ci_high,historical_bucket_mean_primary_ppg
WR,29,Barion Brown,24.38095238095238,44.02730375426621,525,NOR,6,190,2.0607128615196078,2.64977295101374,0.7119087907663064,1.2868937240672922,71.8342224489796,0.0,7.572256977165864,0.0,8.88659089723389,0.04491124,1.0,0.0,-0.5498668034679923,20-40,105,0.0380952380952381,0.014912218047781596,0.09388441853234952,0.009523809523809525,0.0016831259050527937,0.051987529432612214,2.096984943977591
WR,30,Josh Cameron,14.857142857142858,39.419795221843,525,JAX,6,191,1.494856783338335,1.8067134768907565,0.753631047085501,1.051823049623478,54.81533687074828,0.0,7.006400898984592,0.0,8.320734819052618,0.030785572,1.0,0.0,-0.5644455116615248,0-20,105,0.0,0.0,0.035295328256842964,0.0,0.0,0.035295328256842964,1.97693837535014
WR,31,Lewis Bond,13.904761904761903,39.24914675767919,525,HOU,6,204,1.449890933248299,1.976193225540216,0.6507561815751941,1.0650674506485134,53.82268310451452,0.0,6.961435048894556,0.0,8.27576896896258,0.031808227,1.0,0.0,0.6540563257510579,0-20,105,0.0,0.0,0.035295328256842964,0.0,0.0,0.035295328256842964,1.97693837535014
WR,32,CJ Williams,11.047619047619047,37.37201365187713,525,JAX,6,203,1.3443847534013604,1.9164569567827137,0.4507056884612818,0.9298939730579312,47.06934027210888,0.0,6.8559288690476174,0.0,8.170262789115643,0.017984373,1.0,0.0,0.0785390544903936,0-20,105,0.0,0.0,0.035295328256842964,0.0,0.0,0.035295328256842964,1.97693837535014
WR,33,Anthony Smith,11.047619047619047,37.20136518771331,525,DAL,7,218,1.3357829581415892,1.8948214940976404,0.5842558047578008,1.0009021044397357,49.061489591836775,0.0,6.847327073787846,0.0,8.161660993855872,0.018219776,1.0,0.0,-0.119894095792012,0-20,105,0.0,0.0,0.035295328256842964,0.0,0.0,0.035295328256842964,1.97693837535014
WR,34,Deion Burks,10.095238095238097,37.03071672354949,525,IND,7,254,1.315204961484594,1.635273140256101,0.5116740771308522,0.8228839335278333,39.47945877551022,0.0,6.8267490771308506,0.0,8.141082997198877,0.01815544,1.0,0.0,-0.0554507865678362,0-20,105,0.0,0.0,0.035295328256842964,0.0,0.0,0.035295328256842964,1.97693837535014
WR,35,Malik Benson,8.571428571428571,36.86006825938566,525,LVR,6,195,1.274803914982659,1.971543994514473,0.5471754144157661,0.9468045282724192,46.95597249433105,0.0,6.786348030628916,0.0,8.100681950696941,0.026200498,1.0,0.0,-0.1747323631227724,0-20,105,0.0,0.0,0.035295328256842964,0.0,0.0,0.035295328256842964,1.97693837535014
WR,36,CJ Daniels,4.571428571428571,35.665529010238906,525,LAR,6,197,1.144071504976991,1.4549169817927174,0.8058703466386555,0.7940105997205004,40.91630993197275,0.0,6.655615620623248,0.0,7.969949540691274,0.03694013,1.0,0.0,-0.6986523478991673,0-20,105,0.0,0.0,0.035295328256842964,0.0,0.0,0.035295328256842964,1.97693837535014
TE,1,Kenyon Sadiq,96.1206896551724,87.77777777777777,232,NYJ,1,16,8.22883863853933,9.355852043984262,6.128904132046756,7.113293189361665,348.79931908123604,5.351154676549755,11.106522600528905,3.66885521411,12.78882206296866,0.366309,1.0,0.0,1.65484433274657,95-100,12,0.5833333333333334,0.3195073356553728,0.8067425380947535,0.16666666666666666,0.04696414761482223,0.44803635738467273,7.199571078431372
TE,2,Eli Stowers,86.63793103448276,78.51851851851852,232,PHI,2,54,6.314184573853434,7.316632146651197,3.973278074719396,5.2289982915576,260.8712150400393,3.43650061186386,9.191868535843009,1.7542011494241043,10.874167998282765,0.37128735,1.0,0.0,0.22123326052251,80-90,23,0.2608695652173913,0.1254844588924897,0.4647039054375056,0.17391304347826086,0.06978540350612772,0.37138054785295666,5.512531969309463
